name;method;param
SteelSeries Arctis 7;remove;
gorgeous electrical;available;True
Epson Expression Home XP;remove;
pretty papaya;price_abs;18
exquisite plum;quantity_sub;-34
nice mango;available;False
Samsung 970 EVO SSD;quantity_add;3
Epson Expression Home XP;available;False
amazing papaya;price_percent;-0.07
refined nail file;remove;
HP LaserJet Pro;price_percent;0.06
pleasant chisel;remove;
refined nail file;price_percent;-0.17
Canon PIXMA;remove;
nice toner;price_abs;9
glamorous toner;remove;
stylish exfoliator;price_abs;0
Kingston Canvas Select Plus;price_percent;0.0
Ricoh Aficio MP;price_abs;438
nice level;price_abs;-2
nice level;quantity_sub;-31
HyperX DDR4 RAM;quantity_sub;-12
luxurious perfume;price_percent;-0.09
stylish exfoliator;quantity_add;35
glamorous nail polish;available;False
stylish exfoliator;quantity_add;39
Brother DCP-T510W;price_abs;-2919
superb moisturizer;price_percent;-0.05
nice toner;remove;
EVGA 500B 80+ BRONZE;remove;
superb blueberry;price_abs;-1
Razer Variau;remove;
AMD Ryzen 5;price_percent;-0.05
beautiful exfoliator;quantity_add;113
amazing flooring;available;True
sublime guava;quantity_add;88
SteelSeries Arctis 7;price_percent;0.14
SteelSeries Arctis 7;quantity_sub;-3
nice toner;quantity_add;107
refined apricot;price_abs;2
Epson Expression Home XP;price_percent;-0.06
stylish nail polish;quantity_add;157
Logitech Wireless Keyboard;price_percent;0.1
AMD Ryzen 5;price_abs;75422.6
Ricoh Aficio MP;price_abs;-17916
magnificent strawberry;remove;
pretty wallpaper;price_abs;-7
NVIDIA GeForce GTX 1050;price_abs;74042.1
Brother DCP-T510W;price_percent;0.13
nice guava;available;False
glamorous toner;quantity_sub;-105
magnificent mango;remove;
refined manicure set;quantity_sub;-66
beautiful night cream;quantity_sub;-39
NVIDIA GeForce GTX 1050;quantity_sub;-3
exquisite flooring;price_abs;2
nice grapes;remove;
stylish apple;quantity_add;15
superb blueberry;remove;
superb wallpaper;price_percent;-0.18
NVIDIA GeForce GTX 1050;price_abs;-4218
SteelSeries Arctis 7;quantity_add;6
sublime eye cream;quantity_add;19
NVIDIA GeForce GTX 1050;price_percent;-0.06
gorgeous electrical;quantity_sub;-4
tasteful face wash;available;True
stylish nail polish;quantity_sub;-117
Razer Variau;price_abs;-14100
pleasant apricot;remove;
marvelous strawberry;quantity_add;136
stylish wallpaper;price_abs;3
Samsung 970 EVO SSD;quantity_add;3
AMD Ryzen 5;quantity_add;1
pleasant apricot;quantity_add;142
pleasant conditioner;quantity_sub;-32
magnificent blackberry;price_abs;-3
Samsung 970 EVO SSD;quantity_sub;-7
luxurious roofing;quantity_add;97
beautiful doors;quantity_add;77
stylish conditioner;quantity_sub;-1
pretty deodorant;price_percent;-0.09
gorgeous electrical;available;False
HyperX DDR4 RAM;quantity_sub;-1
refined guava;quantity_add;86
pleasant chisel;available;True
pleasant bubble bath;quantity_add;4
luxurious perfume;remove;
pleasant nails;price_abs;-3
trendy nail file;price_percent;0.02
Brother DCP-T510W;price_abs;2051
trendy nail file;quantity_sub;-119
Ricoh Aficio MP;available;True
AMD Ryzen 5;price_percent;0.02
pretty conditioner;quantity_sub;-34
Epson Expression Home XP;price_percent;-0.08
superb tape measure;price_percent;-0.18
glamorous raspberry;quantity_sub;-68
refined apricot;available;True
trendy flooring;available;True
delightful serum;quantity_add;34
Epson Expression Home XP;price_abs;-11892
exquisite plum;remove;
pretty papaya;price_abs;4
magnificent strawberry;price_abs;38.423
superb tape measure;remove;
HyperX DDR4 RAM;remove;
luxurious lotion;remove;
elegant insulation;quantity_sub;-117
nice toner;available;False
Corsair HS60;remove;
Samsung 970 EVO SSD;remove;
Canon PIXMA;quantity_add;4
trendy perfume;price_abs;1
Epson Expression Home XP;price_abs;440
Brother DCP-T510W;quantity_sub;-9
EVGA 500B 80+ BRONZE;price_abs;695
luxurious perfume;price_percent;0.16
amazing strawberry;price_percent;0.08
beautiful doors;quantity_sub;-73
pretty strawberry;quantity_sub;-21
pleasant apricot;quantity_add;100
trendy nail file;price_percent;0.2
glamorous nail polish;price_percent;0.12
trendy flooring;price_abs;-12
Epson Expression Home XP;price_percent;0.08
stylish wallpaper;price_percent;0.17
stylish wallpaper;price_abs;0
elegant baby shampoo;price_abs;78.76
gorgeous insulation;remove;
beautiful exfoliator;price_abs;-10
magnificent mango;price_abs;-1
delightful scaffolding;available;False
SteelSeries Arctis 7;price_percent;-0.06
trendy nail file;remove;
AMD Ryzen 5;remove;
trendy insulation;price_percent;0.07
refined roofing;remove;
glamorous nail polish;quantity_sub;-4
sublime manicure set;quantity_add;51
NVIDIA GeForce GTX 1050;available;True
Razer Variau;quantity_add;2
HyperX DDR4 RAM;remove;
AMD Ryzen 5;quantity_add;1
Brother DCP-T510W;price_abs;-1358
HyperX DDR4 RAM;available;True
HyperX DDR4 RAM;quantity_add;3
beautiful exfoliator;remove;
pretty tape measure;remove;
pleasant conditioner;price_abs;-5
trendy flooring;quantity_add;6
trendy insulation;quantity_sub;-137
nice level;quantity_sub;-184
Intel Core i5;price_abs;1311
trendy melon;quantity_add;36
EVGA 500B 80+ BRONZE;remove;
trendy tape measure;quantity_add;33
refined guava;quantity_add;53
AMD Ryzen 5;available;True
superb tape measure;price_abs;2
luxurious roofing;price_percent;0.03
trendy perfume;price_percent;0.1
pretty wallpaper;price_abs;40.029
stylish nail polish;remove;
nice chisel;quantity_add;4
pretty wallpaper;quantity_add;118
amazing papaya;remove;
HyperX DDR4 RAM;price_percent;-0.18
WD Blue HDD;price_abs;-4648
Razer Variau;remove;
EVGA 500B 80+ BRONZE;quantity_sub;-3
exquisite plum;available;True
pretty glue;remove;
superb moisturizer;quantity_add;115
HP LaserJet Pro;price_abs;62433.8
Canon PIXMA;available;False
elegant boysenberry;price_percent;0.1
Logitech Wireless Keyboard;price_percent;-0.05
sublime perfume;remove;
Razer Variau;remove;
Intel Core i5;price_abs;-1748
stylish exfoliator;price_abs;41.514
Kingston Canvas Select Plus;quantity_add;5
refined insulation;price_abs;-7
Samsung 970 EVO SSD;remove;
elegant insulation;quantity_sub;-80
Corsair HS60;remove;
amazing strawberry;price_abs;18
trendy flooring;price_percent;0.15
AMD Ryzen 5;remove;
HyperX DDR4 RAM;price_abs;12316
marvelous strawberry;quantity_add;154
nice grapes;quantity_add;152
sublime manicure set;quantity_add;56
gorgeous pedicure set;available;True
AMD Ryzen 5;price_percent;-0.05
EVGA 500B 80+ BRONZE;price_abs;17352.5
amazing strawberry;price_abs;15
elegant baby shampoo;quantity_sub;-119
NVIDIA GeForce GTX 1050;quantity_sub;-6
Corsair HS60;quantity_add;2
superb tape measure;quantity_add;86
sublime perfume;price_abs;12
Ricoh Aficio MP;remove;
luxurious conditioner;quantity_add;5
AMD Ryzen 5;price_percent;0.04
beautiful doors;price_abs;-2
amazing flooring;remove;
EVGA 500B 80+ BRONZE;available;True
NVIDIA GeForce GTX 1050;quantity_sub;-10
elegant exfoliator;price_abs;-4
elegant baby shampoo;quantity_add;43
superb tape measure;price_percent;0.15
Ricoh Aficio MP;price_abs;11592
glamorous toner;quantity_sub;-95
Logitech Wireless Keyboard;quantity_add;1
refined guava;quantity_add;35
HyperX DDR4 RAM;available;True
attractive ladder;price_abs;-1
stylish nail polish;quantity_sub;-56
gorgeous insulation;quantity_sub;-127
gorgeous mango;price_percent;0.0
refined roofing;available;False
pleasant chisel;quantity_sub;-68
marvelous apricot;available;False
Kingston Canvas Select Plus;quantity_sub;-1
Razer Variau;quantity_sub;-11
nice level;quantity_sub;-186
nice mango;quantity_sub;-57
gorgeous pedicure set;price_percent;0.01
Brother DCP-T510W;price_percent;0.01
pleasant conditioner;price_percent;-0.16
Brother DCP-T510W;price_percent;-0.19
superb windows;available;True
AMD Ryzen 5;quantity_add;6
luxurious perfume;quantity_sub;-19
nice grapes;quantity_sub;-159
Epson Expression Home XP;available;True
pretty pineapple;remove;
stylish exfoliator;price_percent;0.1
Samsung 970 EVO SSD;price_percent;-0.17
Samsung 970 EVO SSD;quantity_add;6
luxurious conditioner;price_abs;-3
nice grapes;remove;
refined manicure set;quantity_sub;-192
elegant exfoliator;quantity_sub;-114
Brother DCP-T510W;price_abs;11269
Kingston Canvas Select Plus;price_abs;3864
magnificent strawberry;quantity_add;18
beautiful night cream;remove;
luxurious lotion;price_abs;-5
magnificent banana;price_abs;-4
Brother DCP-T510W;price_percent;0.1
Epson Expression Home XP;remove;
trendy flooring;remove;
refined roofing;remove;
Logitech Wireless Keyboard;remove;
EVGA 500B 80+ BRONZE;price_percent;-0.07
HP LaserJet Pro;price_percent;-0.04
luxurious drywall;price_percent;-0.17
Epson Expression Home XP;price_abs;3879
pleasant chisel;remove;
Razer Variau;quantity_sub;-10
stylish apple;available;False
nice guava;price_abs;-11
Brother DCP-T510W;quantity_sub;-10
AMD Ryzen 5;remove;
stylish exfoliator;quantity_sub;-27
refined roofing;price_abs;-5
pretty tape measure;price_abs;4
marvelous nails;remove;
magnificent scaffolding;remove;
amazing bubble bath;quantity_add;74
Epson Expression Home XP;price_percent;0.06
stylish axe;quantity_sub;-62
Epson Expression Home XP;quantity_sub;-5
pretty glue;remove;
pleasant raspberry;available;True
refined apricot;remove;
SteelSeries Arctis 7;quantity_add;11
pretty deodorant;quantity_sub;-36
refined insulation;available;True
WD Blue HDD;price_abs;677
luxurious roofing;price_abs;9
HyperX DDR4 RAM;quantity_sub;-1
Brother DCP-T510W;available;True
HP LaserJet Pro;quantity_add;8
trendy insulation;price_percent;0.2
Brother DCP-T510W;remove;
magnificent nail file;quantity_sub;-129
pretty glue;remove;
Epson Expression Home XP;price_percent;-0.08
sublime manicure set;quantity_sub;-25
superb wallpaper;remove;
nice mango;available;True
Canon PIXMA;price_percent;-0.07
amazing papaya;quantity_add;76
WD Blue HDD;quantity_add;1
beautiful exfoliator;quantity_sub;-35
refined insulation;remove;
Canon PIXMA;quantity_add;1
Canon PIXMA;quantity_add;1
Samsung 970 EVO SSD;price_abs;-10183
AMD Ryzen 5;remove;
marvelous strawberry;quantity_add;137
luxurious perfume;remove;
Ricoh Aficio MP;quantity_sub;-1
glamorous nail polish;remove;
Logitech Wireless Keyboard;quantity_sub;-1
glamorous tile;price_abs;-4
pretty tape measure;remove;
tasteful eye cream;quantity_add;43
delightful sunscreen;remove;
glamorous scaffolding;available;True
trendy melon;available;True
AMD Ryzen 5;quantity_add;13
AMD Ryzen 5;price_percent;-0.03
HP LaserJet Pro;price_abs;2021
sublime perfume;price_abs;-2
pretty pineapple;price_abs;-4
refined manicure set;price_percent;0.01
refined insulation;remove;
Corsair HS60;price_percent;-0.16
Razer Variau;price_abs;-7606
gorgeous electrical;quantity_sub;-41
refined bubble bath;quantity_add;35
amazing strawberry;available;False
EVGA 500B 80+ BRONZE;available;True
glamorous nail polish;quantity_add;50
Epson Expression Home XP;quantity_add;5
exquisite flooring;remove;
marvelous apricot;quantity_add;44
luxurious conditioner;quantity_add;35
marvelous strawberry;available;True
nice mango;price_abs;15
Kingston Canvas Select Plus;price_abs;92348.3
pleasant guava;quantity_add;182
Samsung 970 EVO SSD;quantity_sub;-6
Kingston Canvas Select Plus;price_abs;6558
tasteful glue;remove;
pleasant raspberry;price_abs;6
marvelous apricot;available;True
Razer Variau;price_percent;0.09
exquisite flooring;price_abs;-2
trendy melon;price_percent;-0.02
stylish axe;price_abs;5
Kingston Canvas Select Plus;quantity_add;2
glamorous toner;remove;
refined guava;price_abs;2
pleasant boysenberry;available;False
Brother DCP-T510W;available;True
pleasant guava;price_abs;-2
gorgeous pedicure set;quantity_add;110
Ricoh Aficio MP;quantity_add;7
stylish apple;quantity_sub;-113
Canon PIXMA;price_abs;-12584
elegant exfoliator;quantity_sub;-26
Logitech Wireless Keyboard;price_abs;-8109
AMD Ryzen 5;price_percent;0.11
Samsung 970 EVO SSD;remove;
AMD Ryzen 5;price_abs;-7211
pretty wallpaper;price_percent;-0.2
Epson Expression Home XP;price_percent;-0.01
WD Blue HDD;remove;
AMD Ryzen 5;quantity_sub;-6
refined insulation;remove;
amazing flooring;price_abs;0
pretty pineapple;quantity_add;20
refined insulation;quantity_add;142
AMD Ryzen 5;price_percent;0.03
Brother DCP-T510W;price_percent;-0.11
luxurious lip balm;quantity_sub;-121
pretty wallpaper;available;False
HyperX DDR4 RAM;available;True
exquisite plum;remove;
trendy melon;price_percent;0.15
amazing bubble bath;price_abs;-8
refined bubble bath;available;True
NVIDIA GeForce GTX 1050;price_percent;0.13
stylish nail polish;price_percent;0.05
Samsung 970 EVO SSD;available;True
amazing bubble bath;quantity_sub;-9
marvelous doors;available;True
superb tape measure;remove;
pleasant apricot;remove;
AMD Ryzen 5;available;False
magnificent papaya;available;True
pleasant nails;available;False
stylish nail polish;price_abs;5
marvelous boysenberry;available;False
WD Blue HDD;price_percent;0.06
NVIDIA GeForce GTX 1050;remove;
pretty conditioner;quantity_add;17
marvelous face wash;price_percent;0.18
exquisite flooring;price_abs;2
AMD Ryzen 5;quantity_sub;-2
trendy melon;price_percent;-0.06
pretty wallpaper;price_percent;-0.19
luxurious perfume;remove;
luxurious drywall;available;False
luxurious perfume;price_percent;-0.2
elegant insulation;remove;
luxurious roofing;available;False
NVIDIA GeForce GTX 1050;quantity_sub;-3
pleasant apricot;price_percent;0.18
Epson Expression Home XP;price_percent;-0.13
Canon PIXMA;quantity_sub;-4
pretty glue;remove;
EVGA 500B 80+ BRONZE;price_percent;0.0
pretty conditioner;remove;
Logitech Wireless Keyboard;remove;
Brother DCP-T510W;quantity_sub;-5
elegant baby shampoo;available;True
gorgeous mango;price_abs;-7
HyperX DDR4 RAM;price_abs;2207
superb windows;available;False
beautiful exfoliator;remove;
amazing flooring;available;True
Intel Core i5;quantity_sub;-7
Razer Variau;price_abs;4070
superb tape measure;remove;
elegant baby shampoo;quantity_sub;-161
EVGA 500B 80+ BRONZE;remove;
pleasant guava;price_percent;0.14
trendy perfume;quantity_sub;-55
Logitech Wireless Keyboard;price_abs;11988
Brother DCP-T510W;price_percent;0.12
beautiful doors;price_abs;8
pretty glue;quantity_add;91
beautiful night cream;quantity_sub;-82
pretty wallpaper;price_abs;-5
elegant baby shampoo;quantity_add;177
nice grapes;price_abs;9
sublime manicure set;price_abs;0
magnificent moustache wax;remove;
NVIDIA GeForce GTX 1050;available;True
stylish wallpaper;quantity_add;123
Kingston Canvas Select Plus;price_abs;12531
nice mango;price_percent;0.04
gorgeous mango;price_abs;-6
magnificent moustache wax;quantity_add;3
Razer Variau;quantity_sub;-1
pretty papaya;price_percent;-0.18
Samsung 970 EVO SSD;available;False
trendy melon;quantity_add;114
Kingston Canvas Select Plus;remove;
glamorous toner;price_abs;-6
magnificent strawberry;price_abs;0
Brother DCP-T510W;quantity_sub;-2
marvelous face wash;price_abs;4
gorgeous insulation;available;True
Kingston Canvas Select Plus;price_percent;0.2
sublime perfume;price_percent;0.17
Canon PIXMA;remove;
Canon PIXMA;price_percent;0.1
AMD Ryzen 5;remove;
pleasant apricot;remove;
Ricoh Aficio MP;quantity_sub;-4
glamorous tile;available;True
delightful plumbing;price_abs;0
Epson Expression Home XP;price_percent;0.02
Samsung 970 EVO SSD;remove;
nice level;quantity_add;56
EVGA 500B 80+ BRONZE;quantity_sub;-2
refined insulation;price_percent;-0.03
gorgeous insulation;price_abs;0
EVGA 500B 80+ BRONZE;remove;
stylish conditioner;quantity_sub;-85
sublime manicure set;remove;
refined guava;available;False
EVGA 500B 80+ BRONZE;price_percent;0.14
Brother DCP-T510W;quantity_sub;-12
sublime nail polish;remove;
luxurious drywall;price_abs;-3
marvelous doors;price_percent;-0.18
marvelous doors;price_percent;0.2
Logitech Wireless Keyboard;price_percent;0.05
EVGA 500B 80+ BRONZE;quantity_sub;-6
stylish melon;available;False
beautiful doors;price_abs;14
Brother DCP-T510W;price_percent;0.07
magnificent scaffolding;quantity_sub;-144
Samsung 970 EVO SSD;available;False
Logitech Wireless Keyboard;quantity_sub;-6
trendy flooring;price_percent;0.05
Canon PIXMA;quantity_add;3
superb blueberry;price_percent;0.18
delightful serum;remove;
EVGA 500B 80+ BRONZE;remove;
Canon PIXMA;remove;
WD Blue HDD;remove;
AMD Ryzen 5;price_percent;-0.2
Corsair HS60;price_percent;0.05
superb tape measure;available;True
Ricoh Aficio MP;quantity_sub;-2
Ricoh Aficio MP;price_percent;0.14
Logitech Wireless Keyboard;quantity_sub;-7
refined roofing;price_percent;0.03
Canon PIXMA;quantity_add;4
AMD Ryzen 5;price_percent;-0.18
gorgeous mango;price_abs;4
sublime eye cream;remove;
Epson Expression Home XP;price_percent;0.14
Ricoh Aficio MP;remove;
HyperX DDR4 RAM;quantity_sub;-3
Samsung 970 EVO SSD;remove;
HyperX DDR4 RAM;quantity_add;8
refined nail file;quantity_add;20
superb windows;remove;
gorgeous electrical;quantity_sub;-64
magnificent strawberry;available;True
refined apricot;available;False
amazing blackberry;available;True
refined bubble bath;quantity_add;25
pleasant guava;price_abs;-4
Kingston Canvas Select Plus;price_abs;-918
Epson Expression Home XP;price_abs;-8220
refined insulation;price_abs;-4
sublime perfume;quantity_sub;-78
trendy melon;price_abs;-2
superb wallpaper;quantity_add;91
gorgeous insulation;quantity_add;68
elegant insulation;remove;
AMD Ryzen 5;remove;
refined bubble bath;available;True
pretty wallpaper;price_percent;-0.11
Kingston Canvas Select Plus;quantity_sub;-13
EVGA 500B 80+ BRONZE;quantity_add;7
Samsung 970 EVO SSD;available;False
pretty wallpaper;remove;
Razer Variau;price_abs;-1723
pleasant conditioner;available;True
stylish nail polish;remove;
gorgeous mango;quantity_add;107
SteelSeries Arctis 7;price_percent;0.1
Epson Expression Home XP;quantity_add;7
elegant insulation;quantity_add;64
elegant apple;available;True
magnificent banana;quantity_add;22
beautiful doors;price_abs;13
stylish axe;quantity_sub;-72
Ricoh Aficio MP;price_percent;0.16
Canon PIXMA;remove;
Brother DCP-T510W;remove;
amazing bubble bath;price_abs;50.17100000000001
pretty wallpaper;remove;
trendy melon;available;True
SteelSeries Arctis 7;available;False
Brother DCP-T510W;quantity_add;5
nice mango;available;False
Kingston Canvas Select Plus;price_percent;-0.12
EVGA 500B 80+ BRONZE;quantity_add;1
glamorous toner;quantity_add;42
AMD Ryzen 5;price_abs;11796
Intel Core i5;quantity_sub;-6
glamorous raspberry;quantity_add;6
SteelSeries Arctis 7;quantity_sub;-2
pretty glue;price_abs;79.992
Intel Core i5;available;False
refined manicure set;quantity_sub;-150
marvelous face wash;remove;
glamorous tile;price_percent;0.01
pretty pineapple;price_percent;0.16
stylish melon;quantity_sub;-62
HyperX DDR4 RAM;price_percent;0.13
magnificent moustache wax;quantity_add;124
refined bubble bath;quantity_add;94
Epson Expression Home XP;price_percent;0.16
marvelous strawberry;available;False
Razer Variau;available;False
HyperX DDR4 RAM;quantity_add;1
NVIDIA GeForce GTX 1050;remove;
superb wallpaper;quantity_sub;-105
Razer Variau;remove;
Ricoh Aficio MP;remove;
AMD Ryzen 5;quantity_sub;-6
stylish melon;price_abs;5
refined bubble bath;quantity_sub;-57
AMD Ryzen 5;quantity_add;2
luxurious lip balm;price_abs;11
Ricoh Aficio MP;price_percent;0.16
superb wallpaper;quantity_sub;-66
beautiful night cream;remove;
HP LaserJet Pro;quantity_add;7
Brother DCP-T510W;price_percent;0.08
luxurious lotion;quantity_add;142
pleasant conditioner;remove;
HyperX DDR4 RAM;quantity_add;1
beautiful face wash;price_abs;-15
AMD Ryzen 5;available;True
Kingston Canvas Select Plus;quantity_add;1
refined manicure set;available;False
Razer Variau;quantity_add;14
Kingston Canvas Select Plus;remove;
magnificent scaffolding;price_abs;1
nice grapes;remove;
amazing flooring;quantity_sub;-29
EVGA 500B 80+ BRONZE;price_percent;-0.15
magnificent strawberry;remove;
glamorous raspberry;remove;
Brother DCP-T510W;quantity_sub;-6
Ricoh Aficio MP;quantity_sub;-5
Samsung 970 EVO SSD;remove;
pretty conditioner;quantity_add;58
magnificent strawberry;quantity_add;133
Epson Expression Home XP;quantity_sub;-9
pleasant apricot;quantity_sub;-63
Razer Variau;price_percent;-0.06
HP LaserJet Pro;quantity_add;8
pleasant raspberry;available;True
gorgeous pedicure set;price_percent;0.2
Samsung 970 EVO SSD;price_percent;-0.18
glamorous nail polish;quantity_add;100
EVGA 500B 80+ BRONZE;remove;
Brother DCP-T510W;available;False
refined roofing;remove;
sublime manicure set;price_abs;1
elegant siding;remove;
pretty wallpaper;price_percent;0.2
Canon PIXMA;price_abs;7554
exquisite plum;remove;
trendy flooring;available;True
Canon PIXMA;quantity_sub;-1
stylish apple;available;False
HyperX DDR4 RAM;price_abs;72058.8
marvelous doors;price_abs;6
pretty wallpaper;available;True
pretty wallpaper;quantity_sub;-33
Samsung 970 EVO SSD;remove;
pleasant conditioner;quantity_add;32
pleasant chisel;available;False
Canon PIXMA;price_abs;3845
trendy flooring;quantity_add;96
HyperX DDR4 RAM;price_percent;0.1
refined roofing;available;True
Ricoh Aficio MP;price_abs;-12836
nice toner;quantity_add;131
marvelous strawberry;remove;
pretty papaya;quantity_add;108
Brother DCP-T510W;remove;
pleasant nails;quantity_add;60
NVIDIA GeForce GTX 1050;available;False
AMD Ryzen 5;available;True
stylish wallpaper;price_percent;-0.17
SteelSeries Arctis 7;quantity_add;7
glamorous tile;quantity_sub;-24
stylish conditioner;quantity_sub;-18
Intel Core i5;remove;
pretty wallpaper;price_percent;0.19
Brother DCP-T510W;available;True
Corsair HS60;remove;
pretty strawberry;price_percent;0.07
stylish exfoliator;quantity_sub;-47
refined guava;quantity_add;5
Logitech Wireless Keyboard;quantity_sub;-2
gorgeous electrical;price_percent;-0.13
AMD Ryzen 5;quantity_sub;-3
refined nail file;available;True
trendy nail file;available;True
refined apricot;quantity_sub;-76
Ricoh Aficio MP;price_abs;-6499
Logitech Wireless Keyboard;price_abs;-5262
sublime shovel;quantity_add;95
pleasant raspberry;price_percent;0.01
EVGA 500B 80+ BRONZE;price_abs;11255
superb blueberry;available;False
elegant apple;remove;
HP LaserJet Pro;price_abs;-6451
trendy flooring;quantity_sub;-80
glamorous scaffolding;available;True
magnificent mango;price_percent;0.07
marvelous strawberry;remove;
exquisite flooring;quantity_add;23
Kingston Canvas Select Plus;remove;
luxurious roofing;available;True
attractive ladder;available;True
refined manicure set;remove;
marvelous doors;price_percent;0.18
marvelous nails;available;True
Kingston Canvas Select Plus;remove;
refined apricot;remove;
Brother DCP-T510W;available;True
amazing flooring;remove;
elegant boysenberry;quantity_add;7
beautiful face wash;remove;
AMD Ryzen 5;available;True
exquisite plum;quantity_add;69
stylish cherry;price_percent;0.2
superb wallpaper;available;True
Epson Expression Home XP;quantity_add;3
elegant exfoliator;quantity_sub;-85
AMD Ryzen 5;price_percent;-0.06
pleasant chisel;remove;
attractive baby shampoo;quantity_add;183
pleasant conditioner;available;True
NVIDIA GeForce GTX 1050;quantity_add;5
amazing plum;quantity_sub;-32
amazing strawberry;remove;
superb wallpaper;price_abs;-2
elegant insulation;quantity_sub;-37
AMD Ryzen 5;remove;
nice toner;available;True
AMD Ryzen 5;quantity_add;12
stylish exfoliator;quantity_add;86
Samsung 970 EVO SSD;quantity_add;6
glamorous raspberry;available;True
EVGA 500B 80+ BRONZE;price_percent;-0.12
AMD Ryzen 5;quantity_sub;-1
Logitech Wireless Keyboard;price_abs;-2702
refined roofing;remove;
Logitech Wireless Keyboard;available;False
luxurious lotion;available;True
Brother DCP-T510W;quantity_sub;-1
AMD Ryzen 5;available;True
Brother DCP-T510W;quantity_sub;-4
refined roofing;price_percent;0.04
pleasant guava;remove;
pretty glue;price_abs;-9
HyperX DDR4 RAM;quantity_add;1
magnificent banana;quantity_add;21
beautiful face wash;quantity_add;67
trendy perfume;price_percent;-0.2
AMD Ryzen 5;quantity_add;1
gorgeous insulation;price_percent;0.2
nice grapes;remove;
amazing bubble bath;price_percent;-0.03
Epson Expression Home XP;remove;
superb blueberry;price_abs;7
Razer Variau;quantity_sub;-2
glamorous raspberry;available;False
amazing flooring;quantity_sub;-145
nice level;quantity_add;171
glamorous moustache wax;price_percent;-0.2
elegant insulation;remove;
HP LaserJet Pro;price_abs;1831
superb tape measure;quantity_add;96
pretty wallpaper;quantity_sub;-73
pleasant chisel;price_abs;11
NVIDIA GeForce GTX 1050;price_abs;11496
magnificent papaya;quantity_sub;-13
pleasant conditioner;price_abs;13
AMD Ryzen 5;price_percent;0.07
delightful plumbing;price_percent;-0.12
stylish nail polish;quantity_sub;-133
Kingston Canvas Select Plus;remove;
refined apricot;quantity_sub;-100
Ricoh Aficio MP;remove;
luxurious drywall;quantity_sub;-127
sublime shovel;remove;
