name;method;param
delightful ladder;quantity_add;19
delightful roofing;remove;
stylish plum;price_percent;-0.19
nice doors;price_abs;-4
refined perfume;quantity_sub;-85
tasteful conditioner;remove;
Logitech Wireless Keyboard;price_abs;3335
attractive scaffolding;price_percent;-0.16
gorgeous night cream;price_percent;0.12
tasteful conditioner;price_percent;-0.16
Corsair HS60;remove;
beautiful peach;price_abs;1
tasteful drywall;price_abs;80.76200000000001
attractive scaffolding;price_percent;-0.1
Corsair HS60;price_abs;12635.7
magnificent apple;quantity_add;6
magnificent grapes;price_percent;0.07
magnificent cherry;available;False
trendy siding;available;True
pretty makeup remover;quantity_add;40
pleasant toothpaste;available;False
delightful roofing;price_percent;-0.05
trendy shovel;available;False
nice manicure set;available;True
refined wallpaper;quantity_add;91
Corsair HS60;price_percent;-0.08
stylish chisel;available;True
Samsung 970 EVO SSD;available;False
Logitech Wireless Keyboard;price_percent;0.18
elegant tape measure;price_percent;0.12
pleasant windows;price_percent;-0.2
beautiful level;available;True
Ricoh Aficio MP;available;True
pretty screws;price_abs;83.30300000000001
gorgeous pineapple;remove;
trendy shovel;remove;
tasteful saw;price_percent;0.17
delightful face wash;quantity_sub;-107
trendy shovel;price_percent;-0.04
elegant deodorant;price_percent;0.07
gorgeous night cream;remove;
HP LaserJet Pro;price_percent;0.17
beautiful level;remove;
marvelous hair mask;quantity_add;103
WD Blue HDD;quantity_sub;-1
Samsung 970 EVO SSD;price_abs;1689
Samsung 970 EVO SSD;price_abs;14223
luxurious axe;remove;
nice wallpaper;price_percent;0.17
delightful roofing;quantity_add;64
nice face wash;remove;
Brother DCP-T510W;available;False
AMD Ryzen 5;quantity_sub;-1
Intel Core i5;quantity_sub;-1
HyperX DDR4 RAM;available;True
nice doors;price_abs;-7
pleasant serum;remove;
sublime melon;price_percent;0.1
WD Blue HDD;available;False
Intel Core i5;available;True
Epson Expression Home XP;quantity_add;2
luxurious axe;quantity_add;175
trendy body wash;quantity_add;97
elegant tape measure;quantity_sub;-74
pleasant toothpaste;remove;
trendy body wash;price_abs;12
Samsung 970 EVO SSD;available;False
delightful roofing;price_abs;-8
delightful roofing;quantity_sub;-64
nice doors;price_abs;-15
elegant facial cleanser;remove;
delightful chisel;price_abs;-1
Intel Core i5;quantity_add;8
gorgeous moustache wax;quantity_sub;-72
pleasant toothpaste;price_abs;18
delightful roofing;price_percent;-0.02
elegant facial cleanser;quantity_add;22
magnificent makeup remover;remove;
Razer Variau;quantity_sub;-11
pleasant windows;quantity_sub;-64
Intel Core i5;remove;
HP LaserJet Pro;available;True
sublime baseboard;quantity_sub;-109
sublime electrical;remove;
Canon PIXMA;remove;
exquisite strawberry;remove;
gorgeous night cream;quantity_add;101
Ricoh Aficio MP;remove;
tasteful drywall;available;True
delightful perfume;quantity_sub;-86
Corsair HS60;price_abs;-3753
AMD Ryzen 5;quantity_add;2
magnificent cherry;price_percent;-0.17
refined lotion;available;True
Canon PIXMA;remove;
gorgeous nail polish;available;True
trendy grapes;remove;
Intel Core i5;quantity_add;6
attractive lip balm;quantity_sub;-122
pleasant melon;price_percent;-0.07
gorgeous night cream;quantity_sub;-126
exquisite drywall;quantity_add;77
Corsair HS60;price_abs;-475
gorgeous pineapple;price_percent;0.01
Corsair HS60;available;True
HP LaserJet Pro;quantity_add;7
Corsair HS60;price_percent;-0.18
AMD Ryzen 5;quantity_add;7
elegant facial cleanser;available;False
AMD Ryzen 5;remove;
Samsung 970 EVO SSD;quantity_sub;-10
Intel Core i5;price_abs;351
AMD Ryzen 5;price_abs;2443
Samsung 970 EVO SSD;available;True
stylish shovel;remove;
Canon PIXMA;available;True
luxurious nails;quantity_add;78
refined perfume;remove;
HyperX DDR4 RAM;price_abs;64477.600000000006
delightful eye cream;price_abs;4
Epson Expression Home XP;remove;
Samsung 970 EVO SSD;quantity_sub;-8
Razer Variau;remove;
stylish lip balm;available;True
Epson Expression Home XP;price_abs;105017.00000000001
stylish insulation;remove;
refined lotion;price_percent;-0.2
Canon PIXMA;remove;
elegant conditioner;remove;
Ricoh Aficio MP;price_percent;0.0
Corsair HS60;remove;
Ricoh Aficio MP;price_percent;-0.05
AMD Ryzen 5;price_percent;-0.18
tasteful trim;available;True
Canon PIXMA;remove;
elegant wheelbarrow;remove;
stylish shovel;quantity_sub;-117
Canon PIXMA;quantity_sub;-6
amazing baseboard;quantity_sub;-102
nice face wash;remove;
Kingston Canvas Select Plus;quantity_add;5
EVGA 500B 80+ BRONZE;available;True
exquisite doors;available;True
delightful roofing;remove;
superb roofing;quantity_add;67
refined level;quantity_add;102
delightful chisel;price_abs;7
Intel Core i5;price_abs;17006
exquisite face wash;price_percent;-0.04
refined level;remove;
Brother DCP-T510W;price_abs;85578.90000000001
Intel Core i5;quantity_sub;-4
WD Blue HDD;price_percent;0.19
gorgeous nail polish;quantity_add;7
gorgeous moustache wax;price_percent;-0.13
magnificent toner;remove;
stylish conditioner;quantity_sub;-113
superb roofing;remove;
Razer Variau;price_percent;0.05
trendy strawberry;remove;
HP LaserJet Pro;available;True
beautiful electrical;quantity_sub;-23
refined wallpaper;available;True
refined doors;quantity_add;23
stylish conditioner;available;False
Logitech Wireless Keyboard;quantity_add;2
Corsair HS60;available;True
Corsair HS60;quantity_add;8
exquisite night cream;price_percent;0.03
tasteful conditioner;available;True
refined doors;available;True
sublime pineapple;remove;
elegant deodorant;quantity_sub;-73
Corsair HS60;quantity_sub;-2
pleasant toothpaste;remove;
tasteful trim;remove;
delightful eye cream;quantity_add;127
amazing scaffolding;price_abs;11.671000000000001
luxurious sunscreen;quantity_sub;-30
nice doors;remove;
Intel Core i5;remove;
gorgeous nail polish;quantity_add;91
nice face wash;available;True
Kingston Canvas Select Plus;price_percent;-0.03
magnificent drywall;available;False
Corsair HS60;remove;
pleasant windows;available;True
sublime pineapple;remove;
tasteful conditioner;price_abs;-8
magnificent grapes;available;True
Logitech Wireless Keyboard;quantity_sub;-2
luxurious nails;price_percent;-0.08
Corsair HS60;remove;
Brother DCP-T510W;quantity_add;11
trendy siding;remove;
NVIDIA GeForce GTX 1050;quantity_sub;-3
elegant conditioner;price_percent;-0.03
trendy shovel;available;True
refined level;remove;
exquisite drywall;quantity_sub;-138
superb roofing;remove;
Samsung 970 EVO SSD;available;False
magnificent apple;quantity_sub;-73
trendy grapes;quantity_add;111
Canon PIXMA;remove;
HyperX DDR4 RAM;price_abs;10118
luxurious toner;remove;
magnificent wallpaper;price_abs;-2
beautiful baby shampoo;price_percent;0.0
luxurious toner;price_abs;2
stylish conditioner;price_percent;-0.2
Razer Variau;quantity_sub;-1
delightful moustache wax;available;False
Corsair HS60;price_percent;-0.06
luxurious toner;available;True
delightful roofing;price_abs;8
beautiful level;remove;
delightful roofing;price_percent;0.01
Canon PIXMA;price_percent;0.05
Razer Variau;available;True
Epson Expression Home XP;price_abs;6127
Epson Expression Home XP;price_percent;0.01
Epson Expression Home XP;price_abs;4924
luxurious sunscreen;quantity_add;10
tasteful trim;price_percent;0.08
Ricoh Aficio MP;price_percent;-0.14
Canon PIXMA;quantity_add;7
nice wallpaper;price_percent;0.05
AMD Ryzen 5;price_abs;54782.200000000004
SteelSeries Arctis 7;price_percent;0.13
Brother DCP-T510W;quantity_add;11
sublime baseboard;quantity_sub;-77
gorgeous glue;quantity_add;144
nice doors;price_percent;0.03
refined level;price_percent;-0.19
AMD Ryzen 5;price_abs;9532
attractive scaffolding;quantity_add;132
pleasant toothpaste;price_percent;-0.07
amazing scaffolding;available;True
Epson Expression Home XP;quantity_add;13
Corsair HS60;price_abs;-1436
tasteful conditioner;price_percent;0.07
Samsung 970 EVO SSD;price_abs;-7169
magnificent apple;price_abs;-1
AMD Ryzen 5;quantity_sub;-3
stylish insulation;quantity_add;108
HyperX DDR4 RAM;available;False
pleasant shampoo;price_percent;-0.16
HP LaserJet Pro;remove;
nice manicure set;quantity_sub;-123
stylish plum;available;True
HyperX DDR4 RAM;price_percent;0.1
stylish conditioner;quantity_sub;-107
Epson Expression Home XP;quantity_add;5
Canon PIXMA;remove;
attractive wheelbarrow;available;True
magnificent apple;price_percent;0.05
elegant facial cleanser;price_percent;0.2
refined doors;price_abs;16
pleasant windows;price_percent;-0.06
pleasant toothpaste;price_abs;5
superb moustache wax;price_percent;0.06
Logitech Wireless Keyboard;quantity_sub;-3
tasteful saw;remove;
attractive wheelbarrow;remove;
trendy siding;quantity_sub;-57
delightful sunscreen;price_percent;-0.02
gorgeous pineapple;quantity_sub;-52
luxurious toner;available;True
Ricoh Aficio MP;price_abs;6225
SteelSeries Arctis 7;quantity_sub;-1
HyperX DDR4 RAM;quantity_sub;-3
Intel Core i5;price_percent;-0.09
WD Blue HDD;quantity_add;1
HyperX DDR4 RAM;available;False
tasteful windows;available;True
magnificent grapes;quantity_add;60
sublime baseboard;quantity_sub;-10
delightful chisel;available;False
marvelous bubble bath;price_percent;-0.02
delightful eye cream;quantity_sub;-62
Corsair HS60;price_percent;-0.07
stylish chisel;available;False
pleasant moustache wax;remove;
Corsair HS60;price_abs;747
Razer Variau;price_percent;-0.04
stylish chisel;available;True
HyperX DDR4 RAM;remove;
Corsair HS60;quantity_sub;-2
AMD Ryzen 5;quantity_add;9
pleasant windows;price_abs;7
delightful roofing;price_abs;-12
elegant wheelbarrow;price_percent;0.15
luxurious nails;quantity_sub;-22
Epson Expression Home XP;available;False
AMD Ryzen 5;price_percent;0.06
Kingston Canvas Select Plus;available;True
trendy saw;quantity_sub;-36
AMD Ryzen 5;price_percent;-0.15
pleasant toothpaste;price_percent;0.19
nice manicure set;available;True
sublime baseboard;price_abs;-3
tasteful windows;price_percent;-0.11
sublime baseboard;price_percent;-0.08
HyperX DDR4 RAM;quantity_add;9
Brother DCP-T510W;quantity_add;3
magnificent apricot;available;True
exquisite night cream;available;True
WD Blue HDD;quantity_add;5
tasteful saw;price_percent;-0.12
luxurious sunscreen;price_abs;8
trendy grapes;available;False
Intel Core i5;price_abs;70758.6
