name;method;param
marvelous banana;quantity_sub;-12
stylish ladder;remove;
magnificent peach;remove;
trendy toner;price_abs;-7
attractive mango;quantity_add;15
trendy pedicure set;quantity_sub;-164
gorgeous electrical;remove;
superb hammer;price_percent;-0.06
pretty electrical;price_abs;1
delightful apple;remove;
delightful apple;quantity_sub;-37
AMD Ryzen 5;price_abs;-1361
luxurious baby shampoo;available;True
luxurious paint;available;True
magnificent peach;quantity_add;5
tasteful orange;remove;
beautiful plumbing;quantity_add;136
Samsung 970 EVO SSD;quantity_sub;-4
tasteful facial cleanser;quantity_sub;-25
Samsung 970 EVO SSD;quantity_add;9
sublime toothpaste;quantity_sub;-84
stylish night cream;price_percent;-0.1
EVGA 500B 80+ BRONZE;price_abs;4543
luxurious baby shampoo;price_abs;7
nice face wash;quantity_add;28
tasteful papaya;quantity_add;21
tasteful cranberry;price_percent;-0.14
Brother DCP-T510W;remove;
stylish blackberry;quantity_sub;-93
sublime eye cream;price_abs;-4
Epson Expression Home XP;price_percent;0.12
WD Blue HDD;quantity_add;4
pretty melon;quantity_sub;-30
sublime eye cream;price_percent;-0.16
gorgeous lotion;quantity_add;95
pleasant papaya;quantity_sub;-112
sublime toothpaste;available;True
sublime level;remove;
magnificent peach;remove;
EVGA 500B 80+ BRONZE;available;True
pleasant moustache wax;quantity_add;15
sublime level;available;True
Corsair HS60;available;True
stylish strawberry;quantity_sub;-69
beautiful melon;price_percent;0.13
refined blackberry;price_abs;-1
delightful insulation;remove;
Logitech Wireless Keyboard;quantity_add;5
Kingston Canvas Select Plus;remove;
magnificent night cream;price_percent;0.13
stylish strawberry;price_percent;0.18
gorgeous lotion;price_abs;4
beautiful plumbing;quantity_add;126
amazing plum;available;True
tasteful bubble bath;available;True
Epson Expression Home XP;available;False
superb shovel;quantity_sub;-30
gorgeous face wash;available;True
beautiful banana;price_abs;4
gorgeous screws;price_abs;2
stylish chisel;price_abs;-2
luxurious baby shampoo;available;True
superb toner;available;True
superb lip balm;available;True
amazing manicure set;quantity_add;105
Logitech Wireless Keyboard;price_percent;-0.03
exquisite plumbing;price_abs;1
trendy perfume;available;False
elegant plumbing;quantity_add;28
marvelous nail polish;available;False
Logitech Wireless Keyboard;remove;
magnificent night cream;price_percent;-0.02
Logitech Wireless Keyboard;available;False
superb hammer;quantity_sub;-132
EVGA 500B 80+ BRONZE;quantity_sub;-2
attractive mango;quantity_add;87
gorgeous conditioner;available;False
sublime level;remove;
luxurious baby shampoo;remove;
pleasant siding;quantity_sub;-63
magnificent peach;price_abs;35.49700000000001
gorgeous lotion;quantity_sub;-64
HP LaserJet Pro;quantity_sub;-9
Logitech Wireless Keyboard;available;True
HyperX DDR4 RAM;price_abs;-2348
amazing plum;available;False
AMD Ryzen 5;available;False
elegant insulation;remove;
exquisite wallpaper;quantity_add;37
gorgeous face wash;remove;
beautiful plumbing;quantity_add;6
Ricoh Aficio MP;remove;
HyperX DDR4 RAM;available;False
superb chisel;price_abs;18
attractive mango;quantity_add;151
refined peach;remove;
Razer Variau;quantity_add;6
nice scaffolding;quantity_add;65
tasteful orange;remove;
Epson Expression Home XP;price_percent;0.19
nice boysenberry;quantity_sub;-93
Corsair HS60;remove;
HP LaserJet Pro;quantity_add;7
sublime grapes;quantity_add;85
Samsung 970 EVO SSD;price_abs;-1
luxurious perfume;remove;
delightful moisturizer;price_percent;-0.2
refined face wash;quantity_add;101
Razer Variau;remove;
trendy pedicure set;remove;
nice scaffolding;quantity_sub;-40
Ricoh Aficio MP;remove;
stylish ladder;quantity_sub;-28
Ricoh Aficio MP;available;True
nice sunscreen;available;True
sublime toothpaste;quantity_add;4
tasteful toothpaste;available;True
HyperX DDR4 RAM;price_percent;0.04
glamorous roofing;quantity_add;51
beautiful strawberry;quantity_sub;-49
tasteful boysenberry;remove;
sublime drywall;available;True
magnificent flooring;quantity_add;144
pretty electrical;quantity_add;109
Brother DCP-T510W;price_percent;0.01
refined electrical;available;False
nice boysenberry;price_percent;-0.15
Logitech Wireless Keyboard;price_percent;0.11
luxurious paint;available;True
HP LaserJet Pro;price_percent;0.09
refined nails;quantity_add;60
pleasant screws;price_abs;1
Razer Variau;price_abs;-11848
gorgeous face wash;quantity_sub;-136
Corsair HS60;available;False
exquisite wallpaper;price_percent;-0.18
stylish ladder;quantity_add;97
Samsung 970 EVO SSD;quantity_sub;-3
beautiful plumbing;quantity_add;41
pleasant papaya;available;True
luxurious baby shampoo;quantity_add;104
Logitech Wireless Keyboard;available;True
tasteful body wash;quantity_sub;-36
Epson Expression Home XP;remove;
delightful apple;remove;
Razer Variau;available;True
stylish bubble bath;available;False
delightful tile;remove;
Brother DCP-T510W;price_abs;6488
stylish bubble bath;available;True
sublime peach;quantity_add;81
superb lip balm;remove;
tasteful toothpaste;available;True
magnificent serum;price_abs;99.18700000000001
luxurious night cream;remove;
tasteful papaya;quantity_add;67
amazing cherry;available;False
gorgeous shovel;price_percent;-0.1
superb drywall;quantity_sub;-57
amazing moustache wax;available;True
magnificent night cream;price_abs;-16
glamorous nail file;quantity_sub;-162
tasteful facial cleanser;price_abs;3
Samsung 970 EVO SSD;remove;
pretty electrical;remove;
sublime grapes;price_abs;-6
amazing plum;quantity_add;80
Ricoh Aficio MP;remove;
superb hammer;price_abs;9
Epson Expression Home XP;quantity_sub;-2
exquisite plumbing;price_abs;1
superb lip balm;available;False
attractive shovel;price_percent;-0.04
beautiful level;available;True
pleasant facial cleanser;price_abs;11
Epson Expression Home XP;remove;
HyperX DDR4 RAM;price_percent;0.04
Intel Core i5;available;True
superb nail file;remove;
superb chisel;quantity_add;187
refined electrical;quantity_add;52
Razer Variau;quantity_add;1
Samsung 970 EVO SSD;quantity_sub;-9
pleasant moustache wax;quantity_sub;-163
Epson Expression Home XP;price_percent;0.05
superb lip balm;quantity_add;39
exquisite level;price_abs;13
HP LaserJet Pro;price_abs;7452
refined nails;quantity_sub;-74
glamorous roofing;quantity_sub;-65
Brother DCP-T510W;price_abs;3498
NVIDIA GeForce GTX 1050;price_abs;-6315
tasteful kiwifruit;price_percent;0.07
superb hammer;price_percent;-0.11
Samsung 970 EVO SSD;remove;
superb drywall;quantity_add;21
superb lip balm;remove;
EVGA 500B 80+ BRONZE;price_percent;0.19
tasteful apricot;remove;
delightful insulation;quantity_sub;-30
Kingston Canvas Select Plus;available;True
AMD Ryzen 5;price_abs;837
elegant lip balm;price_percent;0.18
delightful insulation;price_percent;-0.14
HP LaserJet Pro;price_percent;-0.06
HP LaserJet Pro;quantity_sub;-10
pleasant siding;price_percent;-0.1
Logitech Wireless Keyboard;quantity_add;4
pleasant peach;remove;
glamorous grapes;price_percent;0.1
NVIDIA GeForce GTX 1050;quantity_sub;-4
delightful moisturizer;available;False
nice scaffolding;available;True
Samsung 970 EVO SSD;quantity_add;3
luxurious hair mask;price_abs;-9
magnificent night cream;price_abs;11
amazing guava;quantity_sub;-45
nice face wash;price_abs;18
pleasant moustache wax;remove;
exquisite body wash;price_abs;-3
refined electrical;quantity_sub;-65
Epson Expression Home XP;quantity_add;3
Canon PIXMA;remove;
gorgeous screws;available;False
exquisite plumbing;available;True
luxurious baby shampoo;available;False
EVGA 500B 80+ BRONZE;quantity_sub;-4
luxurious moustache wax;quantity_add;151
sublime level;price_percent;0.01
WD Blue HDD;remove;
Epson Expression Home XP;quantity_add;1
sublime peach;remove;
pretty blueberry;available;False
superb nail file;price_abs;3
Epson Expression Home XP;price_percent;-0.19
tasteful orange;remove;
glamorous roofing;remove;
pleasant facial cleanser;quantity_add;142
sublime apple;price_percent;-0.11
elegant ladder;price_percent;-0.08
amazing guava;available;False
HP LaserJet Pro;remove;
pleasant peach;quantity_add;37
Razer Variau;price_abs;11780
refined blackberry;remove;
stylish bubble bath;available;True
refined nails;quantity_sub;-51
EVGA 500B 80+ BRONZE;quantity_sub;-4
trendy apricot;quantity_add;53
sublime peach;price_abs;-17
exquisite level;quantity_add;51
Kingston Canvas Select Plus;quantity_sub;-10
nice insulation;quantity_sub;-8
tasteful boysenberry;price_percent;0.17
gorgeous screws;price_percent;0.07
EVGA 500B 80+ BRONZE;price_percent;0.15
tasteful facial cleanser;quantity_add;11
Razer Variau;price_abs;-1039
AMD Ryzen 5;price_abs;-4013
stylish bubble bath;remove;
nice sunscreen;price_percent;0.19
nice scaffolding;available;True
stylish blackberry;price_percent;-0.02
glamorous tile;remove;
Epson Expression Home XP;price_abs;1632
glamorous grapes;remove;
attractive eye cream;price_percent;-0.09
sublime eye cream;remove;
marvelous nail polish;remove;
amazing guava;quantity_sub;-114
sublime peach;quantity_add;91
EVGA 500B 80+ BRONZE;available;False
sublime drywall;remove;
glamorous grapes;quantity_sub;-66
exquisite pedicure set;quantity_sub;-3
superb lip balm;price_percent;-0.07
delightful moisturizer;price_abs;1
EVGA 500B 80+ BRONZE;remove;
Epson Expression Home XP;remove;
refined electrical;quantity_sub;-36
magnificent moisturizer;quantity_sub;-21
marvelous windows;available;False
sublime apple;quantity_sub;-99
sublime drywall;price_abs;6
superb shampoo;price_percent;0.19
nice insulation;available;False
glamorous tile;price_abs;0
WD Blue HDD;quantity_sub;-1
sublime eye cream;remove;
Logitech Wireless Keyboard;price_percent;-0.11
pleasant peach;price_abs;9
refined blackberry;available;True
Logitech Wireless Keyboard;price_percent;0.15
Samsung 970 EVO SSD;remove;
tasteful body wash;quantity_add;84
HP LaserJet Pro;price_abs;63573.40000000001
stylish strawberry;quantity_sub;-110
elegant insulation;price_abs;8
gorgeous shovel;quantity_add;85
tasteful orange;available;False
delightful apple;price_percent;-0.07
pleasant peach;quantity_add;98
pleasant papaya;price_percent;-0.01
beautiful melon;price_abs;-14
gorgeous screws;available;True
tasteful boysenberry;available;True
beautiful lotion;available;True
beautiful plumbing;price_abs;-1
magnificent serum;available;True
magnificent moisturizer;quantity_add;153
magnificent peach;quantity_add;139
attractive baseboard;price_abs;8
Logitech Wireless Keyboard;quantity_add;5
beautiful lotion;price_percent;-0.11
delightful insulation;quantity_add;96
Kingston Canvas Select Plus;remove;
superb drywall;quantity_add;72
Intel Core i5;available;False
Kingston Canvas Select Plus;price_abs;1398
superb shampoo;price_abs;12
glamorous exfoliator;price_abs;-17
elegant lip balm;quantity_sub;-64
Brother DCP-T510W;remove;
attractive shovel;remove;
glamorous plum;available;True
stylish ladder;price_percent;-0.19
Razer Variau;quantity_add;2
sublime drywall;price_abs;0
Samsung 970 EVO SSD;price_abs;-7160
pleasant facial cleanser;price_abs;-4
EVGA 500B 80+ BRONZE;quantity_sub;-1
Kingston Canvas Select Plus;price_percent;-0.04
luxurious paint;quantity_add;73
gorgeous face wash;quantity_sub;-74
Canon PIXMA;available;True
superb shampoo;remove;
Epson Expression Home XP;quantity_add;5
gorgeous face wash;price_percent;0.17
exquisite level;quantity_sub;-10
beautiful strawberry;quantity_sub;-44
Logitech Wireless Keyboard;price_percent;0.13
sublime boysenberry;available;True
luxurious night cream;price_percent;0.04
luxurious exfoliator;available;False
Razer Variau;available;True
Samsung 970 EVO SSD;available;False
stylish chisel;quantity_add;42
Brother DCP-T510W;quantity_add;2
marvelous windows;price_abs;-6
HP LaserJet Pro;available;True
tasteful facial cleanser;remove;
delightful apple;price_percent;0.06
elegant plumbing;quantity_sub;-65
luxurious exfoliator;price_percent;0.05
luxurious exfoliator;price_percent;-0.17
tasteful bubble bath;remove;
superb toner;price_abs;7
HP LaserJet Pro;available;False
sublime grapes;price_abs;6
HP LaserJet Pro;price_percent;-0.06
amazing guava;quantity_sub;-114
sublime grapes;quantity_add;65
elegant lip balm;quantity_add;144
NVIDIA GeForce GTX 1050;remove;
stylish blackberry;quantity_add;31
pretty electrical;remove;
tasteful boysenberry;price_percent;-0.12
glamorous plum;remove;
Logitech Wireless Keyboard;available;True
EVGA 500B 80+ BRONZE;price_abs;929
sublime peach;price_percent;0.08
EVGA 500B 80+ BRONZE;price_percent;-0.18
Logitech Wireless Keyboard;available;False
marvelous apricot;price_percent;-0.15
exquisite wallpaper;remove;
glamorous plum;price_percent;-0.07
elegant plumbing;price_percent;-0.2
attractive mango;available;False
HP LaserJet Pro;quantity_add;8
stylish ladder;price_abs;-11
elegant plumbing;remove;
WD Blue HDD;price_abs;28299.7
pleasant kiwifruit;quantity_sub;-115
magnificent flooring;available;True
amazing moustache wax;price_percent;-0.1
Ricoh Aficio MP;quantity_add;8
Canon PIXMA;quantity_add;3
glamorous grapes;quantity_add;44
Samsung 970 EVO SSD;quantity_sub;-3
sublime toothpaste;available;False
pleasant kiwifruit;price_percent;0.04
amazing cherry;remove;
attractive shovel;remove;
HP LaserJet Pro;price_abs;-7936
nice boysenberry;quantity_add;31
NVIDIA GeForce GTX 1050;remove;
superb lip balm;price_percent;-0.19
delightful moisturizer;price_percent;-0.18
Razer Variau;price_abs;-6077
Samsung 970 EVO SSD;quantity_sub;-2
exquisite plumbing;price_abs;-2
Brother DCP-T510W;remove;
Brother DCP-T510W;quantity_add;6
tasteful body wash;price_percent;-0.09
EVGA 500B 80+ BRONZE;remove;
refined peach;quantity_sub;-22
nice boysenberry;price_percent;-0.14
WD Blue HDD;price_percent;-0.16
Razer Variau;quantity_sub;-3
pleasant screws;available;False
beautiful lotion;quantity_sub;-120
tasteful body wash;quantity_add;122
luxurious night cream;available;True
sublime eye cream;available;False
glamorous tape measure;available;True
Canon PIXMA;quantity_add;4
Brother DCP-T510W;remove;
Intel Core i5;quantity_add;1
marvelous nail polish;price_abs;-1
EVGA 500B 80+ BRONZE;price_percent;0.1
tasteful toothpaste;price_abs;15
gorgeous plum;quantity_sub;-31
HyperX DDR4 RAM;price_abs;5019
pleasant peach;remove;
glamorous plum;price_abs;45.144000000000005
AMD Ryzen 5;quantity_add;4
delightful tile;quantity_sub;-76
gorgeous saw;remove;
magnificent serum;price_percent;0.2
tasteful toothpaste;quantity_sub;-165
stylish night cream;quantity_add;98
Logitech Wireless Keyboard;remove;
Canon PIXMA;quantity_sub;-4
amazing manicure set;remove;
pleasant kiwifruit;price_percent;0.1
EVGA 500B 80+ BRONZE;quantity_sub;-9
Ricoh Aficio MP;quantity_sub;-8
nice bubble bath;available;False
Canon PIXMA;quantity_sub;-3
delightful apple;price_abs;-6
gorgeous screws;quantity_sub;-70
gorgeous lotion;price_percent;0.06
Ricoh Aficio MP;remove;
exquisite windows;quantity_add;74
Logitech Wireless Keyboard;price_abs;4194
refined peach;quantity_add;13
Brother DCP-T510W;price_abs;46993.100000000006
pleasant screws;price_abs;-1
HP LaserJet Pro;quantity_sub;-2
WD Blue HDD;quantity_add;4
trendy perfume;available;True
sublime apple;quantity_add;66
gorgeous plum;available;True
Samsung 970 EVO SSD;quantity_sub;-10
EVGA 500B 80+ BRONZE;quantity_sub;-2
delightful moisturizer;quantity_add;50
HP LaserJet Pro;quantity_add;11
elegant insulation;available;True
tasteful papaya;price_percent;-0.09
Brother DCP-T510W;available;False
superb drywall;remove;
sublime level;available;True
exquisite windows;price_abs;-6
superb shampoo;price_percent;0.11
superb drywall;quantity_sub;-66
delightful tile;quantity_add;105
exquisite wallpaper;quantity_add;78
pleasant siding;quantity_add;118
pleasant facial cleanser;remove;
EVGA 500B 80+ BRONZE;available;True
Razer Variau;quantity_add;7
Logitech Wireless Keyboard;available;True
gorgeous face wash;quantity_add;57
luxurious exfoliator;available;True
beautiful plumbing;remove;
Corsair HS60;available;False
tasteful cranberry;price_percent;0.17
sublime eye cream;price_percent;0.2
Intel Core i5;price_abs;-15611
sublime grapes;quantity_sub;-61
delightful apple;quantity_add;56
pleasant screws;quantity_add;83
sublime drywall;quantity_add;108
pleasant screws;quantity_add;137
HP LaserJet Pro;quantity_sub;-8
stylish chisel;price_abs;-2
superb grapes;price_abs;-2
elegant lip balm;available;True
trendy toner;price_percent;-0.15
refined blackberry;remove;
Kingston Canvas Select Plus;price_abs;902
magnificent night cream;price_percent;0.09
Epson Expression Home XP;available;True
tasteful boysenberry;quantity_sub;-81
magnificent serum;available;False
gorgeous electrical;remove;
Epson Expression Home XP;available;True
AMD Ryzen 5;available;True
stylish strawberry;remove;
Kingston Canvas Select Plus;available;False
Logitech Wireless Keyboard;quantity_add;2
superb hammer;quantity_add;127
beautiful plumbing;quantity_add;29
glamorous roofing;available;False
superb toner;quantity_add;53
Corsair HS60;available;False
tasteful bubble bath;price_abs;0
magnificent night cream;price_abs;5
sublime level;available;True
EVGA 500B 80+ BRONZE;price_abs;4673
EVGA 500B 80+ BRONZE;quantity_add;5
pleasant baseboard;quantity_add;146
luxurious exfoliator;quantity_add;29
Razer Variau;quantity_add;5
tasteful facial cleanser;quantity_sub;-18
exquisite plumbing;price_percent;0.04
pleasant papaya;available;True
tasteful cranberry;price_abs;-1
beautiful serum;price_abs;3
elegant plumbing;quantity_sub;-39
sublime toothpaste;quantity_add;43
Razer Variau;remove;
Razer Variau;quantity_sub;-2
glamorous plum;remove;
EVGA 500B 80+ BRONZE;price_abs;5695
Ricoh Aficio MP;remove;
marvelous banana;price_abs;2
attractive toner;quantity_sub;-63
Ricoh Aficio MP;quantity_add;1
stylish chisel;quantity_sub;-34
WD Blue HDD;price_percent;0.05
Ricoh Aficio MP;price_abs;5391
nice bubble bath;quantity_add;115
delightful insulation;available;True
NVIDIA GeForce GTX 1050;quantity_add;1
stylish night cream;price_percent;0.07
luxurious paint;remove;
WD Blue HDD;price_abs;-16
AMD Ryzen 5;available;True
trendy apricot;price_abs;9
tasteful boysenberry;quantity_add;66
Corsair HS60;quantity_sub;-12
refined peach;quantity_sub;-25
Intel Core i5;price_percent;-0.01
pretty electrical;available;False
nice boysenberry;quantity_add;46
EVGA 500B 80+ BRONZE;remove;
refined peach;price_abs;17
pleasant peach;price_percent;0.05
Epson Expression Home XP;price_percent;-0.16
Brother DCP-T510W;remove;
tasteful kiwifruit;remove;
trendy apricot;quantity_add;30
tasteful body wash;remove;
Samsung 970 EVO SSD;quantity_add;4
EVGA 500B 80+ BRONZE;quantity_add;2
Kingston Canvas Select Plus;quantity_add;10
sublime peach;remove;
pleasant baseboard;price_percent;-0.2
stylish chisel;quantity_add;69
tasteful orange;available;True
gorgeous saw;quantity_add;70
nice scaffolding;quantity_add;79
superb nail file;remove;
HyperX DDR4 RAM;remove;
marvelous windows;quantity_add;30
refined blackberry;quantity_add;129
Samsung 970 EVO SSD;available;True
superb hammer;price_percent;0.17
magnificent night cream;quantity_sub;-153
Intel Core i5;quantity_add;1
amazing guava;quantity_add;79
exquisite nail file;price_percent;-0.02
beautiful banana;quantity_sub;-52
stylish chisel;remove;
beautiful lotion;quantity_sub;-11
Intel Core i5;quantity_add;4
pleasant facial cleanser;quantity_add;54
gorgeous screws;quantity_add;102
marvelous pineapple;remove;
gorgeous shovel;price_percent;0.13
amazing cherry;remove;
magnificent night cream;quantity_add;79
tasteful papaya;quantity_add;117
glamorous tape measure;remove;
HyperX DDR4 RAM;quantity_add;1
exquisite plumbing;remove;
Epson Expression Home XP;price_percent;-0.1
Epson Expression Home XP;available;False
superb hammer;quantity_add;74
Samsung 970 EVO SSD;price_abs;-11365
pleasant baseboard;price_abs;-17
tasteful cranberry;quantity_add;121
Corsair HS60;available;True
Canon PIXMA;quantity_add;5
Samsung 970 EVO SSD;available;True
nice mango;quantity_sub;-61
stylish bubble bath;quantity_add;86
superb toner;available;True
Kingston Canvas Select Plus;available;False
pretty melon;quantity_add;58
luxurious paint;available;True
Logitech Wireless Keyboard;remove;
delightful apple;price_abs;64.77900000000001
refined electrical;available;True
delightful apple;remove;
luxurious perfume;price_abs;-6
Logitech Wireless Keyboard;available;False
elegant lip balm;available;True
Corsair HS60;quantity_add;12
exquisite nail file;quantity_add;6
Logitech Wireless Keyboard;available;True
NVIDIA GeForce GTX 1050;available;False
superb chisel;available;True
nice face wash;price_abs;4
pretty electrical;quantity_sub;-176
stylish chisel;price_percent;0.03
attractive shovel;remove;
glamorous nail file;available;True
Corsair HS60;available;True
HP LaserJet Pro;remove;
pleasant moustache wax;price_abs;107.25000000000001
magnificent night cream;remove;
stylish chisel;price_percent;-0.06
nice bubble bath;price_percent;0.01
superb lip balm;quantity_add;57
sublime peach;price_abs;93.81900000000002
Ricoh Aficio MP;price_percent;-0.06
Samsung 970 EVO SSD;quantity_add;12
stylish strawberry;price_abs;4
Canon PIXMA;quantity_sub;-1
tasteful papaya;remove;
tasteful apricot;remove;
Ricoh Aficio MP;price_abs;-4004
attractive baseboard;price_percent;0.05
amazing plum;price_abs;-13
Samsung 970 EVO SSD;quantity_sub;-3
Kingston Canvas Select Plus;remove;
amazing cherry;remove;
Ricoh Aficio MP;price_abs;-693
Intel Core i5;available;True
EVGA 500B 80+ BRONZE;quantity_sub;-4
Ricoh Aficio MP;quantity_add;3
HyperX DDR4 RAM;price_abs;-3769
EVGA 500B 80+ BRONZE;quantity_sub;-2
sublime toothpaste;quantity_add;105
tasteful body wash;available;True
pleasant moustache wax;price_abs;-9
Ricoh Aficio MP;price_percent;-0.07
WD Blue HDD;price_abs;10637
magnificent serum;price_abs;16
refined electrical;available;False
sublime eye cream;price_percent;-0.09
EVGA 500B 80+ BRONZE;remove;
nice mango;price_abs;4
Brother DCP-T510W;price_percent;0.01
luxurious night cream;remove;
tasteful boysenberry;remove;
Corsair HS60;available;False
refined electrical;quantity_sub;-9
glamorous exfoliator;quantity_add;87
refined peach;price_abs;-16
amazing guava;available;False
Intel Core i5;available;True
EVGA 500B 80+ BRONZE;price_abs;-1462
Ricoh Aficio MP;quantity_sub;-5
nice insulation;price_abs;3
marvelous windows;quantity_sub;-110
superb shampoo;remove;
stylish night cream;price_percent;0.03
beautiful strawberry;quantity_add;77
exquisite wallpaper;price_percent;0.0
elegant ladder;quantity_add;82
Samsung 970 EVO SSD;price_abs;1826
magnificent moisturizer;quantity_add;11
luxurious baby shampoo;price_abs;8
refined nails;quantity_add;101
sublime drywall;available;True
refined face wash;price_percent;-0.08
glamorous exfoliator;price_percent;-0.03
superb grapes;price_abs;-1
trendy perfume;price_abs;-1
HP LaserJet Pro;price_abs;-2087
stylish chisel;price_percent;-0.2
superb hammer;quantity_add;65
Razer Variau;quantity_sub;-2
sublime level;price_abs;13
sublime level;remove;
superb shovel;quantity_sub;-6
amazing guava;remove;
superb lip balm;quantity_sub;-50
tasteful orange;price_percent;0.09
tasteful bubble bath;quantity_sub;-181
Brother DCP-T510W;remove;
Samsung 970 EVO SSD;quantity_add;3
Canon PIXMA;quantity_sub;-3
WD Blue HDD;quantity_sub;-2
stylish ladder;available;True
HP LaserJet Pro;quantity_sub;-5
Epson Expression Home XP;remove;
Logitech Wireless Keyboard;price_abs;-4445
gorgeous plum;remove;
nice boysenberry;quantity_add;107
Ricoh Aficio MP;quantity_sub;-6
exquisite plumbing;price_percent;0.0
Corsair HS60;quantity_sub;-7
Brother DCP-T510W;quantity_sub;-3
Razer Variau;remove;
magnificent flooring;remove;
elegant insulation;quantity_sub;-84
refined blackberry;price_percent;0.16
WD Blue HDD;price_percent;0.01
sublime boysenberry;quantity_sub;-45
gorgeous face wash;quantity_sub;-183
trendy apricot;quantity_sub;-62
Samsung 970 EVO SSD;price_percent;0.19
exquisite nail file;available;False
refined peach;quantity_add;20
tasteful facial cleanser;available;False
exquisite windows;price_abs;-6
superb hammer;price_abs;-3
AMD Ryzen 5;price_abs;391
Samsung 970 EVO SSD;price_percent;-0.17
Samsung 970 EVO SSD;remove;
stylish blackberry;quantity_sub;-75
exquisite nail file;remove;
EVGA 500B 80+ BRONZE;price_abs;-10629
pleasant moustache wax;available;False
tasteful toothpaste;available;False
pretty blueberry;price_percent;-0.18
pleasant siding;remove;
EVGA 500B 80+ BRONZE;quantity_sub;-2
tasteful boysenberry;remove;
gorgeous lotion;quantity_sub;-159
Epson Expression Home XP;quantity_sub;-1
luxurious exfoliator;available;False
superb shovel;price_abs;1
pleasant siding;available;True
sublime apple;price_abs;-17
attractive baseboard;available;True
sublime toothpaste;quantity_add;6
sublime peach;remove;
gorgeous lotion;quantity_sub;-41
superb bubble bath;quantity_sub;-68
NVIDIA GeForce GTX 1050;price_abs;-715
glamorous tape measure;price_percent;-0.09
Corsair HS60;remove;
stylish strawberry;quantity_add;122
Logitech Wireless Keyboard;remove;
pleasant papaya;price_percent;-0.07
glamorous grapes;remove;
pretty electrical;price_percent;0.01
tasteful orange;price_percent;-0.19
elegant pedicure set;price_abs;-11
glamorous tape measure;available;False
Kingston Canvas Select Plus;quantity_add;3
exquisite nail file;price_abs;4
delightful insulation;quantity_add;67
nice paint;price_abs;-14
superb lip balm;price_percent;-0.17
elegant lip balm;quantity_sub;-136
WD Blue HDD;available;False
delightful moisturizer;price_percent;-0.1
sublime apple;available;True
Logitech Wireless Keyboard;remove;
amazing plum;quantity_sub;-186
Samsung 970 EVO SSD;quantity_sub;-3
Brother DCP-T510W;remove;
refined blackberry;remove;
