name;method;param
glamorous nail file;available;True
pleasant lip balm;quantity_add;24
delightful blueberry;quantity_sub;-11
Razer Variau;remove;
glamorous insulation;available;False
delightful blueberry;quantity_add;29
Logitech Wireless Keyboard;remove;
NVIDIA GeForce GTX 1050;available;False
marvelous nails;quantity_sub;-10
beautiful wheelbarrow;quantity_add;20
refined pineapple;quantity_add;117
Canon PIXMA;quantity_add;3
magnificent nail file;available;True
Razer Variau;price_percent;0.11
glamorous exfoliator;quantity_add;151
sublime lip balm;price_abs;2
Ricoh Aficio MP;quantity_add;8
refined pineapple;quantity_sub;-111
stylish apricot;quantity_add;75
trendy exfoliator;price_percent;-0.03
pretty blueberry;quantity_sub;-186
pretty strawberry;available;False
luxurious hair mask;remove;
pretty facial cleanser;available;True
sublime night cream;available;True
luxurious hair mask;quantity_add;29
pretty makeup remover;quantity_sub;-81
sublime lotion;available;True
delightful blueberry;available;True
stylish kiwifruit;quantity_add;19
sublime apricot;quantity_sub;-86
Samsung 970 EVO SSD;remove;
refined nails;price_percent;0.02
beautiful makeup remover;remove;
Canon PIXMA;available;False
superb level;quantity_sub;-112
Brother DCP-T510W;price_percent;-0.13
Intel Core i5;remove;
Ricoh Aficio MP;price_abs;-2611
Logitech Wireless Keyboard;quantity_sub;-2
nice facial cleanser;remove;
trendy strawberry;available;False
nice facial cleanser;available;True
pretty glue;price_abs;4
SteelSeries Arctis 7;price_abs;-1040
refined exfoliator;quantity_add;69
beautiful pedicure set;price_percent;-0.16
magnificent mango;available;True
glamorous insulation;remove;
HyperX DDR4 RAM;quantity_sub;-1
pretty baby shampoo;quantity_sub;-143
Samsung 970 EVO SSD;price_percent;-0.1
HyperX DDR4 RAM;available;True
Intel Core i5;price_percent;0.16
NVIDIA GeForce GTX 1050;price_abs;-702
elegant perfume;quantity_sub;-36
pretty facial cleanser;price_percent;0.08
luxurious shovel;quantity_add;169
stylish kiwifruit;quantity_sub;-25
refined electrical;price_percent;0.18
Kingston Canvas Select Plus;price_abs;-2250
amazing pedicure set;price_percent;-0.18
HyperX DDR4 RAM;available;True
pleasant cranberry;quantity_sub;-25
SteelSeries Arctis 7;price_abs;11168
trendy doors;price_percent;-0.05
Intel Core i5;quantity_add;6
sublime boysenberry;quantity_sub;-64
beautiful pedicure set;price_percent;-0.02
magnificent nail file;available;False
NVIDIA GeForce GTX 1050;available;True
exquisite strawberry;quantity_sub;-174
superb level;quantity_sub;-44
AMD Ryzen 5;quantity_add;2
luxurious grapes;available;True
SteelSeries Arctis 7;quantity_add;2
pretty baby shampoo;remove;
NVIDIA GeForce GTX 1050;available;False
attractive wallpaper;available;False
amazing pedicure set;quantity_add;81
pretty glue;quantity_sub;-89
Canon PIXMA;quantity_sub;-2
EVGA 500B 80+ BRONZE;price_percent;-0.15
stylish plum;quantity_add;126
HyperX DDR4 RAM;quantity_sub;-3
Intel Core i5;price_abs;10678
Samsung 970 EVO SSD;remove;
sublime kiwifruit;price_abs;3
delightful tile;remove;
Canon PIXMA;price_percent;-0.13
Canon PIXMA;price_percent;-0.08
Samsung 970 EVO SSD;quantity_sub;-11
elegant plumbing;quantity_sub;-151
Intel Core i5;remove;
exquisite wallpaper;quantity_sub;-96
Intel Core i5;price_percent;0.06
exquisite facial cleanser;price_abs;4
Canon PIXMA;price_abs;10290
luxurious guava;price_percent;-0.13
stylish grapes;price_abs;83.171
glamorous face wash;price_abs;-2
attractive wallpaper;available;True
pretty night cream;remove;
beautiful eye cream;quantity_add;117
sublime conditioner;price_percent;-0.01
EVGA 500B 80+ BRONZE;remove;
elegant roofing;quantity_sub;-137
trendy strawberry;price_abs;2
exquisite facial cleanser;price_abs;28.688
pretty night cream;quantity_sub;-141
exquisite cherry;remove;
stylish apricot;available;False
marvelous flooring;price_abs;51.667
tasteful mango;available;True
elegant glue;quantity_sub;-118
beautiful eye cream;quantity_add;134
pleasant conditioner;quantity_sub;-21
marvelous bubble bath;quantity_add;96
SteelSeries Arctis 7;remove;
trendy body wash;available;True
stylish apricot;remove;
tasteful drywall;remove;
attractive apricot;available;False
AMD Ryzen 5;remove;
trendy exfoliator;price_percent;0.12
luxurious grapes;price_percent;0.19
amazing makeup remover;remove;
pleasant exfoliator;remove;
pleasant tile;available;True
beautiful shampoo;quantity_add;138
Logitech Wireless Keyboard;price_percent;0.06
gorgeous cranberry;price_percent;0.13
NVIDIA GeForce GTX 1050;remove;
trendy body wash;price_percent;-0.01
Logitech Wireless Keyboard;available;True
pleasant tile;remove;
refined pineapple;price_abs;46.651
refined electrical;available;False
Canon PIXMA;quantity_sub;-1
luxurious eye cream;remove;
beautiful pedicure set;quantity_sub;-17
trendy exfoliator;available;True
pretty makeup remover;quantity_add;3
trendy exfoliator;price_percent;0.07
amazing pedicure set;quantity_sub;-60
pleasant tile;quantity_add;92
stylish kiwifruit;price_percent;-0.13
Samsung 970 EVO SSD;price_abs;105580.20000000001
glamorous face wash;quantity_sub;-104
AMD Ryzen 5;quantity_sub;-2
trendy exfoliator;quantity_add;16
NVIDIA GeForce GTX 1050;available;False
marvelous siding;remove;
NVIDIA GeForce GTX 1050;price_percent;-0.01
HyperX DDR4 RAM;price_abs;-335
Canon PIXMA;price_percent;-0.03
marvelous siding;price_percent;0.15
superb level;remove;
pleasant sunscreen;price_abs;5
stylish apricot;quantity_add;90
Intel Core i5;available;True
superb level;remove;
superb peach;price_percent;-0.04
refined pineapple;quantity_sub;-35
SteelSeries Arctis 7;remove;
luxurious hair mask;remove;
exquisite grapes;price_abs;-9
Brother DCP-T510W;quantity_add;5
pleasant tile;quantity_sub;-65
refined lip balm;quantity_add;123
stylish plum;price_percent;-0.07
WD Blue HDD;price_percent;-0.13
NVIDIA GeForce GTX 1050;price_percent;0.01
beautiful eye cream;price_percent;0.18
sublime kiwifruit;remove;
pleasant exfoliator;price_percent;0.19
Razer Variau;remove;
tasteful facial cleanser;quantity_add;27
glamorous shampoo;available;False
Intel Core i5;quantity_sub;-10
exquisite wallpaper;price_abs;2
luxurious shovel;remove;
pleasant cranberry;price_abs;1
marvelous bubble bath;quantity_add;56
stylish plum;quantity_add;38
luxurious grapes;price_percent;-0.19
exquisite strawberry;price_percent;-0.14
exquisite axe;quantity_sub;-126
NVIDIA GeForce GTX 1050;quantity_add;3
delightful blueberry;quantity_sub;-81
gorgeous saw;quantity_add;32
glamorous nail file;available;True
NVIDIA GeForce GTX 1050;remove;
sublime lip balm;quantity_add;103
pleasant axe;remove;
tasteful mango;price_abs;67.96900000000001
Canon PIXMA;available;True
stylish apricot;quantity_add;58
exquisite cherry;quantity_add;110
Canon PIXMA;available;False
superb level;quantity_add;27
tasteful lip balm;quantity_add;58
gorgeous banana;quantity_add;24
sublime exfoliator;quantity_sub;-160
Intel Core i5;remove;
pleasant sunscreen;remove;
gorgeous banana;price_abs;0
tasteful drywall;remove;
marvelous bubble bath;price_percent;0.07
HyperX DDR4 RAM;quantity_sub;-10
pretty night cream;price_percent;-0.05
refined exfoliator;quantity_add;56
luxurious shovel;remove;
Corsair HS60;available;True
exquisite strawberry;remove;
sublime conditioner;price_percent;0.07
pleasant tile;quantity_sub;-116
marvelous bubble bath;remove;
superb windows;quantity_add;48
Brother DCP-T510W;quantity_sub;-8
superb windows;remove;
luxurious shovel;remove;
Logitech Wireless Keyboard;quantity_add;9
luxurious body wash;quantity_add;115
pleasant exfoliator;price_percent;0.03
superb blueberry;quantity_add;34
beautiful wheelbarrow;remove;
luxurious grapes;quantity_sub;-176
glamorous shampoo;available;True
NVIDIA GeForce GTX 1050;price_abs;2257
pretty glue;price_abs;1
Brother DCP-T510W;price_percent;0.02
stylish kiwifruit;available;True
Corsair HS60;price_abs;636
magnificent glue;available;False
Canon PIXMA;price_abs;1275
Razer Variau;available;False
beautiful moustache wax;remove;
Samsung 970 EVO SSD;price_abs;96707.6
delightful perfume;price_percent;-0.18
pleasant cranberry;available;True
stylish grapes;quantity_sub;-53
HyperX DDR4 RAM;price_abs;18488.800000000003
exquisite wallpaper;price_abs;0
delightful tile;remove;
Canon PIXMA;remove;
NVIDIA GeForce GTX 1050;available;True
elegant perfume;quantity_add;143
pleasant nails;price_abs;-7
Logitech Wireless Keyboard;price_abs;3185
glamorous manicure set;available;True
magnificent mango;price_abs;7
sublime axe;quantity_add;111
Ricoh Aficio MP;remove;
NVIDIA GeForce GTX 1050;remove;
pleasant plumbing;available;False
Samsung 970 EVO SSD;price_abs;75248.8
Kingston Canvas Select Plus;quantity_add;8
sublime lip balm;quantity_sub;-13
attractive tape measure;quantity_sub;-152
Logitech Wireless Keyboard;available;True
Razer Variau;remove;
glamorous manicure set;price_abs;2
tasteful lip balm;remove;
glamorous insulation;quantity_sub;-70
stylish eye cream;quantity_add;45
attractive screws;remove;
AMD Ryzen 5;price_percent;-0.03
Corsair HS60;price_abs;31847.200000000004
gorgeous plumbing;quantity_add;4
SteelSeries Arctis 7;available;True
tasteful kiwifruit;remove;
refined electrical;quantity_add;5
refined lip balm;price_abs;5
Samsung 970 EVO SSD;available;True
Ricoh Aficio MP;quantity_add;6
pleasant conditioner;price_percent;0.19
gorgeous bubble bath;remove;
glamorous roofing;available;False
Canon PIXMA;remove;
pleasant exfoliator;quantity_add;55
marvelous cherry;available;False
Razer Variau;quantity_sub;-1
beautiful nail polish;price_abs;1
glamorous roofing;price_percent;-0.18
delightful tile;remove;
pleasant tile;price_percent;0.14
Samsung 970 EVO SSD;price_abs;-12256
attractive plum;price_abs;-2
HyperX DDR4 RAM;price_abs;-862
stylish blackberry;quantity_sub;-86
marvelous bubble bath;remove;
Intel Core i5;price_percent;0.09
magnificent hammer;price_abs;0
attractive screws;remove;
Kingston Canvas Select Plus;remove;
stylish eye cream;available;True
AMD Ryzen 5;quantity_sub;-2
magnificent mango;remove;
nice facial cleanser;price_percent;-0.17
Corsair HS60;price_abs;10099
Corsair HS60;price_abs;90272.6
attractive night cream;available;True
AMD Ryzen 5;remove;
trendy drywall;available;True
AMD Ryzen 5;price_percent;0.03
HyperX DDR4 RAM;quantity_add;1
sublime axe;remove;
Ricoh Aficio MP;price_abs;4795
attractive apricot;quantity_sub;-5
tasteful kiwifruit;available;True
elegant moisturizer;remove;
tasteful facial cleanser;quantity_sub;-67
Razer Variau;quantity_sub;-1
magnificent mango;quantity_add;51
luxurious grapes;price_percent;0.11
beautiful eye cream;price_abs;-2
SteelSeries Arctis 7;remove;
beautiful shampoo;price_percent;0.18
marvelous bubble bath;quantity_sub;-104
glamorous manicure set;available;True
elegant perfume;available;True
delightful melon;quantity_add;69
Kingston Canvas Select Plus;quantity_sub;-1
beautiful shampoo;price_abs;3
Intel Core i5;available;True
gorgeous cranberry;price_percent;-0.06
NVIDIA GeForce GTX 1050;quantity_sub;-10
pleasant conditioner;price_abs;70.4
stylish plum;available;True
glamorous insulation;price_abs;-9
Intel Core i5;price_percent;0.11
beautiful eye cream;price_abs;30.756000000000004
gorgeous saw;available;False
tasteful kiwifruit;price_abs;-2
pleasant tile;price_abs;-9
refined electrical;available;True
magnificent mango;price_abs;-4
trendy doors;available;False
magnificent mango;quantity_add;59
stylish plum;quantity_sub;-103
exquisite grapes;available;True
gorgeous cranberry;remove;
beautiful shampoo;price_percent;-0.11
exquisite axe;price_percent;0.04
pretty makeup remover;remove;
beautiful eye cream;quantity_sub;-58
marvelous siding;price_abs;-3
marvelous siding;available;True
luxurious guava;quantity_add;124
exquisite grapes;quantity_add;97
trendy exfoliator;remove;
delightful melon;price_abs;-6
marvelous flooring;price_percent;-0.02
sublime kiwifruit;quantity_sub;-158
Razer Variau;remove;
AMD Ryzen 5;price_abs;-4528
Kingston Canvas Select Plus;price_abs;5134
pleasant sunscreen;price_percent;0.14
sublime exfoliator;remove;
pretty wallpaper;remove;
gorgeous cranberry;remove;
Intel Core i5;price_percent;-0.2
nice grapes;available;True
pleasant conditioner;quantity_add;6
sublime conditioner;remove;
beautiful nail polish;quantity_sub;-108
attractive tape measure;quantity_sub;-110
pretty strawberry;quantity_add;118
tasteful drywall;quantity_add;68
pleasant conditioner;remove;
trendy exfoliator;price_abs;9
Canon PIXMA;quantity_add;2
refined lip balm;quantity_add;11
Kingston Canvas Select Plus;quantity_sub;-5
Razer Variau;price_abs;342
NVIDIA GeForce GTX 1050;available;False
stylish apricot;price_percent;0.01
superb level;price_abs;-9
trendy strawberry;price_abs;3
beautiful eye cream;price_abs;30.756000000000004
stylish apricot;available;False
Logitech Wireless Keyboard;quantity_sub;-9
exquisite facial cleanser;price_percent;0.0
stylish kiwifruit;remove;
HyperX DDR4 RAM;price_percent;0.06
Razer Variau;quantity_add;1
magnificent hammer;remove;
Razer Variau;quantity_sub;-3
magnificent glue;remove;
trendy doors;quantity_add;35
Canon PIXMA;price_abs;-15006
NVIDIA GeForce GTX 1050;quantity_sub;-1
glamorous nail file;quantity_sub;-82
beautiful chisel;quantity_sub;-51
pleasant cranberry;price_percent;-0.12
delightful blueberry;remove;
pleasant cranberry;quantity_sub;-43
Intel Core i5;quantity_add;6
delightful blueberry;quantity_add;29
trendy strawberry;price_percent;-0.07
sublime boysenberry;price_abs;-4
attractive tape measure;quantity_sub;-107
stylish apricot;available;True
beautiful moustache wax;price_percent;0.14
glamorous nail file;remove;
pleasant axe;available;True
marvelous flooring;price_percent;0.07
exquisite grapes;price_percent;-0.14
Canon PIXMA;available;True
pleasant drywall;price_percent;-0.03
beautiful pedicure set;remove;
beautiful wheelbarrow;quantity_sub;-96
Intel Core i5;price_percent;-0.16
tasteful lip balm;remove;
Intel Core i5;price_abs;-4978
Logitech Wireless Keyboard;available;False
NVIDIA GeForce GTX 1050;remove;
trendy drywall;available;True
glamorous roofing;available;True
sublime apricot;remove;
gorgeous cranberry;price_abs;-4
tasteful drywall;price_abs;11
nice facial cleanser;quantity_add;49
gorgeous manicure set;quantity_add;79
gorgeous manicure set;quantity_sub;-137
trendy strawberry;price_percent;0.03
stylish apricot;available;True
attractive screws;quantity_add;97
superb peach;price_abs;-7
exquisite grapes;available;True
delightful tile;price_percent;0.19
attractive screws;quantity_add;52
glamorous insulation;price_percent;0.16
HyperX DDR4 RAM;quantity_sub;-4
amazing pedicure set;price_abs;-2
HP LaserJet Pro;quantity_add;5
magnificent nail file;quantity_add;11
gorgeous manicure set;price_abs;-1
delightful tile;quantity_add;50
pretty glue;price_abs;-2
marvelous siding;available;True
AMD Ryzen 5;price_percent;-0.09
trendy strawberry;remove;
glamorous roofing;price_abs;-2
stylish apricot;quantity_sub;-3
Razer Variau;price_abs;2267
attractive plum;available;False
stylish wallpaper;remove;
Intel Core i5;available;False
elegant perfume;price_percent;-0.14
attractive tape measure;quantity_add;88
delightful blueberry;price_abs;-11
nice facial cleanser;available;True
Intel Core i5;quantity_add;7
marvelous cherry;remove;
Brother DCP-T510W;quantity_sub;-8
NVIDIA GeForce GTX 1050;available;True
gorgeous apple;available;False
Logitech Wireless Keyboard;price_percent;-0.14
Ricoh Aficio MP;remove;
luxurious grapes;quantity_add;23
gorgeous cranberry;price_abs;53.394000000000005
magnificent hammer;price_percent;-0.19
stylish apricot;quantity_add;135
stylish wallpaper;price_abs;-18
stylish plum;price_abs;3
glamorous shampoo;quantity_add;69
pleasant exfoliator;available;False
marvelous melon;price_abs;-3
gorgeous saw;quantity_add;96
magnificent glue;remove;
refined pineapple;price_percent;-0.01
stylish grapes;price_percent;0.07
stylish apricot;remove;
beautiful apple;quantity_sub;-77
pleasant conditioner;remove;
delightful blueberry;quantity_sub;-89
superb windows;price_abs;5
delightful blueberry;available;True
Corsair HS60;available;True
superb toner;price_percent;-0.06
marvelous siding;price_percent;-0.12
stylish apricot;quantity_sub;-141
elegant perfume;available;False
elegant roofing;price_percent;-0.11
marvelous bubble bath;quantity_sub;-89
superb blueberry;quantity_sub;-32
luxurious eye cream;price_abs;70.048
tasteful drywall;remove;
amazing pedicure set;quantity_add;21
stylish plum;quantity_sub;-68
pleasant tile;remove;
sublime kiwifruit;quantity_add;196
trendy strawberry;price_percent;-0.01
refined lip balm;available;False
attractive night cream;available;True
glamorous roofing;remove;
pretty insulation;remove;
refined electrical;available;True
Epson Expression Home XP;quantity_add;3
delightful tile;remove;
Corsair HS60;price_abs;16736.5
delightful blueberry;quantity_add;56
refined lip balm;remove;
elegant moisturizer;remove;
gorgeous eye cream;available;False
stylish kiwifruit;price_abs;12.782
refined nails;price_abs;-9
pretty night cream;available;True
glamorous face wash;available;True
beautiful manicure set;available;False
Canon PIXMA;quantity_sub;-3
glamorous manicure set;remove;
exquisite strawberry;price_abs;11
beautiful manicure set;remove;
stylish apricot;available;True
stylish grapes;price_abs;83.171
sublime night cream;available;False
pleasant conditioner;price_abs;-5
trendy doors;price_abs;-10
gorgeous bubble bath;price_abs;6
amazing pedicure set;remove;
sublime kiwifruit;price_percent;-0.2
glamorous serum;quantity_sub;-53
beautiful wheelbarrow;price_percent;-0.2
stylish apricot;quantity_sub;-46
Intel Core i5;quantity_sub;-5
trendy exfoliator;quantity_sub;-54
glamorous face wash;price_abs;1
trendy exfoliator;quantity_sub;-1
marvelous siding;price_abs;51.953
beautiful shampoo;price_percent;0.11
attractive tape measure;quantity_add;34
pretty baby shampoo;price_percent;-0.06
Samsung 970 EVO SSD;price_percent;-0.19
stylish plum;quantity_add;3
refined pineapple;quantity_add;12
beautiful manicure set;remove;
superb blueberry;available;True
stylish eye cream;quantity_sub;-98
magnificent glue;price_percent;-0.18
pleasant plumbing;remove;
pleasant nails;quantity_add;52
elegant moisturizer;quantity_sub;-97
stylish eye cream;price_abs;4
beautiful eye cream;price_abs;5
beautiful eye cream;quantity_sub;-98
Razer Variau;quantity_sub;-2
Samsung 970 EVO SSD;quantity_sub;-11
tasteful mango;remove;
Logitech Wireless Keyboard;price_abs;2442
Canon PIXMA;quantity_add;1
Logitech Wireless Keyboard;available;True
pleasant drywall;quantity_add;83
pleasant sunscreen;quantity_add;65
SteelSeries Arctis 7;price_percent;0.01
pretty night cream;quantity_add;98
pretty wallpaper;price_percent;0.04
NVIDIA GeForce GTX 1050;available;True
superb level;quantity_sub;-44
Corsair HS60;quantity_add;7
Brother DCP-T510W;price_abs;-1525
marvelous melon;remove;
superb level;remove;
marvelous bubble bath;quantity_sub;-87
elegant pedicure set;quantity_add;84
delightful blueberry;quantity_add;51
attractive tape measure;remove;
beautiful eye cream;quantity_add;78
tasteful lip balm;price_percent;-0.12
EVGA 500B 80+ BRONZE;price_abs;12125
Canon PIXMA;available;True
tasteful drywall;remove;
delightful melon;available;False
gorgeous bubble bath;available;False
exquisite grapes;remove;
stylish grapes;remove;
attractive tape measure;available;False
Canon PIXMA;quantity_add;6
Canon PIXMA;price_percent;-0.02
pleasant sunscreen;remove;
pretty makeup remover;price_abs;-3
HyperX DDR4 RAM;remove;
glamorous insulation;price_percent;-0.18
gorgeous saw;available;False
glamorous face wash;price_abs;1
marvelous flooring;remove;
attractive screws;price_abs;-2
refined exfoliator;available;True
glamorous exfoliator;remove;
pleasant exfoliator;price_percent;0.04
amazing pedicure set;available;True
attractive wallpaper;price_abs;-9
exquisite axe;price_percent;0.18
pleasant sunscreen;quantity_sub;-125
luxurious grapes;price_percent;0.15
Canon PIXMA;available;True
exquisite cherry;remove;
sublime apricot;quantity_sub;-2
Samsung 970 EVO SSD;quantity_add;5
magnificent glue;available;True
Ricoh Aficio MP;quantity_sub;-1
magnificent hammer;available;True
tasteful kiwifruit;price_abs;1
gorgeous pedicure set;price_percent;0.19
elegant glue;quantity_add;108
exquisite cherry;available;True
marvelous cherry;price_percent;-0.03
Canon PIXMA;quantity_sub;-3
tasteful facial cleanser;price_percent;-0.19
beautiful makeup remover;price_abs;8
Canon PIXMA;quantity_add;2
gorgeous eye cream;available;True
Canon PIXMA;quantity_add;5
gorgeous manicure set;remove;
amazing makeup remover;available;True
Canon PIXMA;price_abs;70162.40000000001
Canon PIXMA;available;False
NVIDIA GeForce GTX 1050;price_abs;-5758
elegant perfume;remove;
Kingston Canvas Select Plus;available;True
trendy exfoliator;price_percent;0.0
exquisite grapes;price_abs;0
Ricoh Aficio MP;available;True
EVGA 500B 80+ BRONZE;price_abs;6900
pleasant axe;price_abs;-11
sublime lip balm;remove;
luxurious shovel;price_percent;0.18
gorgeous banana;price_percent;0.0
delightful toner;price_abs;-16
SteelSeries Arctis 7;quantity_sub;-3
stylish apricot;available;True
attractive glue;quantity_sub;-11
Razer Variau;price_abs;293
gorgeous manicure set;remove;
Canon PIXMA;price_abs;3488
superb windows;quantity_add;40
glamorous exfoliator;quantity_add;75
refined lip balm;price_percent;0.03
Brother DCP-T510W;quantity_add;6
elegant screws;price_percent;-0.01
Corsair HS60;price_percent;0.05
luxurious grapes;quantity_add;158
Canon PIXMA;quantity_add;5
trendy drywall;remove;
exquisite cherry;quantity_sub;-36
beautiful chisel;price_abs;7
gorgeous guava;available;True
beautiful wheelbarrow;price_abs;4
beautiful pedicure set;quantity_add;78
Intel Core i5;remove;
gorgeous guava;price_abs;13
superb peach;available;True
beautiful wheelbarrow;available;True
sublime conditioner;price_percent;0.14
elegant perfume;quantity_add;126
sublime kiwifruit;price_percent;-0.08
pretty blueberry;remove;
HyperX DDR4 RAM;remove;
exquisite cherry;quantity_sub;-114
glamorous shampoo;remove;
attractive plum;quantity_sub;-6
glamorous exfoliator;price_abs;0
exquisite cherry;available;False
Ricoh Aficio MP;quantity_sub;-3
NVIDIA GeForce GTX 1050;quantity_add;10
pleasant papaya;available;True
exquisite cherry;remove;
refined electrical;price_percent;0.03
magnificent nail file;quantity_add;12
tasteful facial cleanser;quantity_sub;-26
superb blueberry;available;True
Canon PIXMA;quantity_sub;-4
attractive screws;remove;
HyperX DDR4 RAM;remove;
sublime boysenberry;available;True
pleasant axe;quantity_add;71
sublime axe;available;False
sublime apricot;remove;
pretty night cream;price_abs;-3
Intel Core i5;quantity_add;9
delightful perfume;price_percent;0.08
exquisite strawberry;price_percent;-0.01
Logitech Wireless Keyboard;quantity_add;6
pleasant exfoliator;quantity_sub;-196
refined electrical;quantity_add;141
stylish blackberry;quantity_sub;-62
pleasant conditioner;quantity_add;86
exquisite facial cleanser;price_percent;-0.01
attractive screws;quantity_add;14
trendy drywall;quantity_add;40
pretty wallpaper;price_percent;-0.09
magnificent hammer;quantity_add;90
exquisite wallpaper;price_percent;0.09
attractive glue;price_abs;14.52
NVIDIA GeForce GTX 1050;quantity_sub;-6
beautiful pedicure set;remove;
exquisite wallpaper;remove;
attractive glue;quantity_add;131
beautiful moustache wax;quantity_add;43
sublime night cream;quantity_add;130
attractive glue;remove;
Canon PIXMA;price_abs;9742
attractive wallpaper;price_percent;-0.09
marvelous flooring;quantity_add;30
refined lip balm;remove;
luxurious shovel;available;False
Logitech Wireless Keyboard;available;False
marvelous cherry;quantity_add;23
elegant glue;price_percent;-0.2
AMD Ryzen 5;quantity_sub;-1
nice grapes;available;True
elegant roofing;remove;
exquisite wallpaper;remove;
pretty blueberry;price_abs;9
Canon PIXMA;price_percent;-0.03
glamorous insulation;price_abs;5
gorgeous manicure set;remove;
SteelSeries Arctis 7;remove;
exquisite grapes;price_abs;6
SteelSeries Arctis 7;price_abs;9121
glamorous insulation;available;True
luxurious eye cream;price_abs;2
stylish plum;remove;
glamorous insulation;price_abs;-9
refined lip balm;remove;
pretty makeup remover;quantity_add;119
glamorous roofing;quantity_add;48
refined electrical;quantity_add;24
gorgeous manicure set;available;True
elegant perfume;available;True
gorgeous saw;price_abs;3
Razer Variau;available;True
pleasant tile;remove;
luxurious grapes;price_percent;0.07
AMD Ryzen 5;quantity_add;2
trendy strawberry;quantity_add;119
magnificent hammer;price_percent;-0.04
sublime exfoliator;quantity_sub;-84
sublime boysenberry;price_abs;32.417
SteelSeries Arctis 7;remove;
exquisite strawberry;remove;
luxurious grapes;price_abs;40.92000000000001
magnificent glue;quantity_add;66
Corsair HS60;quantity_sub;-4
Logitech Wireless Keyboard;available;True
marvelous nails;price_percent;-0.12
trendy drywall;quantity_sub;-62
tasteful lip balm;price_abs;2
pretty baby shampoo;available;True
glamorous manicure set;price_percent;0.1
delightful blueberry;remove;
pretty glue;available;True
Intel Core i5;quantity_add;7
stylish eye cream;quantity_add;60
marvelous nails;quantity_add;144
marvelous bubble bath;available;True
sublime conditioner;remove;
superb peach;available;False
gorgeous cranberry;price_percent;0.11
EVGA 500B 80+ BRONZE;price_abs;2845
Kingston Canvas Select Plus;remove;
