name;method;param
Epson Expression Home XP;price_abs;4612
Samsung 970 EVO SSD;price_abs;13116
delightful banana;price_abs;-8
elegant level;price_abs;-2
tasteful cranberry;quantity_sub;-26
glamorous makeup remover;quantity_add;57
Brother DCP-T510W;quantity_add;7
Corsair HS60;price_abs;-14455
superb strawberry;price_abs;9
Samsung 970 EVO SSD;quantity_add;1
gorgeous drywall;remove;
superb cherry;remove;
trendy mango;price_percent;-0.12
Intel Core i5;available;False
sublime body wash;remove;
Samsung 970 EVO SSD;price_percent;-0.2
delightful chisel;available;True
Logitech Wireless Keyboard;available;True
EVGA 500B 80+ BRONZE;price_percent;0.15
sublime blueberry;quantity_sub;-39
Brother DCP-T510W;quantity_add;8
nice exfoliator;remove;
Kingston Canvas Select Plus;price_percent;-0.16
sublime blueberry;price_percent;-0.02
Intel Core i5;quantity_add;7
tasteful grapes;quantity_sub;-96
Samsung 970 EVO SSD;quantity_add;3
tasteful cranberry;price_abs;15.972000000000001
delightful banana;price_percent;-0.19
pleasant lotion;quantity_sub;-70
exquisite hair mask;remove;
tasteful pineapple;available;True
marvelous makeup remover;available;True
SteelSeries Arctis 7;quantity_add;1
exquisite siding;price_abs;-2
tasteful wallpaper;quantity_add;17
exquisite scaffolding;remove;
Intel Core i5;remove;
superb strawberry;quantity_add;25
HP LaserJet Pro;price_percent;0.02
Samsung 970 EVO SSD;price_abs;-770
HP LaserJet Pro;remove;
elegant pedicure set;price_percent;-0.16
HP LaserJet Pro;available;False
Logitech Wireless Keyboard;quantity_add;3
magnificent facial cleanser;price_abs;17
HyperX DDR4 RAM;price_percent;0.07
delightful doors;price_abs;-2
EVGA 500B 80+ BRONZE;quantity_sub;-3
Logitech Wireless Keyboard;quantity_sub;-9
sublime plumbing;available;True
amazing raspberry;remove;
magnificent toothpaste;available;False
HyperX DDR4 RAM;quantity_sub;-3
Kingston Canvas Select Plus;remove;
SteelSeries Arctis 7;quantity_sub;-5
delightful wallpaper;quantity_sub;-17
Canon PIXMA;price_abs;5593
delightful wallpaper;quantity_sub;-83
HyperX DDR4 RAM;quantity_sub;-4
glamorous windows;price_percent;-0.18
pretty glue;price_percent;-0.03
AMD Ryzen 5;quantity_sub;-4
marvelous axe;price_abs;-2
Ricoh Aficio MP;quantity_sub;-8
HP LaserJet Pro;remove;
refined roofing;available;False
glamorous grapes;price_abs;1
WD Blue HDD;quantity_sub;-8
Intel Core i5;price_percent;0.2
delightful flooring;price_percent;0.05
sublime plumbing;quantity_add;25
Intel Core i5;quantity_sub;-8
nice saw;price_percent;0.06
superb melon;price_abs;6
trendy blackberry;quantity_add;35
refined doors;price_abs;4
tasteful strawberry;available;False
pretty baseboard;quantity_add;162
amazing doors;remove;
Samsung 970 EVO SSD;available;True
Brother DCP-T510W;quantity_sub;-5
delightful doors;remove;
EVGA 500B 80+ BRONZE;price_percent;-0.07
WD Blue HDD;price_percent;-0.01
AMD Ryzen 5;quantity_add;11
marvelous lip balm;quantity_sub;-35
EVGA 500B 80+ BRONZE;remove;
superb paint;price_abs;-3
glamorous papaya;remove;
pretty nail polish;remove;
gorgeous orange;quantity_add;77
Samsung 970 EVO SSD;quantity_sub;-2
beautiful sunscreen;available;True
Samsung 970 EVO SSD;quantity_add;1
pleasant tape measure;available;True
NVIDIA GeForce GTX 1050;price_abs;1610
Canon PIXMA;available;True
HyperX DDR4 RAM;available;True
Kingston Canvas Select Plus;remove;
nice saw;quantity_add;32
tasteful pineapple;price_percent;-0.08
HyperX DDR4 RAM;quantity_sub;-4
stylish level;quantity_sub;-80
beautiful insulation;quantity_add;11
Ricoh Aficio MP;price_percent;-0.01
superb cherry;remove;
gorgeous ladder;price_percent;0.0
magnificent hair mask;price_abs;1
refined doors;price_abs;-5
gorgeous drywall;remove;
superb melon;quantity_add;69
Canon PIXMA;available;True
stylish level;available;True
tasteful bubble bath;remove;
pretty pedicure set;available;False
refined roofing;price_abs;-8
sublime boysenberry;available;True
Samsung 970 EVO SSD;price_percent;0.19
pretty glue;quantity_sub;-161
tasteful paint;price_abs;9
sublime blueberry;quantity_sub;-77
exquisite screws;price_percent;-0.07
EVGA 500B 80+ BRONZE;price_abs;-2667
tasteful wallpaper;quantity_sub;-16
AMD Ryzen 5;quantity_add;12
superb strawberry;quantity_sub;-155
SteelSeries Arctis 7;quantity_sub;-2
pretty nail polish;price_percent;0.19
marvelous makeup remover;price_percent;-0.09
pretty baseboard;price_percent;-0.02
delightful wallpaper;price_abs;1
glamorous windows;available;False
sublime plumbing;remove;
marvelous makeup remover;quantity_add;79
NVIDIA GeForce GTX 1050;price_percent;0.17
delightful melon;price_abs;-1
delightful melon;remove;
sublime blackberry;price_abs;2
marvelous makeup remover;available;True
WD Blue HDD;price_abs;9551
nice saw;quantity_add;20
Ricoh Aficio MP;price_abs;-915
luxurious papaya;remove;
delightful doors;quantity_add;33
Samsung 970 EVO SSD;quantity_sub;-1
Logitech Wireless Keyboard;remove;
WD Blue HDD;available;True
marvelous lip balm;price_abs;0
delightful papaya;quantity_sub;-39
HyperX DDR4 RAM;price_percent;0.1
attractive serum;price_abs;15
EVGA 500B 80+ BRONZE;available;True
trendy mango;price_abs;5
beautiful plumbing;available;True
glamorous papaya;remove;
HP LaserJet Pro;price_percent;0.17
Samsung 970 EVO SSD;quantity_sub;-1
Canon PIXMA;quantity_add;2
luxurious glue;remove;
EVGA 500B 80+ BRONZE;price_abs;3349
Samsung 970 EVO SSD;available;True
Logitech Wireless Keyboard;remove;
refined roofing;remove;
nice saw;quantity_add;114
HyperX DDR4 RAM;price_percent;0.2
Canon PIXMA;quantity_add;11
glamorous makeup remover;available;True
trendy blackberry;quantity_add;63
WD Blue HDD;price_abs;81023.8
trendy blackberry;quantity_add;133
superb melon;remove;
tasteful bubble bath;price_percent;0.19
superb cherry;remove;
Epson Expression Home XP;price_abs;8502
amazing night cream;quantity_add;66
pleasant tape measure;price_abs;58.894000000000005
Razer Variau;quantity_sub;-5
Logitech Wireless Keyboard;quantity_sub;-3
Logitech Wireless Keyboard;quantity_sub;-12
beautiful tape measure;price_percent;-0.17
Epson Expression Home XP;remove;
Corsair HS60;remove;
superb paint;price_percent;0.04
elegant electrical;available;False
Razer Variau;price_percent;-0.07
elegant level;price_percent;0.07
Ricoh Aficio MP;price_percent;0.16
Samsung 970 EVO SSD;quantity_sub;-4
Intel Core i5;quantity_add;7
tasteful bubble bath;remove;
Intel Core i5;quantity_sub;-12
Brother DCP-T510W;available;False
beautiful insulation;available;True
delightful wallpaper;price_abs;14
superb lip balm;remove;
luxurious hammer;remove;
pretty nail polish;price_abs;-11
pretty nail polish;price_abs;10
stylish pedicure set;price_abs;9
superb lip balm;available;False
Kingston Canvas Select Plus;available;True
stylish kiwifruit;quantity_sub;-82
delightful doors;price_percent;-0.19
attractive siding;price_percent;0.19
Brother DCP-T510W;remove;
delightful wallpaper;price_abs;-16
Epson Expression Home XP;available;False
NVIDIA GeForce GTX 1050;price_percent;0.08
glamorous papaya;quantity_sub;-55
luxurious papaya;available;True
WD Blue HDD;price_abs;81023.8
stylish kiwifruit;quantity_add;9
SteelSeries Arctis 7;price_percent;-0.05
nice exfoliator;price_percent;-0.11
tasteful strawberry;available;True
marvelous toner;available;False
luxurious cranberry;price_percent;0.08
marvelous makeup remover;remove;
glamorous grapes;quantity_sub;-52
AMD Ryzen 5;remove;
stylish pedicure set;available;True
exquisite hair mask;price_percent;-0.1
elegant pedicure set;available;False
sublime blackberry;available;False
EVGA 500B 80+ BRONZE;available;True
Intel Core i5;price_percent;-0.12
HP LaserJet Pro;remove;
Corsair HS60;remove;
Samsung 970 EVO SSD;remove;
sublime plumbing;quantity_add;168
Corsair HS60;price_abs;-4275
amazing raspberry;quantity_sub;-167
WD Blue HDD;available;False
elegant electrical;quantity_add;44
NVIDIA GeForce GTX 1050;remove;
HyperX DDR4 RAM;price_percent;0.09
AMD Ryzen 5;quantity_sub;-3
pleasant scaffolding;price_percent;-0.05
elegant roofing;quantity_sub;-116
exquisite hair mask;remove;
tasteful strawberry;available;False
pretty glue;remove;
glamorous papaya;quantity_add;22
Brother DCP-T510W;price_abs;-8311
pleasant siding;quantity_add;152
luxurious cranberry;price_percent;-0.16
elegant roofing;available;True
glamorous makeup remover;quantity_add;71
attractive face wash;remove;
Razer Variau;price_abs;-5020
pretty nail polish;price_percent;-0.06
trendy tile;price_percent;-0.11
trendy blackberry;quantity_add;86
attractive siding;remove;
stylish level;remove;
NVIDIA GeForce GTX 1050;remove;
superb cherry;remove;
trendy mango;quantity_sub;-134
pleasant tape measure;available;False
Intel Core i5;price_abs;106438.20000000001
superb melon;quantity_sub;-114
HyperX DDR4 RAM;price_percent;0.16
Brother DCP-T510W;price_percent;0.18
glamorous grapes;price_percent;0.06
tasteful grapes;price_percent;-0.08
AMD Ryzen 5;available;True
sublime level;price_abs;-8
amazing night cream;remove;
Brother DCP-T510W;remove;
Epson Expression Home XP;price_abs;-9091
Samsung 970 EVO SSD;price_percent;0.1
superb paint;quantity_sub;-76
Samsung 970 EVO SSD;remove;
glamorous grapes;quantity_add;23
pretty glue;quantity_add;148
beautiful insulation;price_abs;-3
glamorous grapes;remove;
luxurious papaya;price_percent;0.08
stylish kiwifruit;quantity_add;157
Epson Expression Home XP;remove;
HyperX DDR4 RAM;quantity_sub;-2
amazing raspberry;price_percent;-0.17
glamorous electrical;remove;
sublime plumbing;available;True
amazing doors;available;True
beautiful insulation;quantity_sub;-146
Brother DCP-T510W;price_abs;-3458
WD Blue HDD;quantity_add;5
marvelous lip balm;price_abs;-1
stylish level;available;True
marvelous makeup remover;remove;
Ricoh Aficio MP;price_abs;12531
gorgeous orange;price_percent;0.2
magnificent facial cleanser;quantity_sub;-43
attractive body wash;available;True
beautiful plumbing;quantity_add;59
Samsung 970 EVO SSD;quantity_add;9
Samsung 970 EVO SSD;quantity_add;2
superb strawberry;quantity_sub;-144
exquisite kiwifruit;remove;
refined hair mask;price_percent;-0.16
Epson Expression Home XP;available;True
marvelous makeup remover;price_percent;0.15
trendy tile;remove;
Samsung 970 EVO SSD;quantity_add;2
tasteful paint;quantity_sub;-26
gorgeous drywall;quantity_sub;-9
gorgeous orange;price_percent;-0.11
beautiful insulation;price_abs;3
nice saw;available;True
trendy tile;quantity_sub;-164
Samsung 970 EVO SSD;price_percent;-0.12
Samsung 970 EVO SSD;remove;
tasteful grapes;available;True
amazing night cream;remove;
refined doors;quantity_add;29
amazing raspberry;available;True
delightful papaya;price_abs;71.247
Epson Expression Home XP;price_abs;-8627
glamorous makeup remover;quantity_sub;-48
exquisite siding;price_abs;1
Samsung 970 EVO SSD;quantity_sub;-1
beautiful tape measure;price_abs;15
Kingston Canvas Select Plus;remove;
delightful flooring;price_abs;3
superb melon;quantity_sub;-96
Samsung 970 EVO SSD;price_percent;-0.13
delightful chisel;quantity_add;77
Canon PIXMA;remove;
delightful doors;price_abs;-1
Samsung 970 EVO SSD;quantity_add;1
NVIDIA GeForce GTX 1050;quantity_add;5
Corsair HS60;quantity_add;8
magnificent toothpaste;price_percent;0.09
Epson Expression Home XP;quantity_sub;-11
pretty nail polish;quantity_sub;-1
AMD Ryzen 5;available;True
AMD Ryzen 5;price_percent;-0.01
amazing night cream;quantity_add;10
elegant melon;quantity_sub;-39
Epson Expression Home XP;price_abs;-3168
SteelSeries Arctis 7;available;True
gorgeous drywall;price_percent;-0.17
delightful flooring;remove;
AMD Ryzen 5;price_abs;100368.40000000001
exquisite scaffolding;remove;
attractive serum;price_percent;0.1
Samsung 970 EVO SSD;quantity_add;4
NVIDIA GeForce GTX 1050;remove;
luxurious papaya;quantity_sub;-66
stylish kiwifruit;remove;
Epson Expression Home XP;remove;
superb paint;price_percent;-0.07
NVIDIA GeForce GTX 1050;quantity_add;9
pleasant tape measure;price_abs;-9
Epson Expression Home XP;price_abs;-7815
HP LaserJet Pro;quantity_add;4
pleasant siding;price_percent;0.2
delightful wallpaper;price_abs;-12
Kingston Canvas Select Plus;price_percent;-0.12
WD Blue HDD;remove;
Corsair HS60;price_percent;0.04
HyperX DDR4 RAM;remove;
delightful chisel;quantity_add;51
HyperX DDR4 RAM;remove;
trendy blackberry;quantity_sub;-147
marvelous drywall;price_abs;-2
Ricoh Aficio MP;quantity_add;4
beautiful insulation;quantity_add;32
trendy tile;quantity_sub;-97
sublime level;quantity_sub;-38
WD Blue HDD;quantity_add;6
Brother DCP-T510W;available;True
Samsung 970 EVO SSD;quantity_sub;-3
Intel Core i5;remove;
NVIDIA GeForce GTX 1050;remove;
Samsung 970 EVO SSD;price_abs;-14427
WD Blue HDD;price_abs;81023.8
magnificent facial cleanser;available;True
trendy blackberry;remove;
Intel Core i5;price_abs;278
Samsung 970 EVO SSD;quantity_sub;-4
Kingston Canvas Select Plus;remove;
glamorous grapes;quantity_add;54
Epson Expression Home XP;price_percent;-0.03
Samsung 970 EVO SSD;quantity_sub;-2
marvelous axe;price_abs;3
elegant pedicure set;price_percent;0.11
Kingston Canvas Select Plus;price_abs;4287
Samsung 970 EVO SSD;quantity_sub;-12
magnificent facial cleanser;quantity_add;59
HyperX DDR4 RAM;available;True
pleasant tape measure;available;True
Kingston Canvas Select Plus;remove;
Corsair HS60;quantity_sub;-4
marvelous nail file;available;False
Kingston Canvas Select Plus;available;True
delightful doors;quantity_sub;-27
Kingston Canvas Select Plus;price_percent;-0.1
Intel Core i5;quantity_sub;-6
stylish kiwifruit;remove;
Ricoh Aficio MP;quantity_add;1
glamorous papaya;price_percent;-0.01
Canon PIXMA;available;True
NVIDIA GeForce GTX 1050;remove;
Kingston Canvas Select Plus;price_percent;0.09
marvelous makeup remover;price_percent;0.09
Corsair HS60;price_percent;0.02
Ricoh Aficio MP;available;True
superb paint;price_percent;-0.08
AMD Ryzen 5;quantity_add;11
sublime blackberry;quantity_sub;-94
pretty baseboard;available;True
Samsung 970 EVO SSD;available;True
amazing doors;quantity_sub;-172
HP LaserJet Pro;available;True
stylish level;quantity_sub;-72
marvelous drywall;price_abs;-2
Kingston Canvas Select Plus;quantity_sub;-6
AMD Ryzen 5;quantity_add;6
Brother DCP-T510W;quantity_sub;-4
Kingston Canvas Select Plus;price_percent;0.18
SteelSeries Arctis 7;quantity_sub;-5
trendy tile;quantity_add;43
Logitech Wireless Keyboard;remove;
delightful doors;price_percent;-0.15
Intel Core i5;price_percent;0.13
Brother DCP-T510W;quantity_add;2
delightful flooring;quantity_sub;-123
gorgeous drywall;price_abs;12
HP LaserJet Pro;price_abs;-6485
tasteful cranberry;quantity_add;23
glamorous electrical;price_abs;0
superb melon;remove;
exquisite hair mask;price_percent;0.01
glamorous electrical;price_abs;17
exquisite scaffolding;available;True
amazing raspberry;quantity_add;119
beautiful insulation;remove;
attractive body wash;quantity_sub;-175
Kingston Canvas Select Plus;available;False
amazing night cream;remove;
WD Blue HDD;price_percent;0.14
SteelSeries Arctis 7;quantity_sub;-2
beautiful tape measure;available;True
HyperX DDR4 RAM;quantity_sub;-3
superb lip balm;quantity_sub;-6
glamorous flooring;price_abs;10
EVGA 500B 80+ BRONZE;quantity_sub;-4
elegant melon;price_percent;0.06
Samsung 970 EVO SSD;available;True
Epson Expression Home XP;remove;
AMD Ryzen 5;price_abs;-6074
luxurious hammer;quantity_add;153
luxurious papaya;quantity_sub;-76
delightful chisel;quantity_add;49
exquisite hair mask;quantity_add;61
pretty baseboard;available;True
HyperX DDR4 RAM;quantity_sub;-10
Kingston Canvas Select Plus;price_abs;862
HP LaserJet Pro;quantity_sub;-2
elegant pedicure set;remove;
beautiful sunscreen;available;True
WD Blue HDD;price_abs;-2821
luxurious hammer;price_abs;6
Intel Core i5;quantity_sub;-4
trendy tile;price_percent;0.12
HP LaserJet Pro;remove;
Logitech Wireless Keyboard;available;True
exquisite siding;quantity_sub;-16
HyperX DDR4 RAM;quantity_add;7
Samsung 970 EVO SSD;available;False
sublime plumbing;quantity_sub;-174
Samsung 970 EVO SSD;price_abs;2670
Canon PIXMA;quantity_add;3
Logitech Wireless Keyboard;quantity_add;10
elegant level;price_percent;0.03
WD Blue HDD;available;True
sublime blackberry;available;True
glamorous papaya;quantity_add;123
pleasant siding;price_abs;1
marvelous axe;price_abs;2
HP LaserJet Pro;price_percent;-0.03
amazing doors;remove;
Samsung 970 EVO SSD;price_abs;5434
delightful flooring;quantity_add;3
HyperX DDR4 RAM;available;False
Samsung 970 EVO SSD;remove;
pretty baseboard;quantity_sub;-2
Samsung 970 EVO SSD;quantity_sub;-6
delightful doors;price_abs;9
marvelous nail file;quantity_sub;-88
refined hair mask;price_percent;-0.02
elegant electrical;price_abs;-3
elegant pedicure set;quantity_add;9
pretty baseboard;quantity_add;49
amazing doors;remove;
magnificent toothpaste;available;True
amazing doors;remove;
exquisite hair mask;price_percent;-0.04
beautiful insulation;remove;
Kingston Canvas Select Plus;remove;
exquisite siding;quantity_add;67
stylish level;price_abs;9
Kingston Canvas Select Plus;quantity_sub;-6
Brother DCP-T510W;quantity_sub;-5
sublime blackberry;price_abs;79.75
nice exfoliator;price_percent;-0.17
elegant electrical;quantity_add;120
HP LaserJet Pro;price_percent;0.01
sublime blueberry;remove;
pleasant siding;remove;
WD Blue HDD;price_abs;2916
elegant pedicure set;price_abs;4
glamorous flooring;price_percent;0.18
magnificent toothpaste;quantity_sub;-47
attractive toothpaste;available;True
NVIDIA GeForce GTX 1050;price_percent;-0.04
glamorous electrical;price_abs;-16
Canon PIXMA;remove;
pleasant siding;price_percent;-0.2
elegant pedicure set;remove;
WD Blue HDD;remove;
exquisite siding;price_percent;0.17
Logitech Wireless Keyboard;available;True
Epson Expression Home XP;price_abs;-2878
delightful chisel;quantity_add;127
gorgeous drywall;quantity_sub;-81
marvelous lip balm;remove;
pleasant siding;remove;
Kingston Canvas Select Plus;remove;
glamorous electrical;available;False
HP LaserJet Pro;quantity_add;2
luxurious glue;quantity_add;78
Samsung 970 EVO SSD;quantity_sub;-1
delightful papaya;remove;
exquisite scaffolding;quantity_add;128
NVIDIA GeForce GTX 1050;quantity_add;2
NVIDIA GeForce GTX 1050;quantity_add;2
refined roofing;quantity_add;1
tasteful pineapple;available;True
refined ladder;price_abs;3
Ricoh Aficio MP;price_percent;0.15
luxurious banana;quantity_sub;-75
pleasant lotion;quantity_add;8
sublime peach;quantity_add;29
marvelous drywall;price_abs;-5
EVGA 500B 80+ BRONZE;price_percent;0.15
luxurious cranberry;quantity_sub;-39
Epson Expression Home XP;available;True
NVIDIA GeForce GTX 1050;price_percent;-0.18
glamorous windows;quantity_sub;-2
delightful papaya;price_percent;0.15
tasteful bubble bath;remove;
Ricoh Aficio MP;price_percent;-0.18
elegant roofing;remove;
NVIDIA GeForce GTX 1050;available;True
Brother DCP-T510W;available;True
trendy mango;remove;
gorgeous ladder;quantity_sub;-162
exquisite siding;available;False
luxurious cranberry;quantity_sub;-141
amazing night cream;price_percent;-0.13
Canon PIXMA;price_abs;-4421
Logitech Wireless Keyboard;price_abs;-4791
Kingston Canvas Select Plus;remove;
Samsung 970 EVO SSD;quantity_add;2
EVGA 500B 80+ BRONZE;price_percent;-0.13
Samsung 970 EVO SSD;price_abs;-2928
NVIDIA GeForce GTX 1050;available;True
Logitech Wireless Keyboard;quantity_add;1
delightful papaya;price_abs;-3
AMD Ryzen 5;quantity_sub;-9
stylish kiwifruit;available;False
WD Blue HDD;price_abs;-370
Razer Variau;quantity_sub;-8
Epson Expression Home XP;available;False
sublime blueberry;price_percent;-0.07
Samsung 970 EVO SSD;quantity_sub;-12
superb lip balm;quantity_add;140
Epson Expression Home XP;remove;
pleasant siding;remove;
Kingston Canvas Select Plus;price_percent;0.04
sublime blueberry;quantity_add;14
sublime plumbing;price_percent;-0.04
AMD Ryzen 5;available;True
attractive face wash;price_abs;-1
superb melon;quantity_sub;-6
HyperX DDR4 RAM;remove;
tasteful paint;available;False
attractive siding;price_percent;-0.18
luxurious papaya;quantity_add;23
SteelSeries Arctis 7;quantity_add;2
glamorous papaya;quantity_sub;-13
Epson Expression Home XP;remove;
tasteful strawberry;quantity_add;5
delightful doors;price_abs;57.739000000000004
sublime blueberry;available;True
NVIDIA GeForce GTX 1050;available;False
tasteful wallpaper;available;False
AMD Ryzen 5;available;False
delightful wallpaper;quantity_add;75
WD Blue HDD;remove;
elegant melon;price_abs;-5
Samsung 970 EVO SSD;price_percent;0.01
tasteful paint;remove;
elegant electrical;available;True
gorgeous ladder;price_abs;-11
pretty nail polish;available;True
refined hair mask;remove;
nice saw;price_abs;-5
sublime level;price_percent;-0.06
marvelous makeup remover;price_abs;0
sublime blueberry;quantity_sub;-98
Canon PIXMA;quantity_sub;-1
Brother DCP-T510W;price_percent;-0.07
Kingston Canvas Select Plus;price_percent;-0.1
AMD Ryzen 5;price_abs;41495.3
magnificent toothpaste;remove;
marvelous drywall;remove;
Samsung 970 EVO SSD;price_percent;0.13
NVIDIA GeForce GTX 1050;available;False
WD Blue HDD;price_percent;0.1
NVIDIA GeForce GTX 1050;remove;
nice saw;quantity_add;8
Canon PIXMA;remove;
sublime boysenberry;price_percent;0.2
refined roofing;available;True
sublime blackberry;price_percent;-0.1
superb melon;quantity_add;40
glamorous windows;remove;
Samsung 970 EVO SSD;quantity_add;3
attractive siding;price_percent;0.14
trendy blackberry;quantity_add;145
tasteful bubble bath;price_abs;0
Ricoh Aficio MP;quantity_add;2
Samsung 970 EVO SSD;remove;
marvelous lip balm;price_percent;0.0
marvelous lip balm;price_percent;0.12
marvelous makeup remover;quantity_add;100
marvelous lip balm;remove;
Samsung 970 EVO SSD;available;True
HyperX DDR4 RAM;price_abs;-13659
trendy mango;remove;
Logitech Wireless Keyboard;quantity_add;3
HP LaserJet Pro;remove;
Epson Expression Home XP;quantity_sub;-1
superb cherry;price_percent;-0.07
attractive moisturizer;quantity_sub;-15
delightful flooring;quantity_add;56
magnificent toothpaste;quantity_add;102
SteelSeries Arctis 7;price_abs;-8776
Ricoh Aficio MP;quantity_add;1
elegant melon;quantity_add;76
