name;method;param
Corsair HS60;price_abs;60404.3
nice cranberry;price_abs;-1
refined wheelbarrow;quantity_sub;-2
NVIDIA GeForce GTX 1050;quantity_sub;-9
Corsair HS60;quantity_add;1
WD Blue HDD;remove;
EVGA 500B 80+ BRONZE;price_percent;0.18
tasteful baby shampoo;quantity_add;87
EVGA 500B 80+ BRONZE;price_abs;664
HP LaserJet Pro;available;True
Kingston Canvas Select Plus;price_abs;9336
elegant apple;price_percent;0.18
Logitech Wireless Keyboard;price_abs;586
stylish facial cleanser;available;False
nice melon;quantity_sub;-23
HP LaserJet Pro;remove;
Razer Variau;available;True
attractive banana;available;True
Canon PIXMA;price_percent;-0.12
Ricoh Aficio MP;price_abs;-1365
glamorous hair mask;price_percent;-0.03
EVGA 500B 80+ BRONZE;price_percent;-0.11
superb electrical;price_abs;9
Epson Expression Home XP;quantity_sub;-10
HP LaserJet Pro;price_abs;-12797
EVGA 500B 80+ BRONZE;price_abs;-3267
marvelous bubble bath;price_abs;43.538000000000004
magnificent blueberry;quantity_add;52
sublime guava;remove;
marvelous windows;price_percent;-0.13
stylish nails;quantity_sub;-68
glamorous hair mask;remove;
trendy face wash;price_percent;-0.13
delightful bubble bath;price_percent;0.0
pretty blueberry;quantity_sub;-102
Corsair HS60;available;True
luxurious kiwifruit;remove;
NVIDIA GeForce GTX 1050;price_abs;-398
superb tile;price_percent;-0.16
Canon PIXMA;price_percent;0.05
stylish cranberry;price_percent;0.19
refined strawberry;price_abs;2
Canon PIXMA;quantity_add;9
tasteful baby shampoo;price_abs;10
Kingston Canvas Select Plus;remove;
magnificent saw;price_abs;8
pretty pedicure set;quantity_sub;-74
Kingston Canvas Select Plus;quantity_add;12
trendy night cream;price_abs;7
Canon PIXMA;remove;
Epson Expression Home XP;price_abs;-3533
EVGA 500B 80+ BRONZE;price_percent;-0.13
glamorous blueberry;price_percent;-0.02
beautiful drywall;quantity_sub;-117
attractive papaya;quantity_sub;-151
AMD Ryzen 5;quantity_sub;-8
Canon PIXMA;remove;
pleasant pedicure set;quantity_sub;-15
glamorous hair mask;quantity_add;123
Corsair HS60;quantity_sub;-5
pretty blueberry;price_abs;6
Kingston Canvas Select Plus;price_abs;-14696
Epson Expression Home XP;quantity_sub;-13
Kingston Canvas Select Plus;remove;
Ricoh Aficio MP;price_abs;4366
exquisite eye cream;quantity_add;96
glamorous face wash;price_percent;-0.17
marvelous windows;remove;
SteelSeries Arctis 7;quantity_add;7
SteelSeries Arctis 7;quantity_sub;-4
Ricoh Aficio MP;quantity_sub;-3
superb toothpaste;quantity_add;36
EVGA 500B 80+ BRONZE;price_abs;350
trendy boysenberry;quantity_sub;-15
superb lip balm;remove;
delightful bubble bath;remove;
HP LaserJet Pro;available;False
attractive kiwifruit;available;False
sublime lip balm;available;True
Logitech Wireless Keyboard;available;False
luxurious kiwifruit;remove;
HyperX DDR4 RAM;price_percent;0.11
Canon PIXMA;price_abs;-1924
Kingston Canvas Select Plus;quantity_add;1
Epson Expression Home XP;price_abs;2448
exquisite insulation;price_abs;-7
magnificent night cream;quantity_sub;-89
HP LaserJet Pro;available;False
superb level;available;True
nice cranberry;remove;
gorgeous drywall;price_percent;-0.12
SteelSeries Arctis 7;available;False
nice conditioner;available;True
superb grapes;remove;
elegant baby shampoo;remove;
magnificent guava;quantity_sub;-60
gorgeous ladder;quantity_sub;-114
Corsair HS60;price_abs;-4672
EVGA 500B 80+ BRONZE;remove;
WD Blue HDD;quantity_sub;-5
Epson Expression Home XP;price_percent;-0.1
pretty lip balm;price_percent;0.09
NVIDIA GeForce GTX 1050;price_abs;78
SteelSeries Arctis 7;quantity_sub;-2
Epson Expression Home XP;price_abs;-14553
attractive papaya;price_percent;0.05
elegant apple;remove;
EVGA 500B 80+ BRONZE;remove;
refined bubble bath;price_percent;0.09
nice conditioner;quantity_add;135
magnificent face wash;quantity_sub;-54
elegant apple;remove;
luxurious insulation;quantity_add;32
attractive kiwifruit;price_percent;-0.12
Ricoh Aficio MP;price_percent;-0.08
HP LaserJet Pro;price_percent;-0.08
trendy blackberry;quantity_add;43
marvelous serum;price_abs;-5
AMD Ryzen 5;quantity_sub;-2
marvelous windows;quantity_sub;-66
luxurious kiwifruit;quantity_add;44
HP LaserJet Pro;quantity_add;4
refined wheelbarrow;remove;
pretty baby shampoo;remove;
luxurious plumbing;available;False
HP LaserJet Pro;available;False
beautiful plum;remove;
HyperX DDR4 RAM;quantity_sub;-1
Epson Expression Home XP;remove;
Brother DCP-T510W;quantity_add;1
Canon PIXMA;quantity_add;2
Kingston Canvas Select Plus;price_percent;0.03
refined windows;available;False
pretty blueberry;available;True
delightful roofing;remove;
beautiful level;quantity_add;138
Brother DCP-T510W;quantity_sub;-1
elegant paint;quantity_add;107
refined bubble bath;remove;
Canon PIXMA;price_abs;1206
HP LaserJet Pro;price_abs;-16299
trendy night cream;remove;
Epson Expression Home XP;remove;
superb trim;price_abs;1
Corsair HS60;quantity_sub;-3
HP LaserJet Pro;quantity_add;4
NVIDIA GeForce GTX 1050;remove;
Razer Variau;available;True
superb raspberry;quantity_add;101
refined windows;price_percent;-0.05
HP LaserJet Pro;available;True
Kingston Canvas Select Plus;remove;
marvelous serum;available;False
superb lip balm;quantity_add;150
HyperX DDR4 RAM;price_abs;-1384
elegant baby shampoo;price_abs;3
attractive kiwifruit;available;True
delightful insulation;price_abs;-5
gorgeous moustache wax;remove;
pretty lip balm;quantity_add;186
Logitech Wireless Keyboard;price_abs;2989
Ricoh Aficio MP;quantity_add;6
gorgeous drywall;remove;
magnificent grapes;remove;
Kingston Canvas Select Plus;quantity_add;8
Canon PIXMA;quantity_sub;-7
Razer Variau;price_abs;-226
tasteful blackberry;remove;
pleasant nail file;quantity_add;22
amazing doors;quantity_sub;-125
magnificent glue;available;True
gorgeous ladder;price_percent;0.01
beautiful plum;remove;
superb lip balm;quantity_add;54
attractive banana;quantity_add;49
Ricoh Aficio MP;available;True
refined moisturizer;quantity_sub;-122
luxurious kiwifruit;quantity_sub;-111
NVIDIA GeForce GTX 1050;quantity_sub;-6
Kingston Canvas Select Plus;price_abs;-11210
delightful bubble bath;price_abs;11
refined strawberry;quantity_add;13
delightful chisel;quantity_sub;-21
pleasant nail file;quantity_sub;-40
attractive kiwifruit;quantity_sub;-55
AMD Ryzen 5;price_abs;-502
HP LaserJet Pro;quantity_add;1
Canon PIXMA;available;True
superb lip balm;quantity_sub;-96
beautiful drywall;remove;
Samsung 970 EVO SSD;quantity_sub;-8
trendy face wash;quantity_sub;-170
pretty doors;quantity_add;47
Logitech Wireless Keyboard;price_abs;-975
Ricoh Aficio MP;price_percent;-0.2
superb trim;price_abs;2
magnificent blueberry;quantity_add;76
HyperX DDR4 RAM;quantity_add;10
attractive papaya;price_abs;64.79
pretty baby shampoo;quantity_add;38
magnificent night cream;available;True
NVIDIA GeForce GTX 1050;remove;
elegant apple;quantity_sub;-33
EVGA 500B 80+ BRONZE;quantity_add;7
pretty axe;available;True
glamorous kiwifruit;quantity_sub;-31
beautiful plum;quantity_add;35
beautiful drywall;quantity_sub;-38
glamorous doors;price_percent;0.03
magnificent blueberry;price_abs;4
Epson Expression Home XP;available;False
attractive banana;price_abs;87.63700000000001
tasteful bubble bath;price_abs;7
trendy banana;remove;
Epson Expression Home XP;price_percent;-0.16
refined moisturizer;price_percent;-0.12
trendy banana;quantity_sub;-154
glamorous lotion;price_abs;-4
Kingston Canvas Select Plus;price_abs;-999
gorgeous drywall;quantity_sub;-42
magnificent glue;quantity_sub;-192
delightful bubble bath;remove;
pretty axe;available;True
HyperX DDR4 RAM;available;True
attractive banana;quantity_add;150
pretty blueberry;remove;
luxurious kiwifruit;quantity_add;3
AMD Ryzen 5;available;False
Intel Core i5;price_percent;0.11
AMD Ryzen 5;available;True
SteelSeries Arctis 7;available;False
gorgeous moustache wax;quantity_add;67
pretty lip balm;price_percent;-0.14
HyperX DDR4 RAM;price_percent;-0.18
elegant apple;price_abs;5
Epson Expression Home XP;price_percent;0.01
NVIDIA GeForce GTX 1050;price_percent;0.11
beautiful plum;price_abs;-4
marvelous windows;quantity_add;64
trendy banana;quantity_sub;-62
luxurious plumbing;quantity_sub;-166
luxurious night cream;quantity_add;59
refined bubble bath;quantity_add;141
exquisite papaya;price_abs;77.099
EVGA 500B 80+ BRONZE;quantity_sub;-7
Kingston Canvas Select Plus;price_abs;14564
exquisite tile;price_abs;5
superb raspberry;price_percent;-0.12
Canon PIXMA;quantity_add;8
glamorous deodorant;quantity_add;51
magnificent glue;available;True
gorgeous perfume;price_abs;46.651
sublime lip balm;price_abs;4
NVIDIA GeForce GTX 1050;available;True
NVIDIA GeForce GTX 1050;quantity_sub;-3
pleasant nail file;price_percent;-0.18
gorgeous perfume;price_percent;0.0
luxurious electrical;quantity_add;76
pretty pedicure set;remove;
Ricoh Aficio MP;price_percent;0.15
AMD Ryzen 5;available;True
NVIDIA GeForce GTX 1050;available;True
Epson Expression Home XP;remove;
pleasant deodorant;price_abs;0
Epson Expression Home XP;price_percent;0.05
magnificent guava;price_abs;10
gorgeous nails;quantity_sub;-12
SteelSeries Arctis 7;remove;
EVGA 500B 80+ BRONZE;remove;
stylish facial cleanser;quantity_sub;-95
gorgeous drywall;quantity_add;118
luxurious electrical;quantity_add;60
EVGA 500B 80+ BRONZE;available;False
Ricoh Aficio MP;quantity_add;2
Epson Expression Home XP;available;True
EVGA 500B 80+ BRONZE;quantity_add;4
Brother DCP-T510W;remove;
Brother DCP-T510W;price_percent;-0.02
Canon PIXMA;quantity_add;2
trendy night cream;available;True
magnificent glue;remove;
amazing body wash;remove;
refined strawberry;price_abs;4
refined windows;price_percent;-0.04
gorgeous perfume;remove;
superb trim;price_percent;0.07
gorgeous face wash;available;False
beautiful plum;quantity_sub;-96
NVIDIA GeForce GTX 1050;price_abs;-10171
HP LaserJet Pro;quantity_sub;-8
Samsung 970 EVO SSD;available;True
gorgeous perfume;quantity_add;93
EVGA 500B 80+ BRONZE;price_percent;-0.02
Corsair HS60;quantity_add;2
NVIDIA GeForce GTX 1050;quantity_add;12
glamorous blueberry;price_abs;-9
Razer Variau;quantity_sub;-1
magnificent night cream;quantity_add;135
magnificent face wash;remove;
beautiful level;quantity_sub;-111
sublime insulation;available;False
trendy blackberry;remove;
luxurious electrical;quantity_sub;-61
marvelous banana;remove;
EVGA 500B 80+ BRONZE;available;False
EVGA 500B 80+ BRONZE;quantity_add;2
attractive cherry;price_abs;-4
pretty pedicure set;remove;
pleasant pedicure set;price_percent;0.1
HyperX DDR4 RAM;remove;
magnificent blueberry;price_percent;0.2
Canon PIXMA;price_abs;4352
Ricoh Aficio MP;available;True
marvelous scaffolding;price_percent;0.09
marvelous serum;quantity_add;47
exquisite insulation;price_abs;6
pretty doors;quantity_sub;-127
WD Blue HDD;price_abs;-3686
tasteful baby shampoo;available;True
NVIDIA GeForce GTX 1050;price_abs;2608
HyperX DDR4 RAM;price_percent;-0.04
HyperX DDR4 RAM;quantity_add;7
Epson Expression Home XP;price_percent;0.1
exquisite insulation;available;True
refined screws;available;True
Logitech Wireless Keyboard;quantity_add;3
HP LaserJet Pro;quantity_sub;-2
tasteful tile;quantity_add;190
Canon PIXMA;available;False
glamorous deodorant;price_percent;0.03
EVGA 500B 80+ BRONZE;quantity_sub;-5
tasteful bubble bath;quantity_add;88
superb electrical;available;True
pretty pedicure set;price_percent;0.04
gorgeous face wash;price_percent;0.2
NVIDIA GeForce GTX 1050;quantity_add;8
amazing insulation;quantity_add;126
marvelous bubble bath;quantity_add;146
pretty doors;price_percent;-0.1
WD Blue HDD;remove;
attractive banana;price_abs;13
EVGA 500B 80+ BRONZE;quantity_add;12
Ricoh Aficio MP;available;False
superb raspberry;quantity_sub;-26
pretty pedicure set;price_percent;0.11
elegant apple;remove;
delightful insulation;price_percent;-0.05
NVIDIA GeForce GTX 1050;quantity_add;7
HyperX DDR4 RAM;quantity_add;5
NVIDIA GeForce GTX 1050;price_abs;-5893
delightful apricot;available;False
magnificent guava;price_abs;5
marvelous banana;quantity_add;49
attractive papaya;remove;
HP LaserJet Pro;price_percent;0.01
pretty axe;remove;
Epson Expression Home XP;quantity_sub;-9
HP LaserJet Pro;quantity_add;3
HyperX DDR4 RAM;price_abs;2151
HP LaserJet Pro;remove;
gorgeous chisel;price_abs;4
amazing doors;price_percent;0.09
tasteful blackberry;available;False
Epson Expression Home XP;price_percent;0.01
glamorous deodorant;remove;
marvelous windows;remove;
marvelous bubble bath;quantity_add;94
WD Blue HDD;quantity_sub;-7
Logitech Wireless Keyboard;quantity_add;7
Kingston Canvas Select Plus;remove;
AMD Ryzen 5;price_percent;0.17
Canon PIXMA;available;True
trendy paint;available;True
NVIDIA GeForce GTX 1050;quantity_sub;-5
pretty glue;remove;
Corsair HS60;available;True
pretty pedicure set;available;True
attractive cherry;quantity_sub;-30
tasteful blackberry;available;True
Epson Expression Home XP;quantity_sub;-2
Samsung 970 EVO SSD;available;True
trendy boysenberry;quantity_add;50
Samsung 970 EVO SSD;available;True
tasteful tile;price_percent;-0.17
Ricoh Aficio MP;price_abs;6140
trendy banana;remove;
EVGA 500B 80+ BRONZE;price_percent;0.07
Corsair HS60;quantity_add;2
delightful bubble bath;quantity_add;59
Brother DCP-T510W;quantity_sub;-2
superb trim;remove;
Brother DCP-T510W;price_abs;5770
Kingston Canvas Select Plus;remove;
WD Blue HDD;price_percent;-0.02
SteelSeries Arctis 7;available;True
refined strawberry;quantity_add;58
stylish nails;quantity_add;33
pretty baby shampoo;price_percent;-0.02
exquisite papaya;price_percent;-0.01
delightful bubble bath;quantity_add;78
refined moisturizer;remove;
elegant apple;remove;
amazing body wash;available;True
refined windows;price_abs;-11
magnificent saw;available;True
SteelSeries Arctis 7;quantity_add;1
glamorous glue;quantity_add;62
Kingston Canvas Select Plus;quantity_sub;-7
superb trim;price_abs;4
pleasant pedicure set;price_percent;0.14
Kingston Canvas Select Plus;available;True
gorgeous drywall;quantity_add;16
gorgeous perfume;quantity_sub;-80
NVIDIA GeForce GTX 1050;price_percent;0.1
tasteful bubble bath;price_percent;0.0
Epson Expression Home XP;quantity_sub;-14
Kingston Canvas Select Plus;available;True
marvelous bubble bath;quantity_add;84
magnificent glue;quantity_add;122
pleasant deodorant;available;False
stylish facial cleanser;price_percent;-0.06
nice conditioner;price_abs;2
HP LaserJet Pro;price_abs;-1570
nice melon;remove;
Samsung 970 EVO SSD;price_percent;0.07
Corsair HS60;quantity_sub;-4
pleasant nail file;quantity_add;73
Kingston Canvas Select Plus;quantity_sub;-3
gorgeous perfume;quantity_sub;-104
tasteful baby shampoo;price_abs;-11
HyperX DDR4 RAM;price_abs;2439
superb trim;available;False
sublime lip balm;quantity_add;41
trendy boysenberry;available;True
pretty blueberry;remove;
tasteful blackberry;price_abs;73.32600000000001
Razer Variau;available;False
EVGA 500B 80+ BRONZE;remove;
Intel Core i5;available;True
NVIDIA GeForce GTX 1050;quantity_add;3
Ricoh Aficio MP;price_percent;0.18
refined strawberry;available;True
elegant paint;price_abs;6
elegant apple;quantity_add;13
HP LaserJet Pro;quantity_sub;-7
refined moisturizer;quantity_add;129
luxurious kiwifruit;quantity_sub;-96
exquisite eye cream;quantity_add;111
SteelSeries Arctis 7;price_abs;5241
EVGA 500B 80+ BRONZE;remove;
Canon PIXMA;available;False
SteelSeries Arctis 7;price_percent;0.06
gorgeous ladder;price_abs;8
exquisite tile;available;True
magnificent night cream;price_abs;91.08
superb electrical;price_abs;1
Ricoh Aficio MP;quantity_sub;-3
SteelSeries Arctis 7;quantity_add;3
exquisite eye cream;price_percent;0.12
NVIDIA GeForce GTX 1050;quantity_add;1
exquisite papaya;price_percent;0.02
SteelSeries Arctis 7;quantity_sub;-1
sublime lip balm;quantity_add;104
sublime lip balm;available;True
stylish nails;quantity_sub;-101
Brother DCP-T510W;quantity_sub;-2
stylish facial cleanser;quantity_sub;-115
superb trim;price_abs;3
HyperX DDR4 RAM;quantity_sub;-5
pretty pedicure set;price_percent;-0.1
Brother DCP-T510W;available;True
amazing body wash;quantity_sub;-16
marvelous windows;remove;
exquisite insulation;quantity_add;119
elegant shovel;price_percent;0.05
tasteful baby shampoo;remove;
Logitech Wireless Keyboard;quantity_sub;-8
HyperX DDR4 RAM;remove;
Ricoh Aficio MP;remove;
nice melon;quantity_add;94
HyperX DDR4 RAM;available;False
marvelous scaffolding;price_abs;-4
marvelous bubble bath;price_percent;-0.05
gorgeous perfume;quantity_sub;-79
amazing doors;price_percent;-0.01
glamorous blueberry;available;False
Corsair HS60;price_abs;-7194
trendy face wash;quantity_add;26
SteelSeries Arctis 7;quantity_sub;-2
luxurious electrical;available;False
HP LaserJet Pro;price_percent;0.09
Canon PIXMA;price_percent;0.01
Kingston Canvas Select Plus;remove;
glamorous blueberry;available;False
gorgeous drywall;price_percent;0.05
Brother DCP-T510W;price_abs;13209
NVIDIA GeForce GTX 1050;price_abs;-6684
stylish baby shampoo;price_abs;-10
beautiful drywall;available;True
pleasant deodorant;remove;
magnificent guava;quantity_add;116
trendy paint;remove;
refined wheelbarrow;remove;
NVIDIA GeForce GTX 1050;quantity_sub;-3
HyperX DDR4 RAM;quantity_add;4
Corsair HS60;quantity_add;4
gorgeous face wash;quantity_add;43
Ricoh Aficio MP;price_percent;0.2
Kingston Canvas Select Plus;price_percent;0.05
marvelous shampoo;available;True
EVGA 500B 80+ BRONZE;available;True
HP LaserJet Pro;price_abs;-250
Kingston Canvas Select Plus;price_percent;0.1
NVIDIA GeForce GTX 1050;available;False
exquisite insulation;quantity_add;37
Corsair HS60;price_percent;-0.11
glamorous face wash;remove;
marvelous serum;price_percent;0.18
HP LaserJet Pro;available;True
Kingston Canvas Select Plus;price_percent;0.08
gorgeous perfume;quantity_sub;-58
Kingston Canvas Select Plus;quantity_add;1
Corsair HS60;price_percent;0.02
beautiful level;available;True
pretty axe;available;False
magnificent glue;quantity_add;185
nice cranberry;remove;
SteelSeries Arctis 7;price_percent;0.15
HP LaserJet Pro;price_percent;0.14
superb trim;quantity_add;76
superb tile;quantity_sub;-129
pleasant nail file;price_abs;-7
pleasant nail file;available;True
Samsung 970 EVO SSD;remove;
refined screws;available;True
SteelSeries Arctis 7;available;False
tasteful tile;price_abs;-12
SteelSeries Arctis 7;remove;
NVIDIA GeForce GTX 1050;quantity_add;6
delightful insulation;available;False
elegant shovel;quantity_sub;-40
Epson Expression Home XP;remove;
refined bubble bath;remove;
HP LaserJet Pro;available;False
Razer Variau;remove;
HyperX DDR4 RAM;available;False
Kingston Canvas Select Plus;remove;
glamorous kiwifruit;available;True
amazing body wash;price_percent;0.08
Ricoh Aficio MP;remove;
glamorous blueberry;price_abs;-2
Razer Variau;available;False
NVIDIA GeForce GTX 1050;available;False
marvelous bubble bath;available;True
Samsung 970 EVO SSD;price_abs;9895
marvelous serum;quantity_sub;-82
SteelSeries Arctis 7;remove;
Razer Variau;quantity_sub;-1
Brother DCP-T510W;remove;
HP LaserJet Pro;quantity_sub;-1
refined screws;quantity_sub;-1
superb trim;available;True
superb lip balm;price_abs;33.132000000000005
marvelous serum;quantity_sub;-68
elegant apple;remove;
superb electrical;quantity_sub;-85
EVGA 500B 80+ BRONZE;available;True
AMD Ryzen 5;price_abs;-3644
Kingston Canvas Select Plus;quantity_sub;-1
magnificent grapes;price_abs;3
Canon PIXMA;remove;
Kingston Canvas Select Plus;price_abs;-2106
elegant apple;quantity_sub;-77
nice conditioner;quantity_add;124
Canon PIXMA;quantity_sub;-4
NVIDIA GeForce GTX 1050;price_abs;-4455
AMD Ryzen 5;quantity_sub;-3
attractive kiwifruit;quantity_add;38
luxurious plumbing;remove;
AMD Ryzen 5;available;False
gorgeous drywall;remove;
HyperX DDR4 RAM;quantity_sub;-3
glamorous kiwifruit;quantity_sub;-152
refined strawberry;quantity_sub;-68
delightful perfume;quantity_sub;-44
magnificent night cream;available;True
Corsair HS60;remove;
pretty blueberry;price_percent;-0.16
tasteful tile;price_percent;0.16
beautiful plum;remove;
superb level;price_abs;-2
AMD Ryzen 5;price_abs;-5244
NVIDIA GeForce GTX 1050;available;True
