name;method;param
SteelSeries Arctis 7;price_percent;-0.06
glamorous plum;quantity_sub;-120
refined moisturizer;price_abs;3
elegant wheelbarrow;price_abs;6
gorgeous sunscreen;price_abs;4
HyperX DDR4 RAM;quantity_add;3
gorgeous strawberry;quantity_sub;-81
exquisite siding;price_abs;-7
nice chisel;price_percent;0.07
HP LaserJet Pro;price_percent;-0.02
NVIDIA GeForce GTX 1050;available;True
SteelSeries Arctis 7;available;True
AMD Ryzen 5;quantity_sub;-10
Razer Variau;price_abs;-1035
gorgeous sunscreen;quantity_add;25
Brother DCP-T510W;price_percent;-0.18
trendy wallpaper;quantity_add;29
AMD Ryzen 5;price_abs;3088
pretty doors;remove;
sublime flooring;price_abs;4
exquisite boysenberry;quantity_add;138
elegant tile;quantity_add;19
Ricoh Aficio MP;quantity_add;2
Canon PIXMA;price_percent;-0.11
HP LaserJet Pro;price_abs;5100
elegant tile;quantity_add;20
delightful manicure set;quantity_sub;-130
gorgeous strawberry;price_abs;-4
marvelous facial cleanser;price_abs;-9
beautiful ladder;remove;
AMD Ryzen 5;available;True
elegant wheelbarrow;price_percent;0.17
nice chisel;quantity_add;41
refined peach;price_abs;104.40100000000001
sublime roofing;quantity_add;68
nice perfume;quantity_add;97
AMD Ryzen 5;quantity_add;6
nice tape measure;price_abs;5
SteelSeries Arctis 7;quantity_sub;-8
pretty insulation;quantity_add;78
EVGA 500B 80+ BRONZE;available;True
amazing scaffolding;price_percent;-0.14
AMD Ryzen 5;remove;
delightful blackberry;quantity_sub;-37
sublime wheelbarrow;quantity_add;21
marvelous nail polish;quantity_add;17
pretty screws;remove;
glamorous grapes;quantity_add;75
magnificent trim;available;True
magnificent lotion;remove;
stylish boysenberry;quantity_add;88
amazing raspberry;price_percent;-0.19
HyperX DDR4 RAM;quantity_sub;-1
elegant tile;quantity_add;27
HyperX DDR4 RAM;quantity_add;1
tasteful scaffolding;remove;
magnificent lotion;price_percent;-0.17
SteelSeries Arctis 7;quantity_add;4
tasteful doors;price_abs;22.781000000000002
exquisite boysenberry;price_percent;-0.02
magnificent blueberry;quantity_sub;-105
amazing perfume;quantity_sub;-93
magnificent face wash;quantity_sub;-37
luxurious pineapple;quantity_add;122
AMD Ryzen 5;remove;
marvelous trim;remove;
Razer Variau;quantity_sub;-2
delightful peach;quantity_add;60
exquisite saw;remove;
delightful lotion;available;True
magnificent face wash;quantity_sub;-108
elegant strawberry;quantity_add;25
glamorous toner;price_percent;0.08
pretty strawberry;quantity_sub;-49
gorgeous sunscreen;remove;
Kingston Canvas Select Plus;price_percent;0.09
trendy wallpaper;quantity_add;116
glamorous plum;available;True
superb electrical;price_percent;0.2
stylish bubble bath;price_abs;13
Brother DCP-T510W;price_abs;5960
magnificent apricot;price_percent;-0.18
delightful serum;price_percent;-0.16
pretty doors;quantity_sub;-11
gorgeous serum;remove;
HP LaserJet Pro;quantity_add;3
tasteful guava;available;True
Brother DCP-T510W;available;False
SteelSeries Arctis 7;quantity_add;1
magnificent blueberry;available;True
amazing raspberry;price_abs;8
nice perfume;price_percent;0.07
trendy papaya;quantity_add;118
Samsung 970 EVO SSD;quantity_sub;-5
magnificent boysenberry;quantity_add;29
EVGA 500B 80+ BRONZE;quantity_add;13
nice papaya;remove;
stylish baby shampoo;price_percent;-0.13
Brother DCP-T510W;price_percent;0.11
tasteful nail polish;available;True
pretty strawberry;quantity_add;31
superb electrical;quantity_add;84
pretty papaya;quantity_sub;-173
sublime nails;quantity_add;121
nice perfume;price_percent;-0.05
luxurious pineapple;quantity_sub;-139
magnificent lotion;quantity_add;58
glamorous face wash;remove;
gorgeous guava;quantity_sub;-6
delightful peach;price_abs;-8
glamorous toner;quantity_sub;-97
stylish bubble bath;quantity_sub;-65
magnificent trim;available;True
HP LaserJet Pro;remove;
pleasant chisel;available;True
pleasant nail polish;quantity_add;101
marvelous serum;price_abs;-7
magnificent insulation;available;False
glamorous conditioner;quantity_sub;-172
SteelSeries Arctis 7;available;True
amazing flooring;quantity_add;103
pleasant serum;price_percent;0.18
pretty screws;price_percent;0.14
delightful drywall;remove;
exquisite saw;remove;
Epson Expression Home XP;price_abs;2755
marvelous pedicure set;available;True
gorgeous strawberry;quantity_sub;-29
NVIDIA GeForce GTX 1050;price_percent;0.13
pleasant conditioner;quantity_add;127
stylish strawberry;quantity_add;156
marvelous facial cleanser;price_percent;-0.15
gorgeous tile;price_percent;-0.04
trendy wallpaper;quantity_add;82
exquisite moustache wax;quantity_add;140
HP LaserJet Pro;price_abs;77976.8
glamorous guava;quantity_sub;-69
exquisite saw;quantity_sub;-120
glamorous plum;price_percent;-0.02
nice perfume;quantity_add;138
magnificent nail polish;remove;
gorgeous guava;price_percent;0.19
magnificent apricot;quantity_sub;-2
exquisite siding;quantity_sub;-136
HP LaserJet Pro;remove;
pretty insulation;quantity_sub;-7
amazing perfume;remove;
sublime nails;quantity_sub;-10
glamorous face wash;price_percent;-0.11
delightful manicure set;quantity_add;204
nice glue;price_percent;0.04
gorgeous strawberry;quantity_add;75
magnificent insulation;remove;
glamorous nails;price_abs;2
glamorous exfoliator;price_percent;0.12
AMD Ryzen 5;quantity_sub;-9
exquisite boysenberry;available;False
delightful moustache wax;available;False
AMD Ryzen 5;quantity_sub;-8
elegant peach;available;True
NVIDIA GeForce GTX 1050;price_percent;0.09
glamorous plum;price_percent;0.05
superb blueberry;quantity_sub;-122
pleasant chisel;price_abs;2
delightful shovel;quantity_add;125
magnificent roofing;price_percent;-0.02
glamorous guava;available;True
pleasant nail polish;remove;
Brother DCP-T510W;quantity_add;1
marvelous pedicure set;quantity_sub;-107
glamorous plum;available;True
glamorous melon;remove;
stylish strawberry;remove;
amazing scaffolding;remove;
Razer Variau;remove;
glamorous guava;quantity_add;108
pleasant makeup remover;quantity_sub;-74
marvelous trim;price_percent;0.0
Epson Expression Home XP;price_abs;1036
superb blueberry;price_percent;0.0
luxurious pineapple;quantity_sub;-135
magnificent nail polish;price_percent;-0.17
delightful blackberry;price_abs;75.581
luxurious pineapple;quantity_add;41
Intel Core i5;price_abs;-922
glamorous strawberry;available;False
amazing nail file;price_percent;-0.14
SteelSeries Arctis 7;available;False
amazing scaffolding;price_percent;-0.17
marvelous serum;quantity_sub;-14
Ricoh Aficio MP;remove;
SteelSeries Arctis 7;price_abs;-5146
exquisite siding;price_percent;0.17
SteelSeries Arctis 7;quantity_add;3
NVIDIA GeForce GTX 1050;quantity_add;1
Logitech Wireless Keyboard;quantity_add;1
pretty doors;quantity_add;8
Intel Core i5;remove;
sublime roofing;remove;
Intel Core i5;remove;
exquisite saw;quantity_add;119
beautiful ladder;quantity_add;152
delightful axe;quantity_sub;-88
refined moisturizer;price_abs;-7
delightful drywall;quantity_sub;-12
SteelSeries Arctis 7;price_abs;7129
stylish strawberry;quantity_add;115
delightful manicure set;price_abs;95.7
sublime wheelbarrow;price_percent;-0.14
gorgeous axe;price_abs;2
delightful wheelbarrow;quantity_add;117
glamorous strawberry;price_abs;2
magnificent apricot;quantity_sub;-80
HyperX DDR4 RAM;quantity_add;2
delightful moustache wax;price_percent;0.01
Razer Variau;price_abs;-10054
Canon PIXMA;quantity_sub;-4
exquisite saw;available;True
tasteful doors;price_percent;-0.07
pretty doors;quantity_add;51
AMD Ryzen 5;remove;
delightful exfoliator;available;False
marvelous orange;price_abs;1
SteelSeries Arctis 7;price_abs;-5147
Ricoh Aficio MP;quantity_sub;-2
Kingston Canvas Select Plus;quantity_sub;-2
trendy wallpaper;quantity_sub;-78
Brother DCP-T510W;price_percent;-0.12
stylish bubble bath;quantity_sub;-33
pretty screws;price_abs;3
Kingston Canvas Select Plus;quantity_add;4
HP LaserJet Pro;quantity_add;1
pleasant serum;price_percent;-0.02
glamorous grapes;quantity_add;6
trendy manicure set;price_percent;-0.01
trendy plum;remove;
NVIDIA GeForce GTX 1050;remove;
SteelSeries Arctis 7;remove;
HP LaserJet Pro;price_abs;-2131
delightful drywall;quantity_add;92
nice cherry;quantity_sub;-118
luxurious pineapple;price_abs;-15
glamorous exfoliator;quantity_add;58
refined peach;price_percent;0.02
trendy baseboard;remove;
HyperX DDR4 RAM;quantity_sub;-4
glamorous conditioner;price_abs;-6
exquisite moustache wax;available;True
pleasant hammer;available;True
EVGA 500B 80+ BRONZE;quantity_add;10
stylish strawberry;quantity_add;149
tasteful glue;remove;
pretty roofing;price_abs;-9
HyperX DDR4 RAM;price_abs;-15129
pleasant serum;price_percent;-0.08
delightful manicure set;price_percent;0.14
delightful exfoliator;remove;
tasteful glue;price_abs;-2
glamorous guava;quantity_add;66
pleasant serum;quantity_sub;-74
pretty doors;price_percent;-0.03
pretty doors;price_abs;-14
glamorous deodorant;price_percent;-0.07
delightful peach;available;True
HP LaserJet Pro;price_percent;-0.04
Canon PIXMA;remove;
glamorous conditioner;quantity_add;174
magnificent nail polish;quantity_sub;-27
Ricoh Aficio MP;remove;
exquisite moustache wax;quantity_add;139
magnificent roofing;quantity_add;16
magnificent apricot;quantity_sub;-140
magnificent blueberry;quantity_add;48
sublime flooring;quantity_sub;-38
glamorous orange;available;False
refined peach;available;True
NVIDIA GeForce GTX 1050;price_percent;0.09
exquisite moustache wax;quantity_add;68
SteelSeries Arctis 7;remove;
pretty doors;quantity_sub;-100
gorgeous plumbing;remove;
Ricoh Aficio MP;price_percent;0.17
delightful drywall;quantity_add;55
AMD Ryzen 5;price_abs;-574
Ricoh Aficio MP;quantity_sub;-3
Samsung 970 EVO SSD;available;True
superb blueberry;available;True
Epson Expression Home XP;quantity_add;6
refined peach;remove;
nice cherry;quantity_add;50
magnificent face wash;price_abs;1
nice tape measure;quantity_add;82
gorgeous sunscreen;remove;
pleasant serum;remove;
luxurious apricot;quantity_sub;-16
SteelSeries Arctis 7;quantity_add;4
trendy manicure set;price_percent;-0.05
delightful peach;price_abs;7
Epson Expression Home XP;quantity_add;7
glamorous guava;price_percent;-0.09
gorgeous sunscreen;quantity_add;83
amazing nail file;remove;
sublime flooring;quantity_sub;-2
magnificent trim;remove;
stylish boysenberry;remove;
tasteful scaffolding;available;True
marvelous orange;price_percent;-0.2
Brother DCP-T510W;remove;
Ricoh Aficio MP;price_percent;0.17
NVIDIA GeForce GTX 1050;quantity_add;11
nice chisel;quantity_sub;-102
refined peach;quantity_sub;-9
sublime roofing;quantity_add;35
Razer Variau;quantity_add;5
marvelous pedicure set;price_percent;-0.08
pretty doors;price_percent;0.05
HyperX DDR4 RAM;available;False
HP LaserJet Pro;quantity_sub;-12
sublime wheelbarrow;available;True
nice glue;price_abs;-9
gorgeous strawberry;price_percent;0.04
nice glue;available;True
pretty doors;quantity_add;73
glamorous plumbing;price_abs;4
glamorous strawberry;price_percent;0.14
gorgeous plumbing;price_percent;0.04
Intel Core i5;remove;
marvelous pedicure set;price_abs;9
tasteful trim;available;True
pleasant raspberry;quantity_add;98
delightful blackberry;remove;
pretty screws;quantity_add;85
sublime roofing;remove;
Intel Core i5;quantity_sub;-10
amazing raspberry;quantity_sub;-92
Samsung 970 EVO SSD;price_percent;-0.17
AMD Ryzen 5;quantity_add;5
superb blueberry;remove;
glamorous guava;remove;
delightful peach;price_abs;4
pretty doors;price_percent;-0.19
EVGA 500B 80+ BRONZE;quantity_sub;-6
Logitech Wireless Keyboard;quantity_add;3
sublime flooring;price_percent;-0.03
Epson Expression Home XP;quantity_sub;-2
Kingston Canvas Select Plus;price_abs;3996
HP LaserJet Pro;price_percent;0.01
nice chisel;quantity_add;82
tasteful glue;price_percent;-0.11
beautiful exfoliator;remove;
SteelSeries Arctis 7;available;True
AMD Ryzen 5;price_abs;-269
Kingston Canvas Select Plus;available;False
magnificent face wash;quantity_sub;-92
Epson Expression Home XP;remove;
AMD Ryzen 5;quantity_sub;-1
Samsung 970 EVO SSD;quantity_add;5
AMD Ryzen 5;available;False
exquisite moustache wax;price_abs;56.74900000000001
HP LaserJet Pro;quantity_sub;-1
NVIDIA GeForce GTX 1050;quantity_sub;-5
sublime roofing;price_abs;4
Samsung 970 EVO SSD;price_abs;7244
AMD Ryzen 5;remove;
magnificent boysenberry;price_abs;11
pretty papaya;remove;
Kingston Canvas Select Plus;remove;
Brother DCP-T510W;price_percent;0.19
beautiful shampoo;price_abs;0
glamorous melon;quantity_sub;-5
SteelSeries Arctis 7;price_percent;-0.08
delightful peach;price_abs;6
tasteful scaffolding;price_abs;16
nice papaya;available;True
Kingston Canvas Select Plus;available;True
pleasant raspberry;price_percent;0.03
tasteful nail polish;price_abs;4
luxurious apricot;quantity_add;148
WD Blue HDD;available;False
marvelous trim;price_abs;13
superb blueberry;available;False
elegant shampoo;price_abs;-1
exquisite saw;price_abs;-5
nice perfume;remove;
refined peach;price_percent;0.13
marvelous trim;available;True
glamorous grapes;available;False
Samsung 970 EVO SSD;price_percent;-0.05
Razer Variau;available;True
amazing scaffolding;quantity_add;132
pretty papaya;available;True
magnificent face wash;price_abs;0
magnificent blueberry;price_percent;0.15
sublime roofing;available;False
nice cherry;available;False
stylish strawberry;price_abs;-7
marvelous orange;price_abs;-8
pretty insulation;price_percent;-0.04
marvelous moisturizer;quantity_sub;-60
tasteful level;quantity_sub;-38
EVGA 500B 80+ BRONZE;available;True
pleasant nail polish;remove;
Intel Core i5;quantity_add;3
elegant wheelbarrow;price_abs;-4
trendy manicure set;quantity_add;71
tasteful trim;price_percent;-0.15
tasteful glue;available;True
exquisite siding;quantity_add;115
NVIDIA GeForce GTX 1050;remove;
EVGA 500B 80+ BRONZE;quantity_add;7
nice cherry;quantity_sub;-34
HyperX DDR4 RAM;quantity_sub;-7
stylish strawberry;quantity_sub;-126
gorgeous serum;price_abs;-8
beautiful ladder;price_percent;-0.07
pleasant serum;price_percent;-0.19
gorgeous axe;quantity_sub;-87
glamorous orange;price_percent;0.05
HP LaserJet Pro;quantity_sub;-1
Kingston Canvas Select Plus;price_percent;0.07
SteelSeries Arctis 7;quantity_sub;-7
stylish boysenberry;remove;
magnificent trim;quantity_sub;-103
delightful serum;price_percent;0.07
superb blueberry;price_percent;0.01
Brother DCP-T510W;price_percent;-0.12
glamorous conditioner;quantity_add;189
trendy baseboard;price_percent;0.2
NVIDIA GeForce GTX 1050;price_abs;8203
Epson Expression Home XP;price_percent;-0.06
sublime nails;price_abs;2
nice cherry;price_percent;-0.12
Intel Core i5;price_abs;5773
glamorous plum;quantity_add;125
gorgeous axe;available;True
stylish boysenberry;price_percent;-0.14
trendy papaya;available;False
marvelous doors;available;True
gorgeous serum;price_percent;0.0
sublime nails;quantity_sub;-159
Logitech Wireless Keyboard;remove;
pretty doors;price_abs;15
Canon PIXMA;price_percent;0.19
magnificent insulation;remove;
AMD Ryzen 5;price_abs;1209
elegant wheelbarrow;price_abs;103.433
trendy papaya;available;True
magnificent insulation;quantity_add;3
delightful serum;price_percent;0.15
pleasant chisel;available;False
NVIDIA GeForce GTX 1050;available;False
marvelous nail polish;price_abs;-1
amazing raspberry;price_percent;-0.07
AMD Ryzen 5;remove;
delightful moustache wax;quantity_add;5
magnificent trim;price_abs;1
glamorous plum;available;True
amazing nail file;quantity_add;60
elegant strawberry;price_percent;0.15
trendy wallpaper;remove;
Logitech Wireless Keyboard;quantity_add;10
SteelSeries Arctis 7;quantity_add;6
marvelous pedicure set;price_percent;0.15
Ricoh Aficio MP;price_abs;1226
SteelSeries Arctis 7;remove;
glamorous exfoliator;price_abs;4
delightful blackberry;quantity_sub;-51
marvelous moisturizer;price_percent;0.05
sublime wheelbarrow;price_abs;-3
delightful peach;price_percent;-0.05
delightful wheelbarrow;price_abs;81.752
pleasant nail polish;price_abs;9
trendy baseboard;price_abs;2
HyperX DDR4 RAM;price_percent;-0.07
glamorous plumbing;price_abs;3
glamorous manicure set;available;False
pretty strawberry;price_abs;30.481
amazing nail file;quantity_sub;-83
delightful peach;available;True
delightful moustache wax;price_abs;-1
trendy toothpaste;available;True
exquisite siding;remove;
trendy plum;quantity_sub;-30
elegant peach;available;False
pleasant hammer;quantity_sub;-103
marvelous serum;price_abs;-8
pleasant moisturizer;quantity_sub;-47
delightful exfoliator;quantity_sub;-1
tasteful doors;price_percent;-0.19
pleasant serum;remove;
pleasant nail polish;price_abs;7
beautiful apple;quantity_add;13
glamorous strawberry;available;True
glamorous strawberry;available;True
HP LaserJet Pro;remove;
superb electrical;price_abs;4
glamorous manicure set;price_percent;0.18
nice cherry;price_abs;-7
Epson Expression Home XP;quantity_sub;-9
delightful peach;quantity_add;73
marvelous facial cleanser;remove;
SteelSeries Arctis 7;remove;
SteelSeries Arctis 7;quantity_add;4
glamorous plum;quantity_sub;-113
glamorous strawberry;quantity_sub;-30
marvelous moisturizer;remove;
delightful exfoliator;remove;
attractive bubble bath;price_percent;0.11
Razer Variau;price_percent;-0.06
delightful blackberry;remove;
trendy papaya;available;True
marvelous facial cleanser;price_percent;-0.15
Canon PIXMA;quantity_sub;-7
amazing scaffolding;quantity_add;130
trendy wallpaper;price_abs;88.671
marvelous orange;quantity_add;71
tasteful glue;remove;
Intel Core i5;price_percent;-0.07
SteelSeries Arctis 7;price_percent;0.17
magnificent insulation;available;True
pleasant serum;quantity_add;114
NVIDIA GeForce GTX 1050;quantity_sub;-7
elegant strawberry;remove;
Epson Expression Home XP;quantity_add;6
HP LaserJet Pro;price_abs;-6941
pleasant nail polish;available;False
Logitech Wireless Keyboard;quantity_sub;-10
marvelous facial cleanser;quantity_sub;-110
Kingston Canvas Select Plus;quantity_sub;-4
Brother DCP-T510W;available;True
glamorous strawberry;quantity_sub;-1
HyperX DDR4 RAM;price_percent;0.14
WD Blue HDD;remove;
attractive bubble bath;available;True
trendy manicure set;price_percent;0.06
delightful wheelbarrow;price_abs;81.752
HyperX DDR4 RAM;price_percent;0.13
marvelous facial cleanser;price_percent;0.15
glamorous melon;price_percent;-0.12
pleasant hammer;price_abs;1
Kingston Canvas Select Plus;quantity_sub;-10
attractive nails;remove;
delightful blackberry;quantity_sub;-34
exquisite siding;available;False
pretty papaya;price_abs;-2
refined siding;price_percent;0.14
delightful peach;quantity_add;18
SteelSeries Arctis 7;available;True
AMD Ryzen 5;quantity_sub;-9
tasteful trim;available;True
delightful axe;quantity_sub;-104
tasteful trim;quantity_add;12
marvelous facial cleanser;available;True
tasteful scaffolding;quantity_add;144
magnificent face wash;remove;
tasteful doors;available;True
gorgeous guava;available;True
Intel Core i5;price_abs;-3171
tasteful chisel;quantity_sub;-136
magnificent apricot;available;False
glamorous guava;price_percent;-0.16
stylish boysenberry;price_abs;-6
amazing flooring;remove;
elegant wheelbarrow;price_percent;0.16
glamorous toner;available;False
beautiful exfoliator;quantity_add;109
sublime lip balm;available;True
marvelous serum;price_abs;49.13700000000001
Epson Expression Home XP;available;True
marvelous orange;quantity_add;26
HyperX DDR4 RAM;quantity_add;4
pretty doors;quantity_add;98
SteelSeries Arctis 7;quantity_add;6
Brother DCP-T510W;quantity_sub;-3
beautiful ladder;quantity_sub;-135
delightful serum;price_abs;-2
delightful lotion;available;False
Brother DCP-T510W;quantity_sub;-3
gorgeous axe;price_abs;2
exquisite moustache wax;price_percent;0.18
Brother DCP-T510W;remove;
EVGA 500B 80+ BRONZE;price_abs;-148
SteelSeries Arctis 7;quantity_add;3
pleasant moisturizer;quantity_add;138
elegant strawberry;price_abs;-9
glamorous orange;price_abs;-1
pleasant melon;quantity_sub;-130
Canon PIXMA;remove;
magnificent lotion;quantity_add;7
luxurious pineapple;price_percent;-0.1
beautiful exfoliator;price_abs;-9
glamorous manicure set;price_percent;0.17
refined moisturizer;quantity_sub;-23
sublime roofing;quantity_add;106
SteelSeries Arctis 7;price_abs;14956
nice shovel;available;False
glamorous plumbing;price_abs;1
SteelSeries Arctis 7;quantity_sub;-1
marvelous trim;available;False
Canon PIXMA;quantity_sub;-9
pretty papaya;available;False
marvelous doors;quantity_sub;-56
gorgeous sunscreen;price_abs;6
elegant peach;available;False
glamorous guava;remove;
magnificent face wash;price_percent;0.04
Canon PIXMA;quantity_add;9
delightful drywall;price_percent;0.0
Epson Expression Home XP;price_abs;-221
tasteful ladder;price_abs;38.918000000000006
magnificent trim;remove;
gorgeous strawberry;available;True
Logitech Wireless Keyboard;price_percent;-0.05
SteelSeries Arctis 7;price_percent;-0.02
HP LaserJet Pro;available;True
tasteful trim;available;False
NVIDIA GeForce GTX 1050;remove;
SteelSeries Arctis 7;quantity_sub;-8
refined peach;available;True
amazing nail file;remove;
HP LaserJet Pro;quantity_sub;-1
luxurious pineapple;price_abs;-14
pleasant hammer;price_abs;-3
stylish strawberry;quantity_add;133
magnificent insulation;quantity_sub;-57
glamorous plum;price_percent;-0.17
magnificent apricot;quantity_sub;-62
Epson Expression Home XP;quantity_sub;-5
marvelous moisturizer;price_abs;-4
Epson Expression Home XP;available;True
gorgeous sunscreen;quantity_add;44
amazing flooring;remove;
Ricoh Aficio MP;quantity_add;1
Logitech Wireless Keyboard;available;False
elegant strawberry;quantity_sub;-40
NVIDIA GeForce GTX 1050;available;True
AMD Ryzen 5;quantity_sub;-5
HyperX DDR4 RAM;quantity_sub;-2
beautiful ladder;remove;
exquisite saw;quantity_sub;-53
SteelSeries Arctis 7;price_abs;-10351
Epson Expression Home XP;quantity_add;2
HyperX DDR4 RAM;quantity_add;5
stylish nails;remove;
trendy papaya;price_percent;-0.2
Canon PIXMA;available;True
pleasant nail polish;price_percent;0.06
tasteful doors;available;True
AMD Ryzen 5;price_percent;-0.01
tasteful scaffolding;remove;
delightful blackberry;quantity_add;36
glamorous exfoliator;quantity_add;9
gorgeous sunscreen;quantity_add;95
Razer Variau;quantity_add;4
glamorous strawberry;quantity_sub;-41
HyperX DDR4 RAM;available;True
glamorous manicure set;remove;
Brother DCP-T510W;quantity_add;7
NVIDIA GeForce GTX 1050;remove;
Razer Variau;available;True
delightful serum;quantity_sub;-177
SteelSeries Arctis 7;quantity_sub;-1
Logitech Wireless Keyboard;quantity_add;9
amazing flooring;available;True
magnificent apricot;price_percent;-0.18
sublime paint;quantity_add;94
trendy toothpaste;price_percent;0.07
nice glue;quantity_sub;-165
magnificent insulation;price_abs;5
elegant tile;quantity_sub;-119
pleasant melon;price_abs;2
luxurious pineapple;available;False
stylish strawberry;remove;
Logitech Wireless Keyboard;available;False
tasteful glue;price_percent;-0.11
glamorous grapes;remove;
trendy wallpaper;quantity_sub;-82
pleasant melon;available;True
elegant tile;price_abs;-8
delightful manicure set;remove;
NVIDIA GeForce GTX 1050;price_percent;0.06
HyperX DDR4 RAM;remove;
Razer Variau;price_abs;96619.6
SteelSeries Arctis 7;price_abs;17047
HP LaserJet Pro;available;True
trendy toothpaste;quantity_sub;-4
elegant strawberry;available;True
EVGA 500B 80+ BRONZE;price_abs;53145.4
marvelous nail polish;quantity_sub;-115
NVIDIA GeForce GTX 1050;price_percent;0.12
glamorous face wash;price_percent;0.12
superb wallpaper;remove;
Canon PIXMA;price_abs;11501.6
Logitech Wireless Keyboard;available;False
sublime moustache wax;price_percent;-0.13
glamorous exfoliator;remove;
gorgeous tile;quantity_sub;-32
delightful blackberry;available;True
nice glue;remove;
elegant wheelbarrow;quantity_sub;-69
trendy toothpaste;quantity_sub;-106
pretty screws;price_abs;54.74700000000001
sublime wheelbarrow;quantity_add;69
glamorous orange;price_percent;-0.07
glamorous plum;available;False
Brother DCP-T510W;quantity_sub;-1
trendy toothpaste;quantity_add;81
pretty roofing;remove;
stylish boysenberry;quantity_sub;-33
nice perfume;remove;
nice chisel;price_abs;-2
pleasant hammer;available;True
NVIDIA GeForce GTX 1050;quantity_add;2
nice cherry;price_percent;-0.06
Epson Expression Home XP;price_abs;79616.90000000001
luxurious apricot;remove;
sublime wheelbarrow;price_percent;-0.13
sublime sunscreen;quantity_sub;-8
EVGA 500B 80+ BRONZE;available;False
HP LaserJet Pro;remove;
magnificent insulation;quantity_add;56
delightful lotion;quantity_add;65
HP LaserJet Pro;available;False
Kingston Canvas Select Plus;price_abs;-4894
delightful blackberry;quantity_add;54
sublime nails;available;True
Kingston Canvas Select Plus;remove;
AMD Ryzen 5;available;True
gorgeous sunscreen;quantity_add;58
nice perfume;remove;
gorgeous sunscreen;price_percent;0.0
glamorous conditioner;price_percent;-0.16
SteelSeries Arctis 7;available;True
nice glue;available;True
superb wallpaper;remove;
pretty roofing;available;False
stylish strawberry;quantity_add;15
luxurious apricot;available;False
magnificent lotion;quantity_sub;-38
glamorous conditioner;quantity_add;158
