name;method;param
pleasant electrical;price_abs;5
pleasant face wash;price_abs;-1
Kingston Canvas Select Plus;price_abs;-9439
pretty toothpaste;quantity_sub;-107
Canon PIXMA;quantity_add;3
exquisite toothpaste;price_percent;0.2
magnificent level;quantity_sub;-106
nice mango;price_percent;0.18
Brother DCP-T510W;remove;
EVGA 500B 80+ BRONZE;quantity_sub;-3
AMD Ryzen 5;price_abs;77
beautiful pedicure set;price_percent;0.11
Kingston Canvas Select Plus;quantity_add;7
trendy boysenberry;remove;
Epson Expression Home XP;quantity_add;5
pleasant face wash;remove;
amazing orange;available;False
Corsair HS60;price_abs;-6531
nice doors;price_abs;2
Intel Core i5;price_percent;0.1
Epson Expression Home XP;available;False
exquisite toothpaste;price_abs;43.076
amazing manicure set;available;False
HyperX DDR4 RAM;quantity_add;7
AMD Ryzen 5;price_abs;98184.90000000001
Kingston Canvas Select Plus;quantity_add;2
gorgeous tile;quantity_add;110
pretty plum;price_abs;63.129000000000005
attractive peach;available;True
pleasant sunscreen;price_abs;-1
exquisite lotion;available;False
Brother DCP-T510W;quantity_add;5
sublime nail polish;remove;
Logitech Wireless Keyboard;available;True
AMD Ryzen 5;quantity_sub;-7
Intel Core i5;quantity_sub;-3
Ricoh Aficio MP;price_abs;-2847
Epson Expression Home XP;price_percent;-0.15
sublime saw;available;True
exquisite blackberry;price_abs;4
WD Blue HDD;price_abs;18
exquisite toothpaste;quantity_sub;-21
sublime guava;quantity_sub;-92
pretty melon;price_abs;10
amazing manicure set;available;True
Epson Expression Home XP;price_percent;-0.08
trendy hammer;quantity_add;117
stylish drywall;price_abs;2
pleasant drywall;price_abs;3
trendy strawberry;price_percent;0.0
superb cranberry;price_abs;17.281000000000002
pretty flooring;remove;
Intel Core i5;remove;
AMD Ryzen 5;available;False
exquisite kiwifruit;price_abs;6
nice ladder;quantity_add;104
trendy nail file;price_percent;0.2
pleasant conditioner;price_abs;9
tasteful pineapple;price_abs;14
gorgeous glue;price_abs;12
HyperX DDR4 RAM;price_abs;5130
amazing guava;quantity_add;111
elegant cherry;quantity_add;13
gorgeous bubble bath;remove;
tasteful body wash;remove;
pleasant apple;price_abs;-3
luxurious mango;available;True
glamorous plumbing;remove;
SteelSeries Arctis 7;quantity_sub;-8
beautiful pedicure set;price_percent;-0.04
pretty toothpaste;available;True
stylish moustache wax;price_abs;3
beautiful pineapple;available;True
amazing guava;available;True
Razer Variau;quantity_add;8
Intel Core i5;remove;
Samsung 970 EVO SSD;price_percent;0.18
Epson Expression Home XP;available;False
glamorous plumbing;remove;
HP LaserJet Pro;price_abs;648
attractive nails;price_percent;-0.15
stylish moustache wax;price_abs;4
sublime nail polish;available;False
glamorous plumbing;remove;
pleasant chisel;price_abs;-8
exquisite saw;remove;
superb makeup remover;remove;
trendy boysenberry;price_percent;-0.17
refined kiwifruit;remove;
HyperX DDR4 RAM;available;True
stylish nail polish;price_percent;0.1
Samsung 970 EVO SSD;price_percent;-0.16
gorgeous glue;available;True
delightful paint;quantity_add;11
pleasant chisel;remove;
refined kiwifruit;available;True
pretty plum;available;False
superb baby shampoo;price_percent;0.16
gorgeous baseboard;price_abs;-1
AMD Ryzen 5;price_percent;-0.01
stylish nail polish;price_percent;-0.13
amazing manicure set;available;True
gorgeous tile;quantity_add;20
superb doors;quantity_sub;-89
HyperX DDR4 RAM;available;True
Razer Variau;available;True
nice deodorant;available;True
Intel Core i5;price_abs;-8392
trendy strawberry;price_percent;-0.14
attractive nails;price_abs;-5
sublime saw;price_abs;-6
luxurious mango;quantity_add;86
Razer Variau;available;True
beautiful mango;price_percent;0.15
Brother DCP-T510W;price_abs;9997
Brother DCP-T510W;quantity_sub;-12
AMD Ryzen 5;price_abs;-3114
beautiful pineapple;quantity_sub;-189
HP LaserJet Pro;quantity_add;12
amazing manicure set;quantity_add;110
Razer Variau;price_abs;8915
magnificent level;remove;
trendy strawberry;quantity_add;13
superb baby shampoo;quantity_add;82
attractive blueberry;quantity_add;66
sublime blueberry;price_abs;6
Ricoh Aficio MP;quantity_sub;-4
amazing guava;remove;
nice doors;quantity_add;168
exquisite peach;remove;
HyperX DDR4 RAM;price_abs;-3180
beautiful mango;price_percent;0.16
EVGA 500B 80+ BRONZE;quantity_sub;-2
amazing guava;quantity_sub;-84
Epson Expression Home XP;quantity_sub;-4
Kingston Canvas Select Plus;price_percent;0.13
attractive peach;price_abs;-3
glamorous apricot;price_percent;0.19
pretty flooring;quantity_add;79
nice siding;available;True
Corsair HS60;quantity_add;12
Ricoh Aficio MP;price_abs;-534
gorgeous tile;remove;
nice mango;available;True
pleasant chisel;remove;
HyperX DDR4 RAM;quantity_add;6
tasteful body wash;price_abs;0
delightful paint;remove;
glamorous bubble bath;available;False
glamorous baby shampoo;available;False
luxurious wheelbarrow;price_abs;-5
superb makeup remover;remove;
Epson Expression Home XP;price_abs;-4755
pretty plum;remove;
Kingston Canvas Select Plus;quantity_sub;-2
exquisite toner;available;True
magnificent level;price_percent;0.12
pleasant chisel;quantity_sub;-48
attractive electrical;quantity_sub;-58
stylish moustache wax;price_abs;-8
attractive peach;quantity_add;168
stylish strawberry;quantity_add;148
superb baby shampoo;price_abs;-1
amazing orange;quantity_sub;-77
Intel Core i5;quantity_sub;-4
Kingston Canvas Select Plus;quantity_sub;-1
Brother DCP-T510W;price_abs;12380
pretty melon;quantity_sub;-33
Razer Variau;available;False
refined kiwifruit;available;False
Logitech Wireless Keyboard;available;True
amazing plumbing;quantity_sub;-20
gorgeous bubble bath;price_percent;-0.02
Ricoh Aficio MP;remove;
pleasant chisel;quantity_add;74
Corsair HS60;available;True
elegant toner;available;True
SteelSeries Arctis 7;remove;
WD Blue HDD;available;False
superb cranberry;available;True
refined toner;quantity_add;57
Brother DCP-T510W;price_percent;0.11
exquisite toner;quantity_add;104
pleasant apple;quantity_add;123
magnificent exfoliator;quantity_sub;-14
amazing flooring;remove;
superb makeup remover;quantity_add;20
Logitech Wireless Keyboard;price_percent;-0.08
pleasant face wash;remove;
tasteful melon;quantity_add;116
Razer Variau;price_abs;13013
gorgeous windows;available;False
exquisite saw;remove;
pretty plum;price_percent;-0.15
trendy hammer;price_percent;0.01
superb plumbing;price_abs;0
nice mango;price_percent;0.18
nice serum;quantity_sub;-45
superb wallpaper;quantity_sub;-125
elegant cherry;quantity_sub;-99
AMD Ryzen 5;remove;
Intel Core i5;available;True
superb wallpaper;remove;
superb baby shampoo;price_abs;2
pretty flooring;price_abs;-16
amazing orange;quantity_sub;-49
trendy insulation;quantity_sub;-40
WD Blue HDD;price_abs;10883
AMD Ryzen 5;price_percent;0.17
pretty melon;quantity_sub;-34
pleasant plum;remove;
nice serum;available;True
pretty kiwifruit;quantity_add;46
exquisite lotion;available;False
trendy hammer;available;True
attractive peach;quantity_sub;-100
luxurious mango;price_abs;-1
Kingston Canvas Select Plus;quantity_add;2
attractive nails;price_percent;-0.06
refined grapes;available;True
attractive blueberry;price_abs;5
magnificent level;quantity_add;4
attractive electrical;quantity_sub;-10
exquisite melon;quantity_sub;-25
trendy nail file;price_abs;6
pleasant face wash;price_abs;1
trendy insulation;price_percent;-0.11
attractive peach;price_percent;-0.01
superb cranberry;remove;
nice moustache wax;remove;
amazing guava;price_abs;-5
EVGA 500B 80+ BRONZE;price_abs;7976
attractive blueberry;price_percent;-0.06
delightful paint;price_abs;3
AMD Ryzen 5;remove;
nice exfoliator;remove;
pretty kiwifruit;price_abs;19.041
elegant body wash;quantity_sub;-52
SteelSeries Arctis 7;price_percent;-0.07
Intel Core i5;price_percent;-0.02
exquisite blackberry;available;True
Intel Core i5;available;True
sublime nail polish;quantity_sub;-31
pleasant drywall;price_percent;-0.07
pleasant conditioner;price_percent;-0.07
superb wallpaper;available;True
SteelSeries Arctis 7;price_percent;-0.2
gorgeous nail polish;quantity_add;25
gorgeous glue;price_percent;-0.09
exquisite tile;remove;
Brother DCP-T510W;available;True
pretty toothpaste;available;True
Logitech Wireless Keyboard;price_abs;-3430
Kingston Canvas Select Plus;price_percent;0.07
pretty toothpaste;price_abs;-5
Razer Variau;quantity_sub;-9
exquisite blackberry;remove;
tasteful melon;price_percent;0.18
gorgeous lip balm;quantity_add;171
Corsair HS60;quantity_sub;-4
elegant body wash;remove;
Brother DCP-T510W;remove;
exquisite lotion;price_abs;6
attractive electrical;remove;
Ricoh Aficio MP;price_percent;0.03
attractive peach;price_abs;-14
pretty cranberry;price_abs;1
amazing guava;quantity_add;13
refined scaffolding;available;False
attractive electrical;available;False
refined shovel;available;True
refined grapes;price_percent;-0.08
attractive papaya;price_abs;1
attractive roofing;price_abs;2
nice ladder;price_abs;1
EVGA 500B 80+ BRONZE;quantity_add;1
tasteful melon;available;False
pleasant conditioner;remove;
Intel Core i5;remove;
EVGA 500B 80+ BRONZE;quantity_sub;-4
glamorous bubble bath;price_percent;-0.07
Razer Variau;remove;
Kingston Canvas Select Plus;remove;
Intel Core i5;quantity_add;2
refined kiwifruit;quantity_sub;-19
exquisite peach;available;True
attractive electrical;price_percent;0.07
superb doors;price_abs;8
exquisite saw;quantity_add;34
gorgeous windows;quantity_add;100
Intel Core i5;quantity_sub;-1
pretty melon;price_percent;-0.07
HyperX DDR4 RAM;price_abs;9139
Kingston Canvas Select Plus;quantity_add;4
exquisite sunscreen;price_abs;-1
Brother DCP-T510W;available;False
HyperX DDR4 RAM;available;True
Corsair HS60;quantity_sub;-3
amazing manicure set;remove;
tasteful pineapple;price_abs;-6
elegant cherry;quantity_sub;-57
beautiful scaffolding;remove;
pleasant sunscreen;remove;
attractive papaya;remove;
Epson Expression Home XP;price_percent;-0.02
attractive nails;price_percent;0.16
sublime blueberry;price_abs;11
pleasant sunscreen;price_abs;-8
HyperX DDR4 RAM;price_percent;-0.18
superb cranberry;quantity_sub;-108
gorgeous lip balm;quantity_add;116
refined kiwifruit;price_abs;2
attractive electrical;price_percent;-0.03
gorgeous glue;price_percent;-0.15
Corsair HS60;price_abs;4464
magnificent level;quantity_add;19
beautiful pineapple;remove;
pleasant drywall;quantity_add;89
exquisite kiwifruit;price_percent;0.05
attractive roofing;quantity_add;69
AMD Ryzen 5;price_percent;-0.15
HP LaserJet Pro;price_percent;-0.01
pleasant cherry;quantity_sub;-86
pleasant electrical;quantity_add;68
superb baby shampoo;remove;
sublime saw;quantity_add;60
pleasant electrical;quantity_add;134
pleasant drywall;price_abs;-4
exquisite melon;remove;
magnificent level;price_percent;-0.16
exquisite lotion;price_abs;8
stylish drywall;price_abs;-3
nice serum;quantity_sub;-79
superb makeup remover;quantity_add;113
attractive electrical;price_abs;34.573
trendy strawberry;remove;
Ricoh Aficio MP;quantity_sub;-2
Epson Expression Home XP;available;True
nice serum;quantity_add;2
trendy hammer;price_abs;18
pleasant drywall;price_abs;-2
Brother DCP-T510W;price_abs;-9138
Razer Variau;price_percent;-0.2
HyperX DDR4 RAM;price_abs;6464
amazing manicure set;quantity_sub;-1
superb doors;quantity_add;1
gorgeous glue;remove;
HyperX DDR4 RAM;quantity_sub;-6
Corsair HS60;quantity_add;9
gorgeous tile;available;True
glamorous body wash;quantity_sub;-157
nice mango;remove;
Kingston Canvas Select Plus;price_abs;-5574
amazing guava;quantity_sub;-57
superb baby shampoo;remove;
Ricoh Aficio MP;remove;
superb cranberry;remove;
superb makeup remover;remove;
Intel Core i5;price_abs;-2206
luxurious lotion;price_percent;-0.03
sublime axe;remove;
HP LaserJet Pro;quantity_add;1
pleasant sunscreen;available;True
Logitech Wireless Keyboard;quantity_add;1
stylish moustache wax;quantity_sub;-67
pretty kiwifruit;price_percent;0.05
exquisite drywall;quantity_add;111
nice doors;available;True
refined toner;remove;
elegant cherry;quantity_sub;-88
Ricoh Aficio MP;remove;
Corsair HS60;quantity_sub;-5
pretty plum;price_abs;-11
HP LaserJet Pro;price_percent;0.13
pleasant conditioner;price_percent;0.02
beautiful scaffolding;remove;
Logitech Wireless Keyboard;available;True
pretty toothpaste;price_percent;-0.2
sublime blueberry;quantity_sub;-30
Kingston Canvas Select Plus;quantity_add;3
sublime pineapple;available;True
EVGA 500B 80+ BRONZE;quantity_sub;-1
pleasant flooring;price_percent;0.1
WD Blue HDD;price_percent;0.16
elegant banana;price_abs;6
tasteful melon;quantity_add;150
stylish moustache wax;price_percent;0.01
exquisite peach;quantity_add;123
trendy moustache wax;available;True
Canon PIXMA;price_abs;4361
Brother DCP-T510W;price_abs;-8900
exquisite saw;quantity_sub;-124
Logitech Wireless Keyboard;available;False
Brother DCP-T510W;quantity_sub;-4
gorgeous lip balm;quantity_sub;-139
pretty plum;available;True
attractive blueberry;available;True
refined grapes;price_percent;-0.18
Razer Variau;quantity_sub;-3
gorgeous tile;quantity_add;102
luxurious roofing;quantity_add;55
pleasant face wash;price_percent;-0.11
luxurious wheelbarrow;price_abs;6
exquisite sunscreen;quantity_sub;-144
HyperX DDR4 RAM;quantity_add;3
sublime blueberry;remove;
nice doors;available;False
Ricoh Aficio MP;price_percent;0.1
beautiful pineapple;remove;
amazing guava;remove;
elegant toner;remove;
sublime saw;quantity_add;110
elegant toner;remove;
pretty toothpaste;quantity_add;113
stylish strawberry;remove;
Kingston Canvas Select Plus;available;False
attractive nails;remove;
pretty kiwifruit;price_abs;3
AMD Ryzen 5;remove;
gorgeous lip balm;quantity_sub;-58
superb cranberry;available;True
exquisite blackberry;quantity_add;137
HP LaserJet Pro;quantity_sub;-5
nice night cream;price_percent;0.13
superb kiwifruit;price_abs;7
HP LaserJet Pro;remove;
HP LaserJet Pro;quantity_sub;-3
stylish level;quantity_sub;-71
stylish drywall;price_abs;1
Razer Variau;quantity_add;2
Logitech Wireless Keyboard;price_percent;-0.02
superb kiwifruit;quantity_sub;-12
gorgeous glue;quantity_add;152
nice serum;price_abs;-5
Brother DCP-T510W;price_abs;52
amazing orange;remove;
Intel Core i5;remove;
superb wallpaper;remove;
attractive electrical;price_abs;3
beautiful mango;price_percent;0.1
pretty cranberry;quantity_sub;-93
Corsair HS60;quantity_sub;-8
attractive papaya;price_abs;-9
superb makeup remover;quantity_sub;-93
HyperX DDR4 RAM;quantity_add;5
glamorous plumbing;price_abs;-6
Logitech Wireless Keyboard;quantity_add;2
Razer Variau;quantity_sub;-6
Kingston Canvas Select Plus;quantity_add;3
Corsair HS60;price_percent;-0.01
elegant toner;remove;
exquisite melon;price_abs;9
pretty cranberry;price_abs;9
SteelSeries Arctis 7;remove;
Kingston Canvas Select Plus;quantity_sub;-1
exquisite blackberry;price_percent;-0.05
sublime pineapple;quantity_sub;-57
gorgeous lip balm;quantity_add;63
trendy strawberry;quantity_add;104
sublime blueberry;price_percent;-0.2
beautiful pedicure set;price_percent;-0.04
delightful scaffolding;quantity_sub;-22
gorgeous hammer;remove;
superb kiwifruit;quantity_sub;-74
beautiful pedicure set;remove;
pretty toothpaste;available;False
Brother DCP-T510W;available;False
pleasant sunscreen;quantity_add;139
exquisite toner;quantity_add;76
tasteful pineapple;quantity_sub;-133
glamorous plumbing;price_abs;40.271
luxurious wheelbarrow;remove;
tasteful pineapple;quantity_sub;-22
Razer Variau;price_percent;-0.16
gorgeous baseboard;quantity_sub;-5
refined scaffolding;remove;
AMD Ryzen 5;quantity_sub;-5
luxurious lotion;remove;
gorgeous baseboard;remove;
Razer Variau;remove;
Intel Core i5;remove;
delightful scaffolding;available;True
amazing guava;quantity_sub;-84
nice moustache wax;quantity_sub;-72
Corsair HS60;quantity_add;10
sublime blueberry;quantity_sub;-56
Kingston Canvas Select Plus;available;True
Kingston Canvas Select Plus;available;False
pleasant chisel;price_abs;88.231
amazing plumbing;quantity_add;136
attractive electrical;price_percent;-0.14
amazing orange;price_percent;0.1
pretty kiwifruit;quantity_sub;-140
superb baby shampoo;quantity_add;128
trendy apricot;price_abs;-2
WD Blue HDD;quantity_add;6
trendy nail file;price_percent;-0.13
NVIDIA GeForce GTX 1050;quantity_add;6
Ricoh Aficio MP;quantity_sub;-2
trendy hammer;quantity_add;133
AMD Ryzen 5;available;True
nice deodorant;price_percent;-0.11
nice serum;quantity_sub;-39
luxurious roofing;price_abs;-2
gorgeous bubble bath;remove;
Brother DCP-T510W;quantity_add;1
refined toner;price_percent;-0.07
refined toner;remove;
pretty kiwifruit;price_percent;0.04
pleasant face wash;price_percent;-0.2
gorgeous bubble bath;quantity_sub;-119
SteelSeries Arctis 7;remove;
attractive peach;remove;
AMD Ryzen 5;quantity_add;1
nice mango;price_abs;6
pleasant apple;price_percent;0.03
trendy apricot;available;True
Canon PIXMA;quantity_sub;-5
elegant cherry;price_abs;15
exquisite peach;available;True
HyperX DDR4 RAM;quantity_sub;-4
tasteful melon;available;True
beautiful pedicure set;available;True
stylish moustache wax;remove;
gorgeous baseboard;quantity_add;8
Brother DCP-T510W;quantity_sub;-8
HP LaserJet Pro;quantity_sub;-4
pretty kiwifruit;price_percent;0.2
attractive blueberry;price_percent;0.07
delightful scaffolding;price_percent;0.09
pretty toothpaste;price_abs;1
refined grapes;price_percent;0.09
Razer Variau;available;True
Kingston Canvas Select Plus;quantity_sub;-6
EVGA 500B 80+ BRONZE;price_abs;-7753
nice serum;remove;
Brother DCP-T510W;price_abs;11721
gorgeous hammer;price_abs;9
WD Blue HDD;price_percent;0.16
exquisite toothpaste;quantity_add;106
marvelous electrical;price_abs;-18
gorgeous tile;remove;
gorgeous baseboard;quantity_add;82
Logitech Wireless Keyboard;price_abs;-650
gorgeous hammer;remove;
luxurious mango;quantity_add;56
pretty cranberry;available;True
gorgeous lip balm;remove;
tasteful body wash;available;True
HP LaserJet Pro;quantity_add;11
Razer Variau;price_percent;-0.19
NVIDIA GeForce GTX 1050;available;True
amazing guava;quantity_sub;-10
WD Blue HDD;available;True
HP LaserJet Pro;available;True
HyperX DDR4 RAM;price_abs;12918
Corsair HS60;price_percent;0.01
HP LaserJet Pro;price_percent;0.12
amazing orange;remove;
pretty kiwifruit;quantity_sub;-130
luxurious mango;available;True
luxurious perfume;available;True
Kingston Canvas Select Plus;available;False
Intel Core i5;available;False
nice deodorant;remove;
EVGA 500B 80+ BRONZE;price_abs;-2290
nice exfoliator;available;False
pretty kiwifruit;remove;
pretty plum;price_percent;-0.16
nice mango;price_percent;0.16
Samsung 970 EVO SSD;price_percent;-0.15
HyperX DDR4 RAM;price_abs;1256
exquisite sunscreen;price_abs;27.368000000000002
Canon PIXMA;remove;
amazing guava;remove;
pleasant flooring;remove;
beautiful pedicure set;remove;
Intel Core i5;quantity_add;1
exquisite toner;quantity_sub;-45
EVGA 500B 80+ BRONZE;price_percent;0.14
HyperX DDR4 RAM;available;True
marvelous kiwifruit;available;True
attractive nails;price_abs;-8
pleasant plum;price_percent;-0.16
attractive blueberry;available;False
pleasant conditioner;remove;
pleasant conditioner;price_percent;-0.05
nice ladder;remove;
Brother DCP-T510W;price_percent;-0.07
elegant body wash;price_percent;-0.09
exquisite peach;quantity_add;77
refined scaffolding;quantity_add;122
magnificent exfoliator;price_percent;0.12
nice mango;quantity_sub;-30
EVGA 500B 80+ BRONZE;available;True
beautiful mango;quantity_sub;-82
beautiful mango;price_abs;1
pleasant face wash;remove;
WD Blue HDD;remove;
pleasant drywall;price_abs;-1
Logitech Wireless Keyboard;price_abs;46615.8
Ricoh Aficio MP;available;True
EVGA 500B 80+ BRONZE;price_percent;-0.12
elegant banana;quantity_sub;-14
magnificent exfoliator;quantity_sub;-44
Epson Expression Home XP;price_percent;0.19
Intel Core i5;quantity_add;1
Canon PIXMA;remove;
Ricoh Aficio MP;quantity_sub;-8
pretty toothpaste;price_abs;0
nice mango;quantity_sub;-12
exquisite tile;quantity_sub;-39
elegant toner;remove;
attractive papaya;price_abs;0
Razer Variau;price_abs;3188
attractive blueberry;remove;
glamorous bubble bath;price_percent;-0.09
Epson Expression Home XP;price_abs;-6200
Brother DCP-T510W;quantity_add;6
Intel Core i5;available;True
nice ladder;price_percent;-0.2
Brother DCP-T510W;quantity_sub;-7
stylish drywall;price_abs;0
stylish level;quantity_add;57
pretty flooring;available;True
attractive papaya;price_abs;12
superb doors;quantity_add;29
glamorous apricot;price_abs;0
superb makeup remover;remove;
WD Blue HDD;remove;
HyperX DDR4 RAM;quantity_sub;-3
sublime axe;available;True
Kingston Canvas Select Plus;quantity_add;7
superb wallpaper;remove;
stylish drywall;price_abs;-1
attractive peach;quantity_sub;-54
pretty kiwifruit;quantity_sub;-101
SteelSeries Arctis 7;quantity_sub;-11
glamorous plumbing;price_percent;0.09
exquisite toner;remove;
Epson Expression Home XP;quantity_sub;-2
pleasant electrical;quantity_sub;-106
stylish nail polish;remove;
superb makeup remover;available;True
superb wallpaper;price_percent;-0.12
sublime saw;price_abs;8
delightful paint;price_abs;28.985000000000003
Razer Variau;available;True
sublime axe;price_percent;-0.05
Corsair HS60;quantity_sub;-4
pleasant plum;remove;
gorgeous roofing;price_percent;0.17
superb cranberry;available;True
stylish moustache wax;quantity_sub;-24
HP LaserJet Pro;quantity_sub;-1
stylish moustache wax;available;False
exquisite blackberry;quantity_add;42
HP LaserJet Pro;available;True
pleasant plum;available;False
pleasant chisel;quantity_sub;-5
beautiful pineapple;quantity_sub;-141
Razer Variau;quantity_add;5
marvelous electrical;remove;
Epson Expression Home XP;quantity_add;2
pleasant chisel;quantity_add;84
Ricoh Aficio MP;price_percent;-0.11
refined shovel;quantity_add;93
sublime axe;price_percent;0.06
pleasant apple;price_percent;-0.05
elegant cherry;price_percent;-0.14
exquisite melon;remove;
SteelSeries Arctis 7;available;True
trendy apricot;price_abs;9
marvelous kiwifruit;quantity_add;78
attractive blueberry;quantity_sub;-54
Razer Variau;price_abs;3492
AMD Ryzen 5;price_percent;0.05
SteelSeries Arctis 7;available;True
Ricoh Aficio MP;available;True
superb baby shampoo;quantity_sub;-160
tasteful melon;quantity_sub;-13
trendy boysenberry;price_abs;-2
pleasant chisel;remove;
glamorous plumbing;quantity_add;73
AMD Ryzen 5;quantity_sub;-14
NVIDIA GeForce GTX 1050;available;True
stylish nail polish;quantity_sub;-2
superb baby shampoo;quantity_add;162
Samsung 970 EVO SSD;quantity_sub;-7
exquisite sunscreen;quantity_add;126
sublime axe;quantity_sub;-73
WD Blue HDD;price_abs;6699
stylish strawberry;quantity_sub;-118
elegant banana;available;False
delightful paint;remove;
sublime blueberry;price_percent;-0.02
stylish moustache wax;remove;
gorgeous roofing;remove;
nice doors;available;False
Intel Core i5;price_abs;8101
sublime nail polish;price_percent;-0.18
Razer Variau;price_abs;-6241
nice doors;quantity_sub;-34
stylish nail polish;price_abs;-4
HyperX DDR4 RAM;quantity_add;9
tasteful melon;available;True
gorgeous bubble bath;price_percent;-0.13
WD Blue HDD;price_percent;-0.05
Ricoh Aficio MP;remove;
superb doors;quantity_sub;-120
Ricoh Aficio MP;available;True
HP LaserJet Pro;remove;
EVGA 500B 80+ BRONZE;available;True
luxurious mango;remove;
Ricoh Aficio MP;price_abs;25559.600000000002
pleasant drywall;price_abs;2
exquisite drywall;remove;
beautiful mango;available;True
gorgeous hammer;available;True
refined toner;price_abs;-1
beautiful pedicure set;remove;
trendy insulation;price_percent;0.0
refined toner;available;True
superb makeup remover;available;True
gorgeous baseboard;quantity_add;25
trendy hammer;quantity_sub;-86
AMD Ryzen 5;price_abs;11078
Logitech Wireless Keyboard;quantity_sub;-3
pretty cranberry;price_percent;-0.12
elegant cherry;remove;
glamorous bubble bath;remove;
pleasant apple;available;True
exquisite toothpaste;remove;
gorgeous roofing;price_abs;0
sublime axe;price_abs;13
exquisite nails;available;True
trendy hammer;remove;
beautiful pineapple;price_percent;0.19
gorgeous baseboard;quantity_sub;-13
beautiful pedicure set;quantity_add;63
AMD Ryzen 5;price_abs;7781
glamorous baby shampoo;price_percent;0.07
pleasant drywall;remove;
elegant banana;available;True
gorgeous hammer;available;False
gorgeous windows;quantity_sub;-58
nice deodorant;price_abs;1
Intel Core i5;quantity_add;2
pretty manicure set;quantity_add;107
Logitech Wireless Keyboard;price_abs;5817
superb makeup remover;quantity_add;163
pleasant plum;quantity_add;4
Brother DCP-T510W;remove;
refined paint;quantity_sub;-50
gorgeous tile;price_percent;-0.03
luxurious wheelbarrow;available;False
gorgeous glue;quantity_sub;-43
refined toner;quantity_sub;-65
pretty toothpaste;price_percent;-0.09
EVGA 500B 80+ BRONZE;price_percent;0.02
sublime guava;price_abs;-11
sublime saw;quantity_sub;-40
Kingston Canvas Select Plus;quantity_sub;-1
pleasant chisel;available;True
Ricoh Aficio MP;quantity_add;8
gorgeous tile;quantity_sub;-154
Razer Variau;quantity_add;1
HyperX DDR4 RAM;price_abs;-4805
pleasant cherry;price_abs;25.410000000000004
sublime nail polish;quantity_add;61
pretty flooring;price_percent;0.17
pretty plum;price_abs;63.129000000000005
refined grapes;price_abs;0
HyperX DDR4 RAM;remove;
trendy insulation;quantity_add;115
nice serum;remove;
